Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
28,Gamma_LoadFactor;Gamma_Sawtooth;Gamma_Disconnected,569.089,517.509,590.838,516.52,531.497,586.636,496.104,471.192,557.438,465.482,EVOLVING,2000.0,75,40,40,1022
29,Beta_LineChain;Gamma_Sawtooth;Alpha_Reversed,569.089,517.509,590.838,516.52,547.472,586.636,526.67,471.192,557.438,465.482,EVOLVING,2000.0,65,40,40,1062
30,Beta_ModuloStep;Beta_LineChain;Beta_AllEqual,569.089,561.111,590.838,516.52,547.472,586.636,526.67,564.327,557.438,465.482,EVOLVING,2000.0,79,40,40,1102
31,Delta_Extremist;Gamma_Sawtooth;Beta_ModuloStep,569.089,564.055,590.838,516.52,547.472,586.636,526.67,564.327,557.438,544.727,EVOLVING,2000.0,67,32,32,1134
32,Alpha_Reversed;Alpha_HashCollision;Delta_Extremist,569.089,564.055,590.838,516.52,547.472,586.636,557.471,564.327,557.438,601.471,EVOLVING,2000.0,74,37,37,1171
33,Alpha_HashCollision;Gamma_Sawtooth;Alpha_StarGraph,569.089,564.055,590.838,618.056,547.472,586.636,557.471,564.327,626.936,601.471,EVOLVING,2000.0,74,36,36,1207
34,Alpha_StarGraph;Beta_LineChain;Delta_Extremist,569.089,564.055,590.838,618.056,560.951,586.636,557.471,564.327,626.936,623.681,EVOLVING,2000.0,80,40,40,1247
35,Gamma_Disconnected;Gamma_Sawtooth;Gamma_LoadFactor,569.089,564.055,590.838,618.056,560.951,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,68,32,32,1279
36,Gamma_Sawtooth;Gamma_Disconnected;Beta_LineChain,569.089,564.055,590.838,618.056,560.951,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,78,39,39,1318
37,Gamma_Disconnected;Beta_ModuloStep;Gamma_Sawtooth,569.089,564.055,590.838,618.056,560.951,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,74,40,40,1358
38,Gamma_Disconnected;Beta_ModuloStep;Delta_Extremist,569.089,590.77,590.838,618.056,560.951,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,77,38,38,1396
39,Gamma_Sawtooth;Alpha_StarGraph;Gamma_Disconnected,569.089,590.77,590.838,618.056,560.951,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,75,33,33,1429
40,Beta_ModuloStep;Gamma_Disconnected;Beta_LineChain,569.089,603.421,590.838,618.056,630.589,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,74,33,33,1462
41,Beta_LineChain;Gamma_LoadFactor;Alpha_StarGraph,569.089,603.421,609.086,618.056,634.348,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,71,35,35,1497
42,Beta_ModuloStep;Beta_AllEqual;Alpha_Reversed,569.089,603.421,609.086,618.056,634.348,596.205,557.471,564.327,626.936,623.681,EVOLVING,2000.0,67,37,37,1534
43,Alpha_Reversed;Beta_AllEqual;Gamma_Sawtooth,569.089,603.421,609.086,618.056,634.348,596.205,624.121,588.754,626.936,623.681,EVOLVING,2000.0,65,39,39,1573
44,Beta_ModuloStep;Gamma_LoadFactor;Alpha_Reversed,569.089,603.421,609.086,618.056,634.348,596.205,624.121,588.754,626.936,623.681,EVOLVING,2000.0,80,38,38,1611
45,Beta_LineChain;Alpha_Reversed;Gamma_LoadFactor,569.089,603.421,609.086,618.056,634.348,596.205,624.121,588.754,626.936,623.681,EVOLVING,2000.0,74,33,33,1644
46,Beta_LineChain;Alpha_StarGraph;Gamma_Sawtooth,569.089,603.421,609.086,618.056,634.348,596.205,624.121,588.754,626.936,623.681,EVOLVING,2000.0,76,37,37,1681
47,Alpha_StarGraph;Alpha_HashCollision;Beta_AllEqual,613.167,603.421,609.086,618.056,634.348,596.205,624.121,638.648,626.936,623.681,EVOLVING,2000.0,78,39,39,1720
48,Gamma_LoadFactor;Gamma_Disconnected;Beta_LineChain,613.167,603.421,627.927,618.056,634.348,628.075,624.121,638.648,626.936,623.681,EVOLVING,2000.0,74,33,33,1753
49,Gamma_LoadFactor;Beta_AllEqual;Beta_ModuloStep,613.167,643.313,627.927,618.056,634.348,628.075,624.121,638.648,626.936,623.681,EVOLVING,2000.0,74,39,39,1792
50,Beta_AllEqual;Gamma_Sawtooth;Alpha_HashCollision,613.167,643.313,627.927,618.056,634.348,628.075,624.121,638.648,626.936,623.681,EVOLVING,2000.0,74,37,37,1829
