Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
11,Gamma_LoadFactor;Gamma_Sawtooth;Alpha_Reversed,123.588,201.175,216.016,192.597,249.2,219.858,232.583,229.343,236.679,169.178,EVOLVING,2000,218,75,293,3200
12,Beta_ModuloStep;Alpha_StarGraph;Gamma_LoadFactor,123.588,265.241,221.062,239.989,249.2,219.858,232.583,229.343,236.679,169.178,EVOLVING,2000,222,74,296,3496
13,Alpha_HashCollision;Beta_ModuloStep;Beta_LineChain,276.09,293.313,221.062,239.989,251.378,219.858,232.583,229.343,236.679,169.178,EVOLVING,2000,221,70,291,3787
14,Gamma_Disconnected;Gamma_LoadFactor;Alpha_Reversed,276.09,293.313,291.162,239.989,251.378,287.608,248.935,229.343,236.679,169.178,EVOLVING,2000,216,76,292,4079
15,Beta_ModuloStep;Beta_AllEqual;Beta_LineChain,276.09,293.313,291.162,239.989,281.334,287.608,248.935,291.201,236.679,169.178,EVOLVING,2000,214,79,293,4372
16,Alpha_Reversed;Delta_Extremist;Gamma_Disconnected,276.09,293.313,291.162,239.989,281.334,287.608,259.002,291.201,236.679,265.887,EVOLVING,2000,214,78,292,4664
17,Alpha_HashCollision;Alpha_StarGraph;Delta_Extremist,276.09,293.313,291.162,317.06,281.334,287.608,259.002,291.201,236.679,267.126,EVOLVING,2000,211,73,284,4948
18,Gamma_Sawtooth;Alpha_HashCollision;Alpha_StarGraph,284.983,293.313,291.162,334.356,281.334,287.608,259.002,291.201,282.942,267.126,EVOLVING,2000,208,73,281,5229
19,Alpha_HashCollision;Alpha_StarGraph;Beta_ModuloStep,307.062,320.694,291.162,345.142,281.334,287.608,259.002,291.201,282.942,267.126,EVOLVING,2000,217,75,292,5521
20,Beta_LineChain;Alpha_HashCollision;Alpha_StarGraph,315.267,320.694,291.162,345.142,330.186,287.608,259.002,291.201,282.942,267.126,EVOLVING,2000,223,80,303,5824
21,Alpha_HashCollision;Gamma_Disconnected;Beta_LineChain,315.267,320.694,291.162,345.142,335.431,321.969,259.002,291.201,282.942,267.126,EVOLVING,2000,207,70,277,6101
22,Beta_LineChain;Gamma_Disconnected;Alpha_HashCollision,315.267,320.694,291.162,345.142,371.601,323.445,259.002,291.201,282.942,267.126,EVOLVING,2000,220,70,290,6391
23,Delta_Extremist;Gamma_Disconnected;Alpha_Reversed,315.267,320.694,291.162,345.142,371.601,356.818,359.498,291.201,282.942,360.001,EVOLVING,2000,212,73,285,6676
24,Delta_Extremist;Beta_ModuloStep;Beta_AllEqual,315.267,335.431,291.162,345.142,371.601,356.818,359.498,322.245,282.942,360.001,EVOLVING,2000,219,74,293,6969
25,Gamma_Sawtooth;Alpha_HashCollision;Gamma_LoadFactor,337.566,335.431,348.606,345.142,371.601,356.818,359.498,322.245,378.185,360.001,EVOLVING,2000,213,72,285,7254
26,Alpha_Reversed;Gamma_Sawtooth;Alpha_HashCollision,337.566,335.431,348.606,345.142,371.601,356.818,368.878,322.245,378.185,360.001,EVOLVING,2000,219,68,287,7541
27,Beta_ModuloStep;Beta_LineChain;Alpha_HashCollision,346.038,376.227,348.606,345.142,371.601,356.818,368.878,322.245,378.185,360.001,EVOLVING,2000,220,77,297,7838
28,Alpha_StarGraph;Gamma_Sawtooth;Beta_AllEqual,346.038,376.227,348.606,379.672,371.601,356.818,368.878,343.175,378.185,360.001,EVOLVING,2000,216,74,290,8128
29,Alpha_HashCollision;Gamma_LoadFactor;Beta_AllEqual,390.43,376.227,348.606,379.672,371.601,356.818,368.878,387.041,378.185,360.001,EVOLVING,2000,217,73,290,8418
30,Alpha_Reversed;Gamma_Sawtooth;Gamma_Disconnected,390.43,376.227,348.606,379.672,371.601,356.818,368.878,387.041,403.264,360.001,EVOLVING,2000,216,77,293,8711
31,Beta_LineChain;Gamma_LoadFactor;Beta_ModuloStep,390.43,376.227,395.66,379.672,393.338,356.818,368.878,387.041,403.264,360.001,EVOLVING,2000,215,73,288,8999
32,Beta_AllEqual;Beta_ModuloStep;Alpha_HashCollision,413.017,401.037,395.66,379.672,393.338,356.818,368.878,387.041,403.264,360.001,EVOLVING,2000,212,69,281,9280
33,Beta_ModuloStep;Gamma_LoadFactor;Delta_Extremist,413.017,401.037,395.66,379.672,393.338,356.818,368.878,387.041,403.264,390.783,EVOLVING,2000,214,78,292,9572
34,Beta_ModuloStep;Alpha_StarGraph;Alpha_Reversed,413.017,401.037,395.66,379.672,393.338,356.818,368.878,387.041,403.264,390.783,EVOLVING,2000,205,73,278,9850
35,Beta_LineChain;Alpha_HashCollision;Gamma_Sawtooth,413.017,401.037,395.66,379.672,393.338,356.818,368.878,387.041,403.264,390.783,EVOLVING,2000,221,76,297,10147
36,Alpha_StarGraph;Beta_LineChain;Gamma_Disconnected,413.017,401.037,395.66,407.456,393.338,401.128,368.878,387.041,403.264,390.783,EVOLVING,2000,210,80,290,10437
37,Delta_Extremist;Alpha_Reversed;Beta_AllEqual,413.017,401.037,395.66,407.456,393.338,401.128,368.878,400.187,403.264,390.783,EVOLVING,2000,225,79,304,10741
38,Beta_ModuloStep;Delta_Extremist;Gamma_LoadFactor,413.017,401.037,395.66,407.456,393.338,401.128,368.878,400.187,403.264,390.783,EVOLVING,2000,220,76,296,11037
39,Gamma_LoadFactor;Gamma_Disconnected;Beta_LineChain,413.017,401.037,395.66,407.456,393.338,401.128,368.878,400.187,403.264,390.783,EVOLVING,2000,218,76,294,11331
40,Beta_AllEqual;Delta_Extremist;Gamma_LoadFactor,413.017,401.037,414.677,407.456,393.338,401.128,368.878,416.436,403.264,390.783,EVOLVING,2000,216,69,285,11616
41,Beta_LineChain;Gamma_Sawtooth;Alpha_HashCollision,413.017,401.037,414.677,407.456,419.458,401.128,368.878,416.436,403.264,390.783,EVOLVING,2000,218,77,295,11911
42,Beta_LineChain;Gamma_Sawtooth;Gamma_Disconnected,413.017,401.037,414.677,407.456,419.458,425.277,368.878,416.436,403.264,390.783,EVOLVING,2000,222,78,300,12211
43,Gamma_LoadFactor;Gamma_Disconnected;Alpha_StarGraph,413.017,401.037,414.677,407.456,419.458,425.277,368.878,416.436,403.264,390.783,EVOLVING,2000,210,73,283,12494
44,Gamma_Disconnected;Beta_LineChain;Beta_ModuloStep,413.017,408.536,414.677,407.456,419.458,425.277,368.878,416.436,403.264,390.783,EVOLVING,2000,217,73,290,12784
45,Beta_AllEqual;Alpha_HashCollision;Beta_LineChain,414.089,408.536,414.677,407.456,423.242,425.277,368.878,416.436,403.264,390.783,EVOLVING,2000,213,78,291,13075
46,Beta_LineChain;Gamma_LoadFactor;Alpha_HashCollision,414.451,408.536,414.677,407.456,423.242,425.277,368.878,416.436,403.264,390.783,EVOLVING,2000,219,72,291,13366
47,Gamma_Disconnected;Beta_ModuloStep;Beta_LineChain,414.451,408.536,414.677,407.456,423.242,425.277,368.878,416.436,403.264,390.783,EVOLVING,2000,214,75,289,13655
48,Alpha_HashCollision;Gamma_Sawtooth;Delta_Extremist,414.451,408.536,414.677,407.456,423.242,425.277,368.878,416.436,434.524,390.783,EVOLVING,2000,225,77,302,13957
49,Gamma_Disconnected;Alpha_HashCollision;Delta_Extremist,414.451,408.536,414.677,407.456,423.242,435.032,368.878,416.436,434.524,390.783,EVOLVING,2000,217,72,289,14246
50,Beta_ModuloStep;Alpha_Reversed;Delta_Extremist,414.451,434.832,414.677,407.456,423.242,435.032,368.878,416.436,434.524,390.783,EVOLVING,2000,215,76,291,14537
