Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
15,Gamma_Sawtooth;Beta_LineChain;Alpha_Reversed,318.937,248.922,337.073,274.736,295.647,240.083,334.421,324.52,345.867,306.885,EVOLVING,2000.0,222,67,289,4376
16,Beta_AllEqual;Gamma_Sawtooth;Alpha_HashCollision,323.345,248.922,337.073,274.736,295.647,240.083,334.421,338.364,345.867,306.885,EVOLVING,2000.0,217,70,287,4663
17,Alpha_HashCollision;Beta_ModuloStep;Gamma_Disconnected,323.345,366.699,337.073,274.736,295.647,346.431,334.421,338.364,345.867,306.885,EVOLVING,2000.0,216,74,290,4953
18,Beta_LineChain;Alpha_Reversed;Beta_ModuloStep,323.345,366.699,337.073,274.736,335.29,346.431,347.479,338.364,345.867,306.885,EVOLVING,2000.0,213,73,286,5239
19,Gamma_LoadFactor;Delta_Extremist;Alpha_HashCollision,376.714,366.699,393.231,274.736,335.29,346.431,347.479,338.364,345.867,391.511,EVOLVING,2000.0,212,77,289,5528
20,Alpha_Reversed;Gamma_Sawtooth;Gamma_LoadFactor,376.714,366.699,393.231,274.736,335.29,346.431,361.485,338.364,368.901,391.511,EVOLVING,2000.0,216,74,290,5818
21,Delta_Extremist;Alpha_HashCollision;Gamma_Sawtooth,380.561,366.699,393.231,274.736,335.29,346.431,361.485,338.364,400.673,391.511,EVOLVING,2000.0,211,77,288,6106
22,Gamma_Disconnected;Delta_Extremist;Gamma_Sawtooth,380.561,366.699,393.231,274.736,335.29,347.117,361.485,338.364,400.673,391.511,EVOLVING,2000.0,210,73,283,6389
23,Beta_LineChain;Gamma_Sawtooth;Alpha_StarGraph,380.561,366.699,393.231,421.793,351.361,347.117,361.485,338.364,413.296,391.511,EVOLVING,2000.0,212,74,286,6675
24,Alpha_HashCollision;Gamma_LoadFactor;Gamma_Sawtooth,380.561,366.699,393.231,421.793,351.361,347.117,361.485,338.364,413.296,391.511,EVOLVING,2000.0,215,77,292,6967
25,Beta_LineChain;Alpha_StarGraph;Gamma_Sawtooth,380.561,366.699,393.231,425.58,414.74,347.117,361.485,338.364,413.296,391.511,EVOLVING,2000.0,220,74,294,7261
26,Delta_Extremist;Gamma_Disconnected;Gamma_LoadFactor,380.561,366.699,393.231,425.58,414.74,417.918,361.485,338.364,413.296,391.511,EVOLVING,2000.0,217,75,292,7553
27,Gamma_Disconnected;Beta_AllEqual;Alpha_StarGraph,380.561,366.699,393.231,441.354,414.74,417.918,361.485,414.823,413.296,391.511,EVOLVING,2000.0,219,71,290,7843
28,Gamma_Sawtooth;Alpha_Reversed;Gamma_LoadFactor,380.561,366.699,445.526,441.354,414.74,417.918,449.885,414.823,432.425,391.511,EVOLVING,2000.0,217,78,295,8138
29,Alpha_Reversed;Beta_ModuloStep;Alpha_HashCollision,380.561,418.089,445.526,441.354,414.74,417.918,449.885,414.823,432.425,391.511,EVOLVING,2000.0,217,75,292,8430
30,Gamma_Sawtooth;Alpha_Reversed;Gamma_LoadFactor,380.561,418.089,445.526,441.354,414.74,417.918,449.885,414.823,432.425,391.511,EVOLVING,2000.0,216,74,290,8720
31,Gamma_Sawtooth;Alpha_HashCollision;Delta_Extremist,458.128,418.089,445.526,441.354,414.74,417.918,449.885,414.823,432.425,400.068,EVOLVING,2000.0,223,70,293,9013
32,Alpha_StarGraph;Gamma_Sawtooth;Beta_LineChain,458.128,418.089,445.526,441.354,463.849,417.918,449.885,414.823,432.425,400.068,EVOLVING,2000.0,210,73,283,9296
33,Gamma_Sawtooth;Alpha_Reversed;Delta_Extremist,458.128,418.089,445.526,441.354,463.849,417.918,449.885,414.823,457.12,400.068,EVOLVING,2000.0,209,73,282,9578
34,Gamma_LoadFactor;Beta_AllEqual;Delta_Extremist,458.128,418.089,445.526,441.354,463.849,417.918,449.885,414.823,457.12,400.068,EVOLVING,2000.0,215,77,292,9870
35,Gamma_LoadFactor;Gamma_Disconnected;Beta_AllEqual,458.128,418.089,445.526,441.354,463.849,465.193,449.885,414.823,457.12,400.068,EVOLVING,2000.0,211,71,282,10152
36,Gamma_Disconnected;Alpha_Reversed;Delta_Extremist,458.128,418.089,445.526,441.354,463.849,465.193,449.885,414.823,457.12,411.013,EVOLVING,2000.0,218,74,292,10444
37,Gamma_Disconnected;Alpha_HashCollision;Gamma_Sawtooth,458.128,418.089,445.526,441.354,463.849,465.193,449.885,414.823,457.12,411.013,EVOLVING,2000.0,218,76,294,10738
38,Alpha_HashCollision;Gamma_Disconnected;Beta_ModuloStep,458.128,427.371,445.526,441.354,463.849,477.55,449.885,414.823,457.12,411.013,EVOLVING,2000.0,222,78,300,11038
39,Alpha_StarGraph;Beta_LineChain;Beta_ModuloStep,458.128,476.469,445.526,441.354,474.697,477.55,449.885,414.823,457.12,411.013,EVOLVING,2000.0,215,70,285,11323
40,Alpha_HashCollision;Alpha_Reversed;Delta_Extremist,458.128,476.469,445.526,441.354,474.697,477.55,449.885,414.823,457.12,411.013,EVOLVING,2000.0,222,70,292,11615
41,Alpha_StarGraph;Beta_AllEqual;Gamma_LoadFactor,458.128,476.469,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,216,76,292,11907
42,Beta_LineChain;Beta_ModuloStep;Gamma_Sawtooth,458.128,484.02,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,214,79,293,12200
43,Beta_ModuloStep;Alpha_StarGraph;Alpha_HashCollision,458.128,484.02,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,213,74,287,12487
44,Alpha_HashCollision;Beta_LineChain;Gamma_Sawtooth,458.128,484.02,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,217,71,288,12775
45,Alpha_Reversed;Beta_ModuloStep;Beta_LineChain,458.128,487.423,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,218,79,297,13072
46,Alpha_Reversed;Alpha_HashCollision;Beta_AllEqual,485.953,487.423,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,213,72,285,13357
47,Alpha_Reversed;Gamma_Sawtooth;Gamma_LoadFactor,485.953,487.423,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,217,77,294,13651
48,Beta_AllEqual;Gamma_Disconnected;Beta_ModuloStep,485.953,487.423,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,218,72,290,13941
49,Beta_AllEqual;Gamma_Sawtooth;Alpha_StarGraph,485.953,487.423,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,214,69,283,14224
50,Alpha_HashCollision;Beta_ModuloStep;Gamma_Disconnected,485.953,491.986,445.526,462.434,474.697,477.55,449.885,480.694,457.12,411.013,EVOLVING,2000.0,212,79,291,14515
