Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
12,Alpha_HashCollision;Beta_ModuloStep;Gamma_Disconnected,371.871,346.781,364.222,361.596,304.883,358.946,283.482,235.414,338.78,388.909,EVOLVING,2000.0,216,72,288,3460
13,Delta_Extremist;Gamma_Disconnected;Gamma_LoadFactor,371.871,346.781,414.588,361.596,304.883,388.272,283.482,235.414,338.78,427.371,EVOLVING,2000.0,212,76,288,3748
14,Alpha_HashCollision;Gamma_Sawtooth;Delta_Extremist,396.76,346.781,414.588,361.596,304.883,388.272,283.482,235.414,410.163,427.371,EVOLVING,2000.0,217,74,291,4039
15,Alpha_Reversed;Beta_AllEqual;Gamma_LoadFactor,396.76,346.781,438.727,361.596,304.883,388.272,376.408,465.541,410.163,427.371,EVOLVING,2000.0,211,74,285,4324
16,Alpha_HashCollision;Alpha_Reversed;Gamma_Sawtooth,457.183,346.781,438.727,361.596,304.883,388.272,444.171,465.541,411.739,427.371,EVOLVING,2000.0,213,76,289,4613
17,Gamma_Disconnected;Beta_LineChain;Delta_Extremist,457.183,346.781,438.727,361.596,473.694,506.545,444.171,465.541,411.739,506.027,EVOLVING,2000.0,213,79,292,4905
18,Beta_ModuloStep;Alpha_Reversed;Gamma_Disconnected,457.183,481.231,438.727,361.596,473.694,506.545,462.413,465.541,411.739,506.027,EVOLVING,2000.0,223,78,301,5206
19,Alpha_HashCollision;Beta_AllEqual;Gamma_Sawtooth,457.183,481.231,438.727,361.596,473.694,506.545,462.413,513.932,466.316,506.027,EVOLVING,2000.0,217,78,295,5501
20,Alpha_Reversed;Gamma_Sawtooth;Beta_ModuloStep,457.183,534.246,438.727,361.596,473.694,506.545,499.312,513.932,524.403,506.027,EVOLVING,2000.0,216,77,293,5794
21,Gamma_LoadFactor;Alpha_StarGraph;Beta_LineChain,457.183,534.246,538.839,450.89,473.694,506.545,499.312,513.932,524.403,506.027,EVOLVING,2000.0,225,72,297,6091
22,Alpha_Reversed;Gamma_LoadFactor;Beta_LineChain,457.183,534.246,538.839,450.89,490.024,506.545,508.101,513.932,524.403,506.027,EVOLVING,2000.0,224,72,296,6387
23,Alpha_StarGraph;Gamma_Sawtooth;Alpha_Reversed,457.183,534.246,538.839,496.071,490.024,506.545,553.806,513.932,524.403,506.027,EVOLVING,2000.0,215,75,290,6677
24,Delta_Extremist;Gamma_LoadFactor;Gamma_Sawtooth,457.183,534.246,576.759,496.071,490.024,506.545,553.806,513.932,524.403,532.991,EVOLVING,2000.0,217,73,290,6967
25,Gamma_Disconnected;Alpha_HashCollision;Gamma_LoadFactor,503.895,534.246,576.759,496.071,490.024,572.226,553.806,513.932,524.403,532.991,EVOLVING,2000.0,211,75,286,7253
26,Gamma_LoadFactor;Beta_ModuloStep;Delta_Extremist,503.895,568.025,576.759,496.071,490.024,572.226,553.806,513.932,524.403,532.991,EVOLVING,2000.0,214,76,290,7543
27,Alpha_Reversed;Beta_LineChain;Beta_AllEqual,503.895,568.025,576.759,496.071,501.495,572.226,561.767,513.932,524.403,532.991,EVOLVING,2000.0,207,74,281,7824
28,Alpha_Reversed;Gamma_LoadFactor;Alpha_StarGraph,503.895,568.025,576.759,526.64,501.495,572.226,561.767,513.932,524.403,532.991,EVOLVING,2000.0,218,78,296,8120
29,Alpha_StarGraph;Delta_Extremist;Gamma_Sawtooth,503.895,568.025,576.759,532.96,501.495,572.226,561.767,513.932,558.313,532.991,EVOLVING,2000.0,217,74,291,8411
30,Gamma_LoadFactor;Delta_Extremist;Gamma_Disconnected,503.895,568.025,610.086,532.96,501.495,572.226,561.767,513.932,558.313,532.991,EVOLVING,2000.0,213,78,291,8702
31,Delta_Extremist;Gamma_LoadFactor;Alpha_HashCollision,519.491,568.025,610.086,532.96,501.495,572.226,561.767,513.932,558.313,532.991,EVOLVING,2000.0,211,70,281,8983
32,Gamma_Disconnected;Delta_Extremist;Alpha_HashCollision,581.246,568.025,610.086,532.96,501.495,572.226,561.767,513.932,558.313,532.991,EVOLVING,2000.0,218,80,298,9281
33,Alpha_Reversed;Beta_ModuloStep;Alpha_StarGraph,581.246,576.36,610.086,532.96,501.495,572.226,577.386,513.932,558.313,532.991,EVOLVING,2000.0,216,77,293,9574
34,Alpha_Reversed;Alpha_StarGraph;Gamma_Disconnected,581.246,576.36,610.086,607.415,501.495,609.327,577.386,513.932,558.313,532.991,EVOLVING,2000.0,220,75,295,9869
35,Alpha_StarGraph;Beta_LineChain;Delta_Extremist,581.246,576.36,610.086,620.149,584.762,609.327,577.386,513.932,558.313,541.513,EVOLVING,2000.0,215,75,290,10159
36,Alpha_StarGraph;Beta_AllEqual;Beta_LineChain,581.246,576.36,610.086,622.071,592.69,609.327,577.386,595.582,558.313,541.513,EVOLVING,2000.0,224,73,297,10456
37,Beta_ModuloStep;Gamma_LoadFactor;Delta_Extremist,581.246,589.117,610.086,622.071,592.69,609.327,577.386,595.582,558.313,541.655,EVOLVING,2000.0,217,77,294,10750
38,Beta_AllEqual;Gamma_LoadFactor;Beta_LineChain,581.246,589.117,610.086,622.071,627.292,609.327,577.386,595.582,558.313,541.655,EVOLVING,2000.0,212,72,284,11034
39,Gamma_Disconnected;Gamma_Sawtooth;Beta_AllEqual,581.246,589.117,610.086,622.071,627.292,619.045,577.386,595.582,585.156,541.655,EVOLVING,2000.0,216,76,292,11326
40,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,581.246,589.117,610.086,622.071,627.292,619.045,577.386,595.582,585.156,570.37,EVOLVING,2000.0,225,74,299,11625
41,Gamma_Sawtooth;Alpha_StarGraph;Alpha_Reversed,581.246,589.117,610.086,622.071,627.292,619.045,577.386,595.582,585.156,570.37,EVOLVING,2000.0,220,76,296,11921
42,Beta_LineChain;Delta_Extremist;Alpha_Reversed,581.246,589.117,610.086,622.071,636.504,619.045,602.657,595.582,585.156,570.37,EVOLVING,2000.0,221,83,304,12225
43,Gamma_Sawtooth;Beta_LineChain;Delta_Extremist,581.246,589.117,610.086,622.071,636.504,619.045,602.657,595.582,585.156,570.37,EVOLVING,2000.0,219,72,291,12516
44,Alpha_Reversed;Delta_Extremist;Beta_LineChain,581.246,589.117,610.086,622.071,636.504,619.045,624.924,595.582,585.156,570.37,EVOLVING,2000.0,209,76,285,12801
45,Alpha_HashCollision;Gamma_LoadFactor;Beta_AllEqual,592.129,589.117,610.086,622.071,636.504,619.045,624.924,595.582,585.156,570.37,EVOLVING,2000.0,208,78,286,13087
46,Beta_ModuloStep;Beta_AllEqual;Gamma_Sawtooth,592.129,589.117,610.086,622.071,636.504,619.045,624.924,595.582,585.156,570.37,EVOLVING,2000.0,212,78,290,13377
47,Gamma_LoadFactor;Beta_LineChain;Gamma_Disconnected,592.129,589.117,610.086,622.071,636.504,619.045,624.924,595.582,585.156,570.37,EVOLVING,2000.0,212,81,293,13670
48,Beta_LineChain;Alpha_Reversed;Beta_AllEqual,592.129,589.117,610.086,622.071,636.504,619.045,624.924,629.064,585.156,570.37,EVOLVING,2000.0,216,73,289,13959
49,Beta_AllEqual;Alpha_HashCollision;Beta_LineChain,592.129,589.117,610.086,622.071,636.504,619.045,624.924,629.064,585.156,570.37,EVOLVING,2000.0,211,77,288,14247
50,Beta_LineChain;Alpha_StarGraph;Gamma_LoadFactor,592.129,589.117,610.086,622.071,636.504,619.045,624.924,629.064,585.156,570.37,EVOLVING,2000.0,221,82,303,14550
