Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
12,Beta_LineChain;Alpha_Reversed;Alpha_StarGraph,296.539,334.329,278.98,327.645,329.866,276.659,313.847,362.259,200.981,281.537,EVOLVING,2000,78,34,34,423
13,Beta_AllEqual;Gamma_LoadFactor;Delta_Extremist,296.539,334.329,362.19,327.645,329.866,276.659,313.847,362.259,200.981,404.759,EVOLVING,2000,78,32,32,455
14,Gamma_Disconnected;Gamma_LoadFactor;Alpha_Reversed,296.539,334.329,362.19,327.645,329.866,382.035,341.364,362.259,200.981,404.759,EVOLVING,2000,70,36,36,491
15,Gamma_LoadFactor;Beta_AllEqual;Gamma_Disconnected,296.539,334.329,433.255,327.645,329.866,382.035,341.364,394.998,200.981,404.759,EVOLVING,2000,70,35,35,526
16,Alpha_Reversed;Gamma_LoadFactor;Beta_AllEqual,296.539,334.329,433.255,327.645,329.866,382.035,438.604,420.841,200.981,404.759,EVOLVING,2000,66,32,32,558
17,Gamma_Sawtooth;Gamma_LoadFactor;Beta_AllEqual,296.539,334.329,433.255,327.645,329.866,382.035,438.604,420.841,385.536,404.759,EVOLVING,2000,74,36,36,594
18,Beta_ModuloStep;Beta_AllEqual;Beta_LineChain,296.539,371.024,433.255,327.645,404.538,382.035,438.604,442.147,385.536,404.759,EVOLVING,2000,73,34,34,628
19,Alpha_Reversed;Beta_ModuloStep;Alpha_StarGraph,296.539,460.587,433.255,421.325,404.538,382.035,451.75,442.147,385.536,404.759,EVOLVING,2000,72,34,34,662
20,Alpha_StarGraph;Beta_ModuloStep;Delta_Extremist,296.539,460.587,433.255,446.527,404.538,382.035,451.75,442.147,385.536,471.417,EVOLVING,2000,67,39,39,701
21,Gamma_Disconnected;Beta_LineChain;Gamma_LoadFactor,296.539,460.587,433.255,446.527,404.538,407.571,451.75,442.147,385.536,471.417,EVOLVING,2000,78,38,38,739
22,Alpha_HashCollision;Beta_AllEqual;Alpha_Reversed,484.624,460.587,433.255,446.527,404.538,407.571,506.254,504.974,385.536,471.417,EVOLVING,2000,67,40,40,779
23,Alpha_StarGraph;Gamma_Sawtooth;Beta_AllEqual,484.624,460.587,433.255,487.067,404.538,407.571,506.254,504.974,504.51,471.417,EVOLVING,2000,70,38,38,817
24,Gamma_LoadFactor;Beta_AllEqual;Alpha_StarGraph,484.624,460.587,486.693,496.968,404.538,407.571,506.254,504.974,504.51,471.417,EVOLVING,2000,79,38,38,855
25,Beta_ModuloStep;Beta_LineChain;Alpha_StarGraph,484.624,460.587,486.693,496.968,451.677,407.571,506.254,504.974,504.51,471.417,EVOLVING,2000,77,38,38,893
26,Beta_ModuloStep;Gamma_LoadFactor;Gamma_Disconnected,484.624,506.623,488.785,496.968,451.677,487.027,506.254,504.974,504.51,471.417,EVOLVING,2000,68,38,38,931
27,Gamma_LoadFactor;Beta_AllEqual;Alpha_Reversed,484.624,506.623,488.785,496.968,451.677,487.027,513.084,504.974,504.51,471.417,EVOLVING,2000,72,39,39,970
28,Alpha_Reversed;Beta_AllEqual;Beta_LineChain,484.624,506.623,488.785,496.968,476.061,487.027,513.084,504.974,504.51,471.417,EVOLVING,2000,79,34,34,1004
29,Gamma_Sawtooth;Gamma_Disconnected;Beta_LineChain,484.624,506.623,488.785,496.968,490.894,535.411,513.084,504.974,557.953,471.417,EVOLVING,2000,79,33,33,1037
30,Gamma_LoadFactor;Alpha_StarGraph;Beta_LineChain,484.624,506.623,525.252,537.368,490.894,535.411,513.084,504.974,557.953,471.417,EVOLVING,2000,68,32,32,1069
31,Beta_LineChain;Alpha_Reversed;Beta_AllEqual,484.624,506.623,525.252,537.368,526.796,535.411,545.812,559.014,557.953,471.417,EVOLVING,2000,66,34,34,1103
32,Gamma_Sawtooth;Beta_LineChain;Gamma_LoadFactor,484.624,506.623,557.44,537.368,562.536,535.411,545.812,559.014,557.953,471.417,EVOLVING,2000,80,39,39,1142
33,Alpha_Reversed;Delta_Extremist;Alpha_HashCollision,533.883,506.623,557.44,537.368,562.536,535.411,545.812,559.014,557.953,571.814,EVOLVING,2000,68,36,36,1178
34,Gamma_Sawtooth;Gamma_Disconnected;Beta_AllEqual,533.883,506.623,557.44,537.368,562.536,535.411,545.812,559.014,557.953,571.814,EVOLVING,2000,69,32,32,1210
35,Beta_LineChain;Alpha_HashCollision;Gamma_LoadFactor,539.554,506.623,557.44,537.368,562.536,535.411,545.812,559.014,557.953,571.814,EVOLVING,2000,65,38,38,1248
36,Gamma_Sawtooth;Alpha_HashCollision;Alpha_StarGraph,548.961,506.623,557.44,555.732,562.536,535.411,545.812,559.014,557.953,571.814,EVOLVING,2000,75,40,40,1288
37,Beta_ModuloStep;Delta_Extremist;Gamma_Sawtooth,548.961,506.623,557.44,555.732,562.536,535.411,545.812,559.014,557.953,571.814,EVOLVING,2000,65,37,37,1325
38,Gamma_LoadFactor;Gamma_Disconnected;Gamma_Sawtooth,548.961,506.623,557.44,555.732,562.536,543.896,545.812,559.014,557.953,571.814,EVOLVING,2000,71,39,39,1364
39,Beta_AllEqual;Delta_Extremist;Gamma_Sawtooth,548.961,506.623,557.44,555.732,562.536,543.896,545.812,568.175,557.953,571.814,EVOLVING,2000,65,37,37,1401
40,Alpha_Reversed;Delta_Extremist;Gamma_Disconnected,548.961,506.623,557.44,555.732,562.536,543.896,576.247,568.175,557.953,571.814,EVOLVING,2000,66,35,35,1436
41,Alpha_StarGraph;Gamma_LoadFactor;Beta_LineChain,548.961,506.623,557.44,556.196,562.536,543.896,576.247,568.175,557.953,571.814,EVOLVING,2000,65,38,38,1474
42,Beta_ModuloStep;Gamma_Disconnected;Delta_Extremist,548.961,551.21,557.44,556.196,562.536,543.896,576.247,568.175,557.953,571.814,EVOLVING,2000,72,40,40,1514
43,Gamma_Disconnected;Beta_AllEqual;Delta_Extremist,548.961,551.21,557.44,556.196,562.536,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,75,35,35,1549
44,Gamma_LoadFactor;Alpha_Reversed;Gamma_Sawtooth,548.961,551.21,557.44,556.196,562.536,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,74,39,39,1588
45,Beta_AllEqual;Alpha_StarGraph;Gamma_Sawtooth,548.961,551.21,557.44,556.196,562.536,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,71,38,38,1626
46,Alpha_StarGraph;Beta_ModuloStep;Beta_LineChain,548.961,551.21,557.44,563.519,567.12,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,68,32,32,1658
47,Delta_Extremist;Beta_AllEqual;Beta_ModuloStep,548.961,551.21,557.44,563.519,567.12,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,66,32,32,1690
48,Alpha_StarGraph;Gamma_Disconnected;Beta_AllEqual,548.961,551.21,557.44,586.111,567.12,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,68,34,34,1724
49,Alpha_StarGraph;Gamma_Disconnected;Alpha_HashCollision,548.961,551.21,557.44,586.111,567.12,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,68,39,39,1763
50,Alpha_Reversed;Alpha_HashCollision;Gamma_Disconnected,548.961,551.21,557.44,586.111,567.12,543.896,576.247,568.175,557.953,587.703,EVOLVING,2000,71,35,35,1798
