Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
30,Alpha_HashCollision;Beta_AllEqual;Gamma_LoadFactor,473.571,412.091,484.839,416.14,453.069,329.933,441.854,464.307,453.694,444.745,EVOLVING,2000.0,212,72,284,8721
31,Alpha_StarGraph;Alpha_Reversed;Alpha_HashCollision,473.571,412.091,484.839,416.14,453.069,329.933,457.48,464.307,453.694,444.745,EVOLVING,2000.0,215,77,292,9013
32,Alpha_Reversed;Alpha_StarGraph;Delta_Extremist,473.571,412.091,484.839,441.964,453.069,329.933,457.48,464.307,453.694,444.745,EVOLVING,2000.0,221,76,297,9310
33,Beta_LineChain;Gamma_Sawtooth;Beta_ModuloStep,473.571,418.625,484.839,441.964,484.215,329.933,457.48,464.307,453.694,444.745,EVOLVING,2000.0,215,76,291,9601
34,Alpha_Reversed;Delta_Extremist;Beta_AllEqual,473.571,418.625,484.839,441.964,484.215,329.933,457.48,482.467,453.694,510.758,EVOLVING,2000.0,218,69,287,9888
35,Alpha_StarGraph;Beta_AllEqual;Alpha_HashCollision,473.571,418.625,484.839,441.964,484.215,329.933,457.48,482.467,453.694,510.758,EVOLVING,2000.0,216,79,295,10183
36,Delta_Extremist;Gamma_Sawtooth;Gamma_LoadFactor,473.571,418.625,509.676,441.964,484.215,329.933,457.48,482.467,453.694,510.758,EVOLVING,2000.0,216,80,296,10479
37,Gamma_Sawtooth;Alpha_Reversed;Beta_LineChain,473.571,418.625,509.676,441.964,484.215,329.933,457.48,482.467,453.694,510.758,EVOLVING,2000.0,214,72,286,10765
38,Beta_ModuloStep;Alpha_Reversed;Beta_AllEqual,473.571,424.135,509.676,441.964,484.215,329.933,457.48,482.467,453.694,510.758,EVOLVING,2000.0,208,74,282,11047
39,Gamma_LoadFactor;Delta_Extremist;Gamma_Disconnected,473.571,424.135,509.676,441.964,484.215,503.647,457.48,482.467,453.694,510.758,EVOLVING,2000.0,219,76,295,11342
40,Alpha_StarGraph;Alpha_Reversed;Beta_AllEqual,473.571,424.135,509.676,442.616,484.215,503.647,492.285,504.83,453.694,510.758,EVOLVING,2000.0,215,73,288,11630
41,Delta_Extremist;Gamma_Sawtooth;Beta_ModuloStep,473.571,424.135,509.676,442.616,484.215,503.647,492.285,504.83,453.694,510.758,EVOLVING,2000.0,213,75,288,11918
42,Alpha_Reversed;Gamma_Disconnected;Beta_LineChain,473.571,424.135,509.676,442.616,484.215,503.647,492.285,504.83,453.694,510.758,EVOLVING,2000.0,220,74,294,12212
43,Beta_AllEqual;Gamma_Disconnected;Delta_Extremist,473.571,424.135,509.676,442.616,484.215,503.647,492.285,504.83,453.694,510.758,EVOLVING,2000.0,216,76,292,12504
44,Gamma_Disconnected;Gamma_Sawtooth;Gamma_LoadFactor,473.571,424.135,509.676,442.616,484.215,503.647,492.285,504.83,518.812,510.758,EVOLVING,2000.0,212,72,284,12788
45,Gamma_LoadFactor;Delta_Extremist;Alpha_StarGraph,473.571,424.135,509.676,480.018,484.215,503.647,492.285,504.83,518.812,510.758,EVOLVING,2000.0,214,75,289,13077
46,Beta_LineChain;Alpha_HashCollision;Alpha_Reversed,473.571,424.135,509.676,480.018,484.215,503.647,492.285,504.83,518.812,510.758,EVOLVING,2000.0,225,74,299,13376
47,Beta_LineChain;Beta_AllEqual;Alpha_Reversed,473.571,424.135,509.676,480.018,484.215,503.647,504.568,504.83,518.812,510.758,EVOLVING,2000.0,222,77,299,13675
48,Beta_AllEqual;Alpha_Reversed;Beta_LineChain,473.571,424.135,509.676,480.018,519.84,503.647,507.172,504.83,518.812,510.758,EVOLVING,2000.0,219,76,295,13970
49,Alpha_Reversed;Gamma_Disconnected;Alpha_HashCollision,473.571,424.135,509.676,480.018,519.84,503.647,507.172,504.83,518.812,510.758,EVOLVING,2000.0,216,72,288,14258
50,Delta_Extremist;Beta_ModuloStep;Beta_LineChain,473.571,520.297,509.676,480.018,519.84,503.647,507.172,504.83,518.812,510.758,EVOLVING,2000.0,217,78,295,14553
