Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
11,Gamma_LoadFactor;Beta_LineChain;Beta_AllEqual,307.173,327.567,398.253,362.882,433.392,303.75,298.787,386.867,256.503,389.023,EVOLVING,2000.0,218,72,290,3194
12,Delta_Extremist;Gamma_Disconnected;Beta_ModuloStep,307.173,386.955,398.253,362.882,433.392,377.195,298.787,386.867,256.503,459.009,EVOLVING,2000.0,216,78,294,3488
13,Alpha_StarGraph;Beta_LineChain;Alpha_Reversed,307.173,386.955,398.253,416.34,486.845,377.195,419.032,386.867,256.503,459.009,EVOLVING,2000.0,207,74,281,3769
14,Gamma_LoadFactor;Gamma_Sawtooth;Beta_ModuloStep,307.173,444.359,499.447,416.34,486.845,377.195,419.032,386.867,482.062,459.009,EVOLVING,2000.0,219,78,297,4066
15,Alpha_HashCollision;Beta_ModuloStep;Gamma_Disconnected,416.829,446.849,499.447,416.34,486.845,454.694,419.032,386.867,482.062,459.009,EVOLVING,2000.0,215,75,290,4356
16,Gamma_LoadFactor;Gamma_Sawtooth;Beta_LineChain,416.829,446.849,499.447,416.34,492.574,454.694,419.032,386.867,520.98,459.009,EVOLVING,2000.0,217,79,296,4652
17,Gamma_LoadFactor;Alpha_Reversed;Gamma_Disconnected,416.829,446.849,499.447,416.34,492.574,540.389,481.129,386.867,520.98,459.009,EVOLVING,2000.0,221,79,300,4952
18,Beta_ModuloStep;Beta_LineChain;Gamma_LoadFactor,416.829,449.1,502.881,416.34,572.424,540.389,481.129,386.867,520.98,459.009,EVOLVING,2000.0,215,76,291,5243
19,Alpha_Reversed;Gamma_Sawtooth;Gamma_LoadFactor,416.829,449.1,525.464,416.34,572.424,540.389,586.405,386.867,520.98,459.009,EVOLVING,2000.0,218,72,290,5533
20,Gamma_LoadFactor;Beta_AllEqual;Alpha_Reversed,416.829,449.1,597.625,416.34,572.424,540.389,597.54,503.979,520.98,459.009,EVOLVING,2000.0,218,72,290,5823
21,Beta_ModuloStep;Beta_AllEqual;Delta_Extremist,416.829,597.522,597.625,416.34,572.424,540.389,597.54,503.979,520.98,543.948,EVOLVING,2000.0,222,74,296,6119
22,Gamma_LoadFactor;Beta_LineChain;Alpha_HashCollision,528.801,597.522,616.656,416.34,572.424,540.389,597.54,503.979,520.98,543.948,EVOLVING,2000.0,212,77,289,6408
23,Alpha_HashCollision;Delta_Extremist;Beta_AllEqual,574.668,597.522,616.656,416.34,572.424,540.389,597.54,592.476,520.98,543.948,EVOLVING,2000.0,219,75,294,6702
24,Alpha_Reversed;Beta_AllEqual;Beta_LineChain,574.668,597.522,616.656,416.34,622.867,540.389,597.54,592.476,520.98,543.948,EVOLVING,2000.0,215,69,284,6986
25,Beta_LineChain;Gamma_LoadFactor;Beta_ModuloStep,574.668,597.522,616.656,416.34,622.867,540.389,597.54,592.476,520.98,543.948,EVOLVING,2000.0,216,70,286,7272
26,Alpha_Reversed;Delta_Extremist;Gamma_LoadFactor,574.668,597.522,616.656,416.34,622.867,540.389,597.54,592.476,520.98,561.653,EVOLVING,2000.0,216,75,291,7563
27,Gamma_Disconnected;Alpha_HashCollision;Beta_LineChain,593.789,597.522,616.656,416.34,622.867,589.818,597.54,592.476,520.98,561.653,EVOLVING,2000.0,213,74,287,7850
28,Beta_ModuloStep;Alpha_Reversed;Beta_AllEqual,593.789,608.246,616.656,416.34,622.867,589.818,643.836,592.476,520.98,561.653,EVOLVING,2000.0,206,76,282,8132
29,Alpha_HashCollision;Alpha_Reversed;Gamma_LoadFactor,593.789,608.246,630.545,416.34,622.867,589.818,643.836,592.476,520.98,561.653,EVOLVING,2000.0,220,72,292,8424
30,Gamma_LoadFactor;Alpha_HashCollision;Beta_AllEqual,593.789,608.246,630.545,416.34,622.867,589.818,643.836,677.809,520.98,561.653,EVOLVING,2000.0,217,74,291,8715
31,Delta_Extremist;Gamma_Sawtooth;Beta_AllEqual,593.789,608.246,630.545,416.34,622.867,589.818,643.836,677.809,568.807,597.226,EVOLVING,2000.0,207,78,285,9000
32,Gamma_LoadFactor;Beta_LineChain;Gamma_Sawtooth,593.789,608.246,630.545,416.34,622.867,589.818,643.836,677.809,578.201,597.226,EVOLVING,2000.0,212,72,284,9284
33,Gamma_Sawtooth;Alpha_StarGraph;Alpha_HashCollision,664.67,608.246,630.545,654.368,622.867,589.818,643.836,677.809,679.547,597.226,EVOLVING,2000.0,212,80,292,9576
34,Beta_LineChain;Beta_ModuloStep;Gamma_LoadFactor,664.67,608.246,630.545,654.368,622.867,589.818,643.836,677.809,679.547,597.226,EVOLVING,2000.0,216,71,287,9863
35,Beta_AllEqual;Alpha_HashCollision;Gamma_Sawtooth,679.281,608.246,630.545,654.368,622.867,589.818,643.836,677.809,689.271,597.226,EVOLVING,2000.0,222,72,294,10157
36,Alpha_StarGraph;Delta_Extremist;Beta_ModuloStep,679.281,698.433,630.545,654.368,622.867,589.818,643.836,677.809,689.271,605.368,EVOLVING,2000.0,213,75,288,10445
37,Beta_LineChain;Beta_ModuloStep;Gamma_Disconnected,679.281,698.433,630.545,654.368,622.867,650.059,643.836,677.809,689.271,605.368,EVOLVING,2000.0,220,76,296,10741
38,Gamma_LoadFactor;Alpha_HashCollision;Gamma_Sawtooth,679.281,698.433,679.416,654.368,622.867,650.059,643.836,677.809,689.271,605.368,EVOLVING,2000.0,213,72,285,11026
39,Alpha_HashCollision;Beta_ModuloStep;Alpha_StarGraph,692.393,704.755,679.416,654.368,622.867,650.059,643.836,677.809,689.271,605.368,EVOLVING,2000.0,209,77,286,11312
40,Alpha_StarGraph;Alpha_Reversed;Gamma_Sawtooth,692.393,704.755,679.416,699.342,622.867,650.059,643.836,677.809,689.271,605.368,EVOLVING,2000.0,214,72,286,11598
41,Gamma_LoadFactor;Alpha_StarGraph;Beta_LineChain,692.393,704.755,679.416,699.342,708.783,650.059,643.836,677.809,689.271,605.368,EVOLVING,2000.0,217,78,295,11893
42,Delta_Extremist;Alpha_StarGraph;Alpha_Reversed,692.393,704.755,679.416,703.081,708.783,650.059,683.766,677.809,689.271,605.368,EVOLVING,2000.0,220,76,296,12189
43,Gamma_LoadFactor;Beta_LineChain;Beta_AllEqual,692.393,704.755,712.141,703.081,708.783,650.059,683.766,696.905,689.271,605.368,EVOLVING,2000.0,214,82,296,12485
44,Beta_ModuloStep;Gamma_Sawtooth;Gamma_Disconnected,692.393,704.755,712.141,703.081,708.783,697.087,683.766,696.905,689.271,605.368,EVOLVING,2000.0,214,74,288,12773
45,Beta_ModuloStep;Gamma_LoadFactor;Beta_LineChain,692.393,704.755,712.141,703.081,708.783,697.087,683.766,696.905,689.271,605.368,EVOLVING,2000.0,217,77,294,13067
46,Gamma_Sawtooth;Alpha_StarGraph;Alpha_Reversed,692.393,704.755,712.141,706.66,708.783,697.087,683.766,696.905,689.271,605.368,EVOLVING,2000.0,217,78,295,13362
47,Alpha_HashCollision;Gamma_Sawtooth;Alpha_Reversed,692.393,704.755,712.141,706.66,708.783,697.087,683.766,696.905,709.83,605.368,EVOLVING,2000.0,223,73,296,13658
48,Alpha_HashCollision;Gamma_Disconnected;Beta_AllEqual,702.428,704.755,712.141,706.66,708.783,697.087,683.766,696.905,709.83,605.368,EVOLVING,2000.0,220,72,292,13950
49,Gamma_Disconnected;Beta_LineChain;Delta_Extremist,702.428,704.755,712.141,706.66,708.783,697.087,683.766,696.905,709.83,674.142,EVOLVING,2000.0,211,75,286,14236
50,Alpha_HashCollision;Gamma_Sawtooth;Delta_Extremist,706.956,704.755,712.141,706.66,708.783,697.087,683.766,696.905,709.83,682.377,EVOLVING,2000.0,212,71,283,14519
