Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
24,Gamma_LoadFactor;Delta_Extremist;Gamma_Disconnected,473.876,468.041,604.783,560.522,581.225,581.375,558.838,528.564,502.925,549.806,EVOLVING,2000.0,213,74,287,6990
25,Beta_AllEqual;Beta_ModuloStep;Gamma_Sawtooth,473.876,595.467,604.783,560.522,581.225,581.375,558.838,576.944,502.925,549.806,EVOLVING,2000.0,218,71,289,7279
26,Delta_Extremist;Alpha_StarGraph;Gamma_LoadFactor,473.876,595.467,604.783,560.522,581.225,581.375,558.838,576.944,502.925,617.343,EVOLVING,2000.0,221,71,292,7571
27,Delta_Extremist;Alpha_StarGraph;Alpha_Reversed,473.876,595.467,604.783,560.522,581.225,581.375,589.171,576.944,502.925,617.343,EVOLVING,2000.0,209,68,277,7848
28,Alpha_Reversed;Gamma_LoadFactor;Gamma_Sawtooth,473.876,595.467,609.212,560.522,581.225,581.375,634.647,576.944,504.368,617.343,EVOLVING,2000.0,219,70,289,8137
29,Alpha_HashCollision;Gamma_Disconnected;Beta_AllEqual,597.712,595.467,609.212,560.522,581.225,598.611,634.647,576.944,504.368,617.343,EVOLVING,2000.0,208,79,287,8424
30,Alpha_HashCollision;Beta_LineChain;Gamma_Sawtooth,617.036,595.467,609.212,560.522,581.225,598.611,634.647,576.944,572.861,617.343,EVOLVING,2000.0,214,77,291,8715
31,Gamma_LoadFactor;Alpha_StarGraph;Beta_LineChain,617.036,595.467,609.212,560.522,592.604,598.611,634.647,576.944,572.861,617.343,EVOLVING,2000.0,215,70,285,9000
32,Delta_Extremist;Beta_LineChain;Beta_ModuloStep,617.036,595.467,609.212,560.522,592.604,598.611,634.647,576.944,572.861,617.343,EVOLVING,2000.0,222,74,296,9296
33,Delta_Extremist;Alpha_Reversed;Alpha_HashCollision,640.232,595.467,609.212,560.522,592.604,598.611,660.917,576.944,572.861,617.343,EVOLVING,2000.0,221,75,296,9592
34,Gamma_LoadFactor;Alpha_Reversed;Gamma_Sawtooth,640.232,595.467,609.212,560.522,592.604,598.611,660.917,576.944,572.861,617.343,EVOLVING,2000.0,211,77,288,9880
35,Beta_AllEqual;Alpha_StarGraph;Gamma_Disconnected,640.232,595.467,609.212,617.241,592.604,598.611,660.917,652.516,572.861,617.343,EVOLVING,2000.0,211,82,293,10173
36,Alpha_HashCollision;Alpha_Reversed;Delta_Extremist,640.232,595.467,609.212,617.241,592.604,598.611,660.917,652.516,572.861,617.343,EVOLVING,2000.0,213,74,287,10460
37,Gamma_LoadFactor;Beta_ModuloStep;Gamma_Sawtooth,640.232,595.467,609.212,617.241,592.604,598.611,660.917,652.516,616.261,617.343,EVOLVING,2000.0,206,75,281,10741
38,Beta_ModuloStep;Delta_Extremist;Beta_LineChain,640.232,595.467,609.212,617.241,627.893,598.611,660.917,652.516,616.261,617.343,EVOLVING,2000.0,221,79,300,11041
39,Alpha_Reversed;Alpha_HashCollision;Beta_LineChain,675.411,595.467,609.212,617.241,670.346,598.611,660.917,652.516,616.261,617.343,EVOLVING,2000.0,216,75,291,11332
40,Alpha_HashCollision;Gamma_LoadFactor;Gamma_Disconnected,675.411,595.467,679.615,617.241,670.346,598.611,660.917,652.516,616.261,617.343,EVOLVING,2000.0,217,79,296,11628
41,Beta_ModuloStep;Alpha_Reversed;Beta_LineChain,675.411,642.59,679.615,617.241,670.346,598.611,660.917,652.516,616.261,617.343,EVOLVING,2000.0,221,69,290,11918
42,Beta_AllEqual;Gamma_LoadFactor;Alpha_Reversed,675.411,642.59,679.615,617.241,670.346,598.611,660.917,659.223,616.261,617.343,EVOLVING,2000.0,215,75,290,12208
43,Beta_AllEqual;Delta_Extremist;Gamma_LoadFactor,675.411,642.59,679.615,617.241,670.346,598.611,660.917,659.223,616.261,625.675,EVOLVING,2000.0,212,74,286,12494
44,Alpha_Reversed;Gamma_Disconnected;Alpha_StarGraph,675.411,642.59,679.615,620.62,670.346,598.611,674.114,659.223,616.261,625.675,EVOLVING,2000.0,219,68,287,12781
45,Gamma_Disconnected;Alpha_Reversed;Alpha_HashCollision,678.422,642.59,679.615,620.62,670.346,649.075,674.114,659.223,616.261,625.675,EVOLVING,2000.0,213,71,284,13065
46,Gamma_Sawtooth;Beta_AllEqual;Alpha_HashCollision,678.422,642.59,679.615,620.62,670.346,649.075,674.114,659.223,662.751,625.675,EVOLVING,2000.0,216,79,295,13360
47,Delta_Extremist;Alpha_HashCollision;Alpha_Reversed,678.422,642.59,679.615,620.62,670.346,649.075,674.114,659.223,662.751,625.675,EVOLVING,2000.0,219,69,288,13648
48,Alpha_HashCollision;Gamma_Disconnected;Beta_LineChain,678.422,642.59,679.615,620.62,670.346,680.393,674.114,659.223,662.751,625.675,EVOLVING,2000.0,223,79,302,13950
49,Beta_LineChain;Alpha_Reversed;Alpha_StarGraph,678.422,642.59,679.615,620.62,670.346,680.393,674.114,659.223,662.751,625.675,EVOLVING,2000.0,214,76,290,14240
50,Alpha_HashCollision;Alpha_Reversed;Beta_AllEqual,678.422,642.59,679.615,620.62,670.346,680.393,674.114,659.223,662.751,625.675,EVOLVING,2000.0,214,72,286,14526
