Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
18,Alpha_StarGraph;Beta_LineChain;Beta_AllEqual,509.367,511.328,321.438,550.809,528.767,446.101,526.324,550.089,493.318,493.122,EVOLVING,2000.0,217,76,293,5265
19,Gamma_Disconnected;Alpha_StarGraph;Beta_LineChain,509.367,511.328,321.438,550.809,570.573,514.997,526.324,550.089,493.318,493.122,EVOLVING,2000.0,211,69,280,5545
20,Beta_ModuloStep;Beta_AllEqual;Gamma_Disconnected,509.367,552.383,321.438,550.809,570.573,546.161,526.324,650.19,493.318,493.122,EVOLVING,2000.0,210,68,278,5823
21,Beta_AllEqual;Alpha_Reversed;Beta_LineChain,509.367,552.383,321.438,550.809,596.833,546.161,659.91,650.19,493.318,493.122,EVOLVING,2000.0,218,73,291,6114
22,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,509.367,644.267,321.438,550.809,596.833,546.161,659.91,650.19,493.318,593.715,EVOLVING,2000.0,214,77,291,6405
23,Gamma_Disconnected;Gamma_Sawtooth;Beta_LineChain,509.367,644.267,321.438,550.809,682.351,617.58,659.91,650.19,682.811,593.715,EVOLVING,2000.0,225,71,296,6701
24,Gamma_LoadFactor;Delta_Extremist;Alpha_StarGraph,509.367,644.267,660.74,576.187,682.351,617.58,659.91,650.19,682.811,651.994,EVOLVING,2000.0,216,73,289,6990
25,Alpha_StarGraph;Alpha_Reversed;Beta_ModuloStep,509.367,644.267,660.74,618.953,682.351,617.58,659.91,650.19,682.811,651.994,EVOLVING,2000.0,218,69,287,7277
26,Beta_ModuloStep;Delta_Extremist;Gamma_LoadFactor,509.367,700.637,660.74,618.953,682.351,617.58,659.91,650.19,682.811,651.994,EVOLVING,2000.0,209,78,287,7564
27,Beta_ModuloStep;Delta_Extremist;Alpha_Reversed,509.367,700.637,660.74,618.953,682.351,617.58,659.91,650.19,682.811,651.994,EVOLVING,2000.0,222,78,300,7864
28,Gamma_Sawtooth;Alpha_StarGraph;Gamma_LoadFactor,509.367,700.637,698.96,677.765,682.351,617.58,659.91,650.19,688.817,651.994,EVOLVING,2000.0,209,75,284,8148
29,Beta_LineChain;Alpha_StarGraph;Gamma_Disconnected,509.367,700.637,698.96,677.765,682.351,667.796,659.91,650.19,688.817,651.994,EVOLVING,2000.0,211,73,284,8432
30,Beta_LineChain;Gamma_Disconnected;Alpha_Reversed,509.367,700.637,698.96,677.765,742.216,667.796,659.91,650.19,688.817,651.994,EVOLVING,2000.0,212,75,287,8719
31,Beta_AllEqual;Beta_LineChain;Delta_Extremist,509.367,700.637,698.96,677.765,742.216,667.796,659.91,723.219,688.817,651.994,EVOLVING,2000.0,220,79,299,9018
32,Beta_ModuloStep;Gamma_Disconnected;Alpha_StarGraph,509.367,700.637,698.96,745.948,742.216,668.109,659.91,723.219,688.817,651.994,EVOLVING,2000.0,220,79,299,9317
33,Beta_LineChain;Gamma_LoadFactor;Gamma_Disconnected,509.367,700.637,698.96,745.948,742.216,668.109,659.91,723.219,688.817,651.994,EVOLVING,2000.0,215,72,287,9604
34,Beta_AllEqual;Alpha_Reversed;Gamma_Sawtooth,509.367,700.637,698.96,745.948,742.216,668.109,659.91,724.999,701.646,651.994,EVOLVING,2000.0,210,66,276,9880
35,Delta_Extremist;Beta_LineChain;Alpha_Reversed,509.367,700.637,698.96,745.948,742.216,668.109,759.035,724.999,701.646,651.994,EVOLVING,2000.0,224,79,303,10183
36,Beta_AllEqual;Alpha_HashCollision;Gamma_LoadFactor,762.249,700.637,705.852,745.948,742.216,668.109,759.035,744.289,701.646,651.994,EVOLVING,2000.0,207,77,284,10467
37,Beta_AllEqual;Delta_Extremist;Gamma_LoadFactor,762.249,700.637,705.852,745.948,742.216,668.109,759.035,744.289,701.646,651.994,EVOLVING,2000.0,212,76,288,10755
38,Beta_AllEqual;Alpha_StarGraph;Beta_ModuloStep,762.249,700.637,705.852,745.948,742.216,668.109,759.035,744.289,701.646,651.994,EVOLVING,2000.0,212,82,294,11049
39,Alpha_HashCollision;Beta_AllEqual;Alpha_StarGraph,762.249,700.637,705.852,755.231,742.216,668.109,759.035,744.289,701.646,651.994,EVOLVING,2000.0,220,81,301,11350
40,Beta_LineChain;Alpha_HashCollision;Beta_AllEqual,762.249,700.637,705.852,755.231,742.216,668.109,759.035,744.289,701.646,651.994,EVOLVING,2000.0,216,78,294,11644
41,Alpha_StarGraph;Beta_AllEqual;Beta_ModuloStep,762.249,722.101,705.852,755.231,742.216,668.109,759.035,769.619,701.646,651.994,EVOLVING,2000.0,209,73,282,11926
42,Alpha_Reversed;Gamma_Sawtooth;Alpha_HashCollision,776.904,722.101,705.852,755.231,742.216,668.109,759.035,769.619,744.82,651.994,EVOLVING,2000.0,212,74,286,12212
43,Alpha_StarGraph;Alpha_HashCollision;Delta_Extremist,776.904,722.101,705.852,755.231,742.216,668.109,759.035,769.619,744.82,654.219,EVOLVING,2000.0,218,79,297,12509
44,Beta_ModuloStep;Gamma_Sawtooth;Gamma_LoadFactor,776.904,741.311,705.852,755.231,742.216,668.109,759.035,769.619,744.82,654.219,EVOLVING,2000.0,223,74,297,12806
45,Beta_ModuloStep;Gamma_Sawtooth;Beta_AllEqual,776.904,741.311,705.852,755.231,742.216,668.109,759.035,769.619,744.82,654.219,EVOLVING,2000.0,220,81,301,13107
46,Alpha_HashCollision;Beta_AllEqual;Gamma_Sawtooth,776.904,741.311,705.852,755.231,742.216,668.109,759.035,772.149,744.82,654.219,EVOLVING,2000.0,217,77,294,13401
47,Beta_LineChain;Alpha_Reversed;Gamma_Sawtooth,776.904,741.311,705.852,755.231,742.216,668.109,759.035,772.149,744.82,654.219,EVOLVING,2000.0,221,78,299,13700
48,Alpha_HashCollision;Gamma_LoadFactor;Beta_LineChain,776.904,741.311,705.852,755.231,789.8,668.109,759.035,772.149,744.82,654.219,EVOLVING,2000.0,218,75,293,13993
49,Beta_AllEqual;Gamma_LoadFactor;Alpha_Reversed,776.904,741.311,774.599,755.231,789.8,668.109,759.035,772.149,744.82,654.219,EVOLVING,2000.0,219,77,296,14289
50,Alpha_Reversed;Gamma_Disconnected;Alpha_StarGraph,776.904,741.311,774.599,755.231,789.8,747.856,759.035,772.149,744.82,654.219,EVOLVING,2000.0,214,75,289,14578
