Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
23,Beta_LineChain;Gamma_LoadFactor;Gamma_Disconnected,356.666,370.383,370.086,334.295,343.883,388.443,342.026,291.045,268.993,323.485,EVOLVING,2000.0,68,32,32,826
24,Delta_Extremist;Gamma_Sawtooth;Beta_AllEqual,356.666,370.383,370.086,334.295,343.883,388.443,342.026,364.798,357.678,392.727,EVOLVING,2000.0,79,35,35,861
25,Beta_ModuloStep;Beta_AllEqual;Alpha_Reversed,356.666,403.063,370.086,334.295,343.883,388.443,388.28,398.267,357.678,392.727,EVOLVING,2000.0,77,32,32,893
26,Alpha_StarGraph;Beta_LineChain;Gamma_LoadFactor,356.666,403.063,392.126,391.988,396.579,388.443,388.28,398.267,357.678,392.727,EVOLVING,2000.0,70,38,38,931
27,Alpha_HashCollision;Gamma_LoadFactor;Beta_LineChain,362.571,403.063,392.126,391.988,396.579,388.443,388.28,398.267,357.678,392.727,EVOLVING,2000.0,70,39,39,970
28,Beta_AllEqual;Alpha_StarGraph;Alpha_Reversed,362.571,403.063,392.126,391.988,396.579,388.443,388.28,398.267,357.678,392.727,EVOLVING,2000.0,70,38,38,1008
29,Gamma_LoadFactor;Beta_AllEqual;Alpha_Reversed,362.571,403.063,392.126,391.988,396.579,388.443,388.28,398.267,357.678,392.727,EVOLVING,2000.0,68,36,36,1044
30,Alpha_StarGraph;Gamma_Disconnected;Alpha_Reversed,362.571,403.063,392.126,391.988,396.579,388.443,388.28,398.267,357.678,392.727,EVOLVING,2000.0,73,39,39,1083
31,Beta_ModuloStep;Alpha_HashCollision;Gamma_Sawtooth,362.571,420.629,392.126,391.988,396.579,388.443,388.28,398.267,403.427,392.727,EVOLVING,2000.0,80,33,33,1116
32,Beta_AllEqual;Gamma_Disconnected;Gamma_LoadFactor,362.571,420.629,392.126,391.988,396.579,392.421,388.28,426.743,403.427,392.727,EVOLVING,2000.0,68,34,34,1150
33,Gamma_Disconnected;Alpha_HashCollision;Alpha_Reversed,392.307,420.629,392.126,391.988,396.579,412.751,392.892,426.743,403.427,392.727,EVOLVING,2000.0,69,37,37,1187
34,Beta_ModuloStep;Beta_LineChain;Gamma_LoadFactor,392.307,420.629,392.126,391.988,401.34,412.751,392.892,426.743,403.427,392.727,EVOLVING,2000.0,68,39,39,1226
35,Alpha_Reversed;Beta_LineChain;Alpha_HashCollision,392.307,420.629,392.126,391.988,401.34,412.751,406.011,426.743,403.427,392.727,EVOLVING,2000.0,68,37,37,1263
36,Gamma_Disconnected;Beta_LineChain;Alpha_StarGraph,392.307,420.629,392.126,394.714,409.076,412.751,406.011,426.743,403.427,392.727,EVOLVING,2000.0,67,38,38,1301
37,Gamma_Disconnected;Gamma_Sawtooth;Alpha_HashCollision,418.008,420.629,392.126,394.714,409.076,433.916,406.011,426.743,403.427,392.727,EVOLVING,2000.0,66,38,38,1339
38,Gamma_LoadFactor;Beta_AllEqual;Delta_Extremist,418.008,420.629,416.418,394.714,409.076,433.916,406.011,426.743,403.427,392.727,EVOLVING,2000.0,79,40,40,1379
39,Gamma_Disconnected;Alpha_StarGraph;Beta_ModuloStep,418.008,440.029,416.418,441.102,409.076,433.916,406.011,426.743,403.427,392.727,EVOLVING,2000.0,73,33,33,1412
40,Gamma_LoadFactor;Alpha_Reversed;Gamma_Sawtooth,418.008,440.029,416.418,441.102,409.076,433.916,406.011,426.743,419.384,392.727,EVOLVING,2000.0,73,38,38,1450
41,Beta_ModuloStep;Gamma_Disconnected;Beta_AllEqual,418.008,440.029,416.418,441.102,409.076,433.916,406.011,426.743,419.384,392.727,EVOLVING,2000.0,71,35,35,1485
42,Alpha_Reversed;Gamma_Sawtooth;Beta_LineChain,418.008,440.029,416.418,441.102,409.076,433.916,406.011,426.743,419.384,392.727,EVOLVING,2000.0,76,35,35,1520
43,Gamma_LoadFactor;Alpha_Reversed;Beta_LineChain,418.008,440.029,416.418,441.102,429.898,433.916,406.011,426.743,419.384,392.727,EVOLVING,2000.0,77,39,39,1559
44,Alpha_HashCollision;Gamma_Disconnected;Beta_AllEqual,440.497,440.029,416.418,441.102,429.898,433.916,406.011,436.501,419.384,392.727,EVOLVING,2000.0,76,33,33,1592
45,Gamma_Sawtooth;Delta_Extremist;Gamma_LoadFactor,440.497,440.029,430.992,441.102,429.898,433.916,406.011,436.501,425.625,440.337,EVOLVING,2000.0,70,40,40,1632
46,Alpha_HashCollision;Gamma_LoadFactor;Alpha_Reversed,440.497,440.029,434.166,441.102,429.898,433.916,420.923,436.501,425.625,440.337,EVOLVING,2000.0,69,40,40,1672
47,Gamma_LoadFactor;Gamma_Sawtooth;Gamma_Disconnected,440.497,440.029,434.166,441.102,429.898,447.131,420.923,436.501,425.625,440.337,EVOLVING,2000.0,74,35,35,1707
48,Gamma_Sawtooth;Delta_Extremist;Beta_AllEqual,440.497,440.029,434.166,441.102,429.898,447.131,420.923,436.501,425.625,447.97,EVOLVING,2000.0,66,35,35,1742
49,Gamma_Sawtooth;Gamma_LoadFactor;Beta_LineChain,440.497,440.029,449.094,441.102,429.898,447.131,420.923,436.501,425.625,447.97,EVOLVING,2000.0,67,36,36,1778
50,Delta_Extremist;Alpha_StarGraph;Gamma_LoadFactor,440.497,440.029,449.094,441.102,429.898,447.131,420.923,436.501,425.625,447.97,EVOLVING,2000.0,71,40,40,1818
