Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
11,Delta_Extremist;Alpha_StarGraph;Beta_ModuloStep,283.758,297.496,332.361,353.892,309.319,237.629,287.681,333.886,219.448,318.403,EVOLVING,2000,71,33,33,387
12,Delta_Extremist;Alpha_HashCollision;Gamma_Disconnected,385.057,297.496,332.361,353.892,309.319,382.423,287.681,333.886,219.448,342.291,EVOLVING,2000,67,34,34,421
13,Beta_ModuloStep;Alpha_StarGraph;Gamma_Sawtooth,385.057,341.439,332.361,353.892,309.319,382.423,287.681,333.886,394.663,342.291,EVOLVING,2000,73,38,38,459
14,Gamma_Disconnected;Beta_AllEqual;Beta_LineChain,385.057,341.439,332.361,353.892,391.923,420.613,287.681,373.734,394.663,342.291,EVOLVING,2000,74,32,32,491
15,Beta_ModuloStep;Beta_AllEqual;Gamma_Sawtooth,385.057,404.058,332.361,353.892,391.923,420.613,287.681,373.734,394.663,342.291,EVOLVING,2000,78,32,32,523
16,Alpha_Reversed;Beta_ModuloStep;Gamma_LoadFactor,385.057,404.058,425.691,353.892,391.923,420.613,441.082,373.734,394.663,342.291,EVOLVING,2000,65,32,32,555
17,Delta_Extremist;Gamma_Sawtooth;Gamma_LoadFactor,385.057,404.058,430.577,353.892,391.923,420.613,441.082,373.734,436.24,380.758,EVOLVING,2000,67,32,32,587
18,Beta_LineChain;Gamma_LoadFactor;Beta_AllEqual,385.057,404.058,446.468,353.892,406.893,420.613,441.082,462.47,436.24,380.758,EVOLVING,2000,66,40,40,627
19,Gamma_Sawtooth;Delta_Extremist;Alpha_Reversed,385.057,404.058,446.468,353.892,406.893,420.613,443.689,462.47,436.24,427.789,EVOLVING,2000,66,34,34,661
20,Beta_ModuloStep;Gamma_LoadFactor;Gamma_Sawtooth,385.057,426.006,446.468,353.892,406.893,420.613,443.689,462.47,486.569,427.789,EVOLVING,2000,77,38,38,699
21,Beta_ModuloStep;Gamma_Sawtooth;Gamma_LoadFactor,385.057,458.632,446.468,353.892,406.893,420.613,443.689,462.47,497.791,427.789,EVOLVING,2000,69,36,36,735
22,Alpha_HashCollision;Alpha_Reversed;Delta_Extremist,482.149,458.632,446.468,353.892,406.893,420.613,496.123,462.47,497.791,496.51,EVOLVING,2000,78,35,35,770
23,Alpha_Reversed;Beta_ModuloStep;Beta_LineChain,482.149,458.632,446.468,353.892,419.316,420.613,496.123,462.47,497.791,496.51,EVOLVING,2000,66,33,33,803
24,Gamma_Disconnected;Alpha_Reversed;Beta_LineChain,482.149,458.632,446.468,353.892,452.358,442.479,496.123,462.47,497.791,496.51,EVOLVING,2000,69,36,36,839
25,Gamma_Disconnected;Beta_ModuloStep;Beta_LineChain,482.149,458.632,446.468,353.892,452.358,521.753,496.123,462.47,497.791,496.51,EVOLVING,2000,77,33,33,872
26,Gamma_Sawtooth;Beta_ModuloStep;Gamma_LoadFactor,482.149,458.632,507.006,353.892,452.358,521.753,496.123,462.47,532.562,496.51,EVOLVING,2000,65,38,38,910
27,Alpha_StarGraph;Beta_LineChain;Gamma_LoadFactor,482.149,458.632,507.006,511.329,464.421,521.753,496.123,462.47,532.562,496.51,EVOLVING,2000,76,33,33,943
28,Gamma_LoadFactor;Beta_LineChain;Alpha_StarGraph,482.149,458.632,507.006,511.329,464.421,521.753,496.123,462.47,532.562,496.51,EVOLVING,2000,80,34,34,977
29,Gamma_Sawtooth;Gamma_LoadFactor;Delta_Extremist,482.149,458.632,508.438,511.329,464.421,521.753,496.123,462.47,532.562,542.567,EVOLVING,2000,73,37,37,1014
30,Beta_LineChain;Gamma_LoadFactor;Alpha_Reversed,482.149,458.632,508.438,511.329,485.319,521.753,496.123,462.47,532.562,542.567,EVOLVING,2000,66,36,36,1050
31,Beta_AllEqual;Delta_Extremist;Beta_ModuloStep,482.149,467.905,508.438,511.329,485.319,521.753,496.123,471.404,532.562,542.567,EVOLVING,2000,66,38,38,1088
32,Beta_LineChain;Alpha_StarGraph;Alpha_HashCollision,515.266,467.905,508.438,511.329,485.319,521.753,496.123,471.404,532.562,542.567,EVOLVING,2000,72,32,32,1120
33,Beta_AllEqual;Delta_Extremist;Alpha_StarGraph,515.266,467.905,508.438,552.205,485.319,521.753,496.123,526.284,532.562,542.567,EVOLVING,2000,75,37,37,1157
34,Alpha_StarGraph;Delta_Extremist;Beta_ModuloStep,515.266,519.043,508.438,552.205,485.319,521.753,496.123,526.284,532.562,542.567,EVOLVING,2000,75,35,35,1192
35,Alpha_StarGraph;Alpha_HashCollision;Alpha_Reversed,540.758,519.043,508.438,552.205,485.319,521.753,506.732,526.284,532.562,542.567,EVOLVING,2000,80,35,35,1227
36,Delta_Extremist;Beta_ModuloStep;Alpha_Reversed,540.758,568.451,508.438,552.205,485.319,521.753,560.589,526.284,532.562,557.043,EVOLVING,2000,70,35,35,1262
37,Alpha_StarGraph;Gamma_LoadFactor;Gamma_Disconnected,540.758,568.451,512.077,552.205,485.319,521.753,560.589,526.284,532.562,557.043,EVOLVING,2000,76,37,37,1299
38,Beta_LineChain;Delta_Extremist;Beta_AllEqual,540.758,568.451,512.077,552.205,485.319,521.753,560.589,553.838,532.562,557.043,EVOLVING,2000,65,35,35,1334
39,Gamma_LoadFactor;Alpha_StarGraph;Beta_AllEqual,540.758,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,65,40,40,1374
40,Alpha_Reversed;Beta_AllEqual;Alpha_StarGraph,540.758,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,77,40,40,1414
41,Beta_AllEqual;Beta_ModuloStep;Alpha_HashCollision,552.157,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,70,37,37,1451
42,Gamma_LoadFactor;Beta_AllEqual;Alpha_Reversed,552.157,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,78,34,34,1485
43,Gamma_LoadFactor;Beta_AllEqual;Alpha_HashCollision,557.956,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,77,37,37,1522
44,Beta_AllEqual;Alpha_HashCollision;Alpha_Reversed,565.23,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,75,36,36,1558
45,Alpha_Reversed;Beta_AllEqual;Alpha_StarGraph,565.23,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,75,40,40,1598
46,Delta_Extremist;Gamma_Disconnected;Beta_AllEqual,565.23,568.451,540.084,552.205,485.319,521.753,560.589,560.358,532.562,557.043,EVOLVING,2000,80,40,40,1638
47,Alpha_HashCollision;Gamma_Disconnected;Alpha_StarGraph,565.23,568.451,540.084,552.205,485.319,556.158,560.589,560.358,532.562,557.043,EVOLVING,2000,78,35,35,1673
48,Beta_ModuloStep;Gamma_Sawtooth;Beta_AllEqual,565.23,568.451,540.084,552.205,485.319,556.158,560.589,560.358,585.82,557.043,EVOLVING,2000,78,35,35,1708
49,Beta_ModuloStep;Gamma_LoadFactor;Alpha_HashCollision,585.77,568.451,540.084,552.205,485.319,556.158,560.589,560.358,585.82,557.043,EVOLVING,2000,78,37,37,1745
50,Gamma_LoadFactor;Alpha_Reversed;Beta_LineChain,585.77,568.451,540.084,552.205,523.355,556.158,560.589,560.358,585.82,557.043,EVOLVING,2000,70,37,37,1782
