Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
33,Delta_Extremist;Gamma_Disconnected;Beta_ModuloStep,508.857,556.424,498.842,548.939,513.891,543.218,494.312,502.397,489.619,548.711,EVOLVING,2000.0,219,75,294,9657
34,Gamma_Disconnected;Alpha_StarGraph;Alpha_Reversed,508.857,556.424,498.842,554.071,513.891,543.218,494.312,502.397,489.619,548.711,EVOLVING,2000.0,219,75,294,9951
35,Alpha_StarGraph;Gamma_Disconnected;Gamma_Sawtooth,508.857,556.424,498.842,554.071,513.891,543.218,494.312,502.397,517.461,548.711,EVOLVING,2000.0,214,79,293,10244
36,Beta_ModuloStep;Beta_LineChain;Alpha_HashCollision,564.161,556.424,498.842,554.071,513.891,543.218,494.312,502.397,517.461,548.711,EVOLVING,2000.0,209,75,284,10528
37,Beta_AllEqual;Alpha_HashCollision;Alpha_StarGraph,573.118,556.424,498.842,554.071,513.891,543.218,494.312,502.397,517.461,548.711,EVOLVING,2000.0,218,75,293,10821
38,Gamma_LoadFactor;Beta_AllEqual;Beta_LineChain,573.118,556.424,550.273,554.071,549.889,543.218,494.312,502.397,517.461,548.711,EVOLVING,2000.0,217,77,294,11115
39,Alpha_HashCollision;Gamma_LoadFactor;Beta_AllEqual,573.118,556.424,550.273,554.071,549.889,543.218,494.312,523.09,517.461,548.711,EVOLVING,2000.0,216,82,298,11413
40,Gamma_Sawtooth;Alpha_StarGraph;Gamma_Disconnected,573.118,556.424,550.273,582.5,549.889,543.218,494.312,523.09,517.461,548.711,EVOLVING,2000.0,212,83,295,11708
41,Delta_Extremist;Alpha_StarGraph;Gamma_Sawtooth,573.118,556.424,550.273,582.5,549.889,543.218,494.312,523.09,543.838,548.711,EVOLVING,2000.0,217,71,288,11996
42,Alpha_HashCollision;Beta_LineChain;Beta_AllEqual,573.118,556.424,550.273,582.5,549.889,543.218,494.312,523.09,543.838,548.711,EVOLVING,2000.0,218,79,297,12293
43,Alpha_HashCollision;Gamma_LoadFactor;Beta_LineChain,573.118,556.424,550.273,582.5,598.178,543.218,494.312,523.09,543.838,548.711,EVOLVING,2000.0,223,79,302,12595
44,Beta_AllEqual;Alpha_Reversed;Gamma_Disconnected,573.118,556.424,550.273,582.5,598.178,543.218,494.312,523.09,543.838,548.711,EVOLVING,2000.0,212,71,283,12878
45,Beta_AllEqual;Alpha_Reversed;Beta_LineChain,573.118,556.424,550.273,582.5,598.178,543.218,494.312,558.538,543.838,548.711,EVOLVING,2000.0,211,73,284,13162
46,Alpha_StarGraph;Gamma_LoadFactor;Gamma_Sawtooth,573.118,556.424,550.273,582.5,598.178,543.218,494.312,558.538,566.803,548.711,EVOLVING,2000.0,212,79,291,13453
47,Gamma_Sawtooth;Beta_LineChain;Alpha_HashCollision,573.118,556.424,550.273,582.5,598.178,543.218,494.312,558.538,596.677,548.711,EVOLVING,2000.0,217,70,287,13740
48,Gamma_Disconnected;Alpha_StarGraph;Beta_AllEqual,573.118,556.424,550.273,582.5,598.178,543.218,494.312,558.538,596.677,548.711,EVOLVING,2000.0,207,79,286,14026
49,Beta_ModuloStep;Beta_AllEqual;Delta_Extremist,573.118,592.43,550.273,582.5,598.178,543.218,494.312,558.538,596.677,548.711,EVOLVING,2000.0,217,77,294,14320
50,Beta_LineChain;Gamma_LoadFactor;Gamma_Sawtooth,573.118,592.43,586.904,582.5,598.178,543.218,494.312,558.538,596.677,548.711,EVOLVING,2000.0,217,71,288,14608
