Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
20,Alpha_Reversed;Alpha_StarGraph;Alpha_HashCollision,569.857,518.569,459.666,515.178,574.65,612.444,596.691,544.376,609.809,520.34,EVOLVING,2000,67,36,36,727
21,Gamma_LoadFactor;Beta_LineChain;Gamma_Disconnected,569.857,518.569,554.046,515.178,574.65,612.444,596.691,544.376,609.809,520.34,EVOLVING,2000,67,34,34,761
22,Alpha_HashCollision;Gamma_Sawtooth;Alpha_StarGraph,584.56,518.569,554.046,592.305,574.65,612.444,596.691,544.376,641.276,520.34,EVOLVING,2000,66,33,33,794
23,Gamma_Disconnected;Beta_LineChain;Alpha_Reversed,584.56,518.569,554.046,592.305,664.993,612.444,596.691,544.376,641.276,520.34,EVOLVING,2000,72,38,38,832
24,Alpha_StarGraph;Alpha_HashCollision;Gamma_Sawtooth,617.323,518.569,554.046,695.002,664.993,612.444,596.691,544.376,641.276,520.34,EVOLVING,2000,75,39,39,871
25,Delta_Extremist;Alpha_StarGraph;Beta_AllEqual,617.323,518.569,554.046,695.002,664.993,612.444,596.691,658.275,641.276,629.82,EVOLVING,2000,70,34,34,905
26,Alpha_Reversed;Beta_LineChain;Gamma_Disconnected,617.323,518.569,554.046,695.002,682.965,612.444,596.691,658.275,641.276,629.82,EVOLVING,2000,74,32,32,937
27,Beta_LineChain;Beta_AllEqual;Delta_Extremist,617.323,518.569,554.046,695.002,682.965,612.444,596.691,661.849,641.276,635.096,EVOLVING,2000,66,40,40,977
28,Alpha_HashCollision;Alpha_StarGraph;Beta_ModuloStep,685.247,611.438,554.046,695.002,682.965,612.444,596.691,661.849,641.276,635.096,EVOLVING,2000,80,32,32,1009
29,Beta_ModuloStep;Delta_Extremist;Alpha_Reversed,685.247,707.74,554.046,695.002,682.965,612.444,596.691,661.849,641.276,635.096,EVOLVING,2000,76,34,34,1043
30,Gamma_LoadFactor;Gamma_Sawtooth;Beta_ModuloStep,685.247,707.74,679.425,695.002,682.965,612.444,596.691,661.849,701.375,635.096,EVOLVING,2000,65,35,35,1078
31,Beta_AllEqual;Alpha_Reversed;Gamma_Sawtooth,685.247,707.74,679.425,695.002,682.965,612.444,702.711,661.849,701.375,635.096,EVOLVING,2000,69,34,34,1112
32,Alpha_HashCollision;Delta_Extremist;Gamma_LoadFactor,685.247,707.74,686.267,695.002,682.965,612.444,702.711,661.849,701.375,642.71,EVOLVING,2000,78,33,33,1145
33,Alpha_HashCollision;Alpha_Reversed;Gamma_Sawtooth,742.845,707.74,686.267,695.002,682.965,612.444,702.711,661.849,754.862,642.71,EVOLVING,2000,78,32,32,1177
34,Beta_AllEqual;Beta_LineChain;Alpha_StarGraph,742.845,707.74,686.267,695.002,724.394,612.444,702.711,661.849,754.862,642.71,EVOLVING,2000,77,36,36,1213
35,Alpha_StarGraph;Beta_AllEqual;Beta_LineChain,742.845,707.74,686.267,695.002,752.42,612.444,702.711,696.259,754.862,642.71,EVOLVING,2000,69,33,33,1246
36,Gamma_Disconnected;Alpha_HashCollision;Gamma_Sawtooth,742.845,707.74,686.267,695.002,752.42,752.091,702.711,696.259,754.862,642.71,EVOLVING,2000,76,32,32,1278
37,Gamma_Disconnected;Alpha_Reversed;Gamma_LoadFactor,742.845,707.74,766.325,695.002,752.42,761.347,762.854,696.259,754.862,642.71,EVOLVING,2000,67,34,34,1312
38,Beta_ModuloStep;Alpha_StarGraph;Gamma_Disconnected,742.845,707.74,766.325,703.553,752.42,761.347,762.854,696.259,754.862,642.71,EVOLVING,2000,65,36,36,1348
39,Gamma_Disconnected;Beta_LineChain;Beta_ModuloStep,742.845,707.74,766.325,703.553,752.42,761.347,762.854,696.259,754.862,642.71,EVOLVING,2000,71,36,36,1384
40,Beta_AllEqual;Alpha_StarGraph;Beta_LineChain,742.845,707.74,766.325,703.553,752.42,761.347,762.854,696.259,754.862,642.71,EVOLVING,2000,72,33,33,1417
41,Gamma_Disconnected;Alpha_HashCollision;Beta_ModuloStep,742.845,763.828,766.325,703.553,752.42,761.347,762.854,696.259,754.862,642.71,EVOLVING,2000,77,35,35,1452
42,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,742.845,763.828,766.325,769.995,752.42,761.347,762.854,696.259,754.862,705.234,EVOLVING,2000,79,40,40,1492
43,Alpha_Reversed;Beta_ModuloStep;Gamma_LoadFactor,742.845,768.109,782.367,769.995,752.42,761.347,762.854,696.259,754.862,705.234,EVOLVING,2000,76,34,34,1526
44,Beta_LineChain;Beta_ModuloStep;Gamma_Sawtooth,742.845,768.109,782.367,769.995,781.764,761.347,762.854,696.259,754.862,705.234,EVOLVING,2000,65,35,35,1561
45,Delta_Extremist;Beta_LineChain;Alpha_Reversed,742.845,768.109,782.367,769.995,781.764,761.347,779.349,696.259,754.862,705.234,EVOLVING,2000,71,33,33,1594
46,Gamma_Disconnected;Beta_AllEqual;Gamma_LoadFactor,742.845,768.109,782.367,769.995,781.764,761.347,779.349,732.331,754.862,705.234,EVOLVING,2000,80,35,35,1629
47,Delta_Extremist;Gamma_LoadFactor;Alpha_StarGraph,742.845,768.109,782.367,769.995,781.764,761.347,779.349,732.331,754.862,765.151,EVOLVING,2000,67,39,39,1668
48,Beta_LineChain;Alpha_Reversed;Gamma_LoadFactor,742.845,768.109,782.367,769.995,781.764,761.347,788.336,732.331,754.862,765.151,EVOLVING,2000,70,34,34,1702
49,Alpha_Reversed;Alpha_HashCollision;Beta_ModuloStep,742.845,769.063,782.367,769.995,781.764,761.347,788.336,732.331,754.862,765.151,EVOLVING,2000,80,33,33,1735
50,Alpha_HashCollision;Alpha_StarGraph;Gamma_Sawtooth,742.845,769.063,782.367,769.995,781.764,761.347,788.336,732.331,754.862,765.151,EVOLVING,2000,68,33,33,1768
