Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
30,Alpha_Reversed;Gamma_Disconnected;Gamma_Sawtooth,489.669,411.787,462.535,425.424,443.887,446.744,506.228,447.708,468.467,415.769,EVOLVING,2000.0,217,81,298,8750
31,Gamma_Disconnected;Beta_AllEqual;Gamma_LoadFactor,489.669,411.787,462.535,425.424,443.887,489.317,506.228,484.447,468.467,415.769,EVOLVING,2000.0,211,70,281,9031
32,Gamma_LoadFactor;Beta_AllEqual;Gamma_Sawtooth,489.669,411.787,462.535,425.424,443.887,489.317,506.228,484.447,468.467,415.769,EVOLVING,2000.0,211,79,290,9321
33,Delta_Extremist;Gamma_LoadFactor;Alpha_HashCollision,516.281,411.787,462.535,425.424,443.887,489.317,506.228,484.447,468.467,456.867,EVOLVING,2000.0,212,76,288,9609
34,Gamma_Disconnected;Delta_Extremist;Alpha_HashCollision,516.281,411.787,462.535,425.424,443.887,489.317,506.228,484.447,468.467,491.803,EVOLVING,2000.0,210,76,286,9895
35,Gamma_Sawtooth;Alpha_StarGraph;Alpha_Reversed,516.281,411.787,462.535,490.819,443.887,489.317,506.228,484.447,504.537,491.803,EVOLVING,2000.0,213,80,293,10188
36,Beta_ModuloStep;Gamma_Disconnected;Alpha_StarGraph,516.281,467.403,462.535,490.819,443.887,491.087,506.228,484.447,504.537,491.803,EVOLVING,2000.0,220,77,297,10485
37,Gamma_LoadFactor;Beta_ModuloStep;Gamma_Disconnected,516.281,467.403,485.726,490.819,443.887,517.044,506.228,484.447,504.537,491.803,EVOLVING,2000.0,217,76,293,10778
38,Alpha_StarGraph;Gamma_Sawtooth;Beta_AllEqual,516.281,467.403,485.726,527.933,443.887,517.044,506.228,526.663,504.537,491.803,EVOLVING,2000.0,211,71,282,11060
39,Alpha_Reversed;Delta_Extremist;Alpha_HashCollision,516.281,467.403,485.726,527.933,443.887,517.044,506.228,526.663,504.537,491.803,EVOLVING,2000.0,222,76,298,11358
40,Gamma_Disconnected;Beta_ModuloStep;Alpha_StarGraph,516.281,467.403,485.726,527.933,443.887,528.521,506.228,526.663,504.537,491.803,EVOLVING,2000.0,214,79,293,11651
41,Beta_LineChain;Delta_Extremist;Gamma_Disconnected,516.281,467.403,485.726,527.933,443.887,528.521,506.228,526.663,504.537,520.44,EVOLVING,2000.0,212,73,285,11936
42,Delta_Extremist;Alpha_Reversed;Beta_AllEqual,516.281,467.403,485.726,527.933,443.887,528.521,506.228,527.113,504.537,520.44,EVOLVING,2000.0,209,74,283,12219
43,Gamma_Sawtooth;Alpha_HashCollision;Beta_ModuloStep,516.281,515.04,485.726,527.933,443.887,528.521,506.228,527.113,511.92,520.44,EVOLVING,2000.0,213,71,284,12503
44,Beta_AllEqual;Gamma_LoadFactor;Beta_ModuloStep,516.281,515.04,531.781,527.933,443.887,528.521,506.228,536.076,511.92,520.44,EVOLVING,2000.0,216,75,291,12794
45,Alpha_StarGraph;Beta_LineChain;Gamma_Sawtooth,516.281,515.04,531.781,527.933,517.029,528.521,506.228,536.076,532.502,520.44,EVOLVING,2000.0,217,70,287,13081
46,Beta_ModuloStep;Gamma_LoadFactor;Alpha_Reversed,516.281,536.315,531.781,527.933,517.029,528.521,506.228,536.076,532.502,520.44,EVOLVING,2000.0,215,78,293,13374
47,Gamma_LoadFactor;Alpha_StarGraph;Delta_Extremist,516.281,536.315,531.781,529.812,517.029,528.521,506.228,536.076,532.502,534.003,EVOLVING,2000.0,210,69,279,13653
48,Gamma_Disconnected;Alpha_StarGraph;Beta_LineChain,516.281,536.315,531.781,529.812,517.029,528.521,506.228,536.076,532.502,534.003,EVOLVING,2000.0,217,76,293,13946
49,Alpha_HashCollision;Alpha_Reversed;Beta_LineChain,516.281,536.315,531.781,529.812,517.029,528.521,506.228,536.076,532.502,534.003,EVOLVING,2000.0,214,74,288,14234
50,Gamma_Disconnected;Gamma_LoadFactor;Beta_LineChain,516.281,536.315,531.781,529.812,525.508,528.521,506.228,536.076,532.502,534.003,EVOLVING,2000.0,215,78,293,14527
