Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
23,Gamma_Disconnected;Beta_LineChain;Gamma_LoadFactor,23.856,56.895,28.622,73.635,44.712,54.302,27.829,19.697,36.466,26.788,EVOLVING,1000.0,224,77,301,6695
24,Alpha_HashCollision;Gamma_LoadFactor;Gamma_Disconnected,26.861,56.895,30.502,73.635,44.712,59.981,27.829,19.697,36.466,26.788,EVOLVING,1000.0,222,82,304,6999
25,Beta_LineChain;Beta_ModuloStep;Alpha_HashCollision,30.619,64.814,30.502,73.635,48.237,59.981,27.829,19.697,36.466,26.788,EVOLVING,1000.0,219,73,292,7291
26,Alpha_StarGraph;Alpha_Reversed;Alpha_HashCollision,34.143,64.814,30.502,79.325,48.237,59.981,30.38,19.697,36.466,26.788,EVOLVING,1000.0,211,75,286,7577
27,Gamma_Sawtooth;Gamma_LoadFactor;Beta_AllEqual,34.143,64.814,34.088,79.325,48.237,59.981,30.38,21.268,40.223,26.788,EVOLVING,1000.0,210,77,287,7864
28,Delta_Extremist;Beta_LineChain;Alpha_Reversed,34.143,64.814,34.088,79.325,56.344,59.981,35.988,21.268,40.223,29.744,EVOLVING,1000.0,220,78,298,8162
29,Gamma_LoadFactor;Alpha_StarGraph;Beta_AllEqual,34.143,64.814,38.909,84.637,56.344,59.981,35.988,24.322,40.223,29.744,EVOLVING,1000.0,214,76,290,8452
30,Beta_LineChain;Alpha_Reversed;Gamma_LoadFactor,34.143,64.814,45.882,84.637,60.298,59.981,42.879,24.322,40.223,29.744,EVOLVING,1000.0,215,76,291,8743
31,Beta_ModuloStep;Gamma_Sawtooth;Beta_AllEqual,34.143,72.036,45.882,84.637,60.298,59.981,42.879,27.668,42.903,29.744,EVOLVING,1000.0,212,71,283,9026
32,Gamma_Disconnected;Delta_Extremist;Alpha_HashCollision,40.347,72.036,45.882,84.637,60.298,64.915,42.879,27.668,42.903,34.474,EVOLVING,1000.0,216,68,284,9310
33,Beta_ModuloStep;Beta_AllEqual;Gamma_Sawtooth,40.347,82.57,45.882,84.637,60.298,64.915,42.879,32.13,46.598,34.474,EVOLVING,1000.0,220,72,292,9602
34,Gamma_Sawtooth;Beta_AllEqual;Gamma_LoadFactor,40.347,82.57,51.364,84.637,60.298,64.915,42.879,36.295,51.924,34.474,EVOLVING,1000.0,211,72,283,9885
35,Delta_Extremist;Beta_AllEqual;Beta_ModuloStep,40.347,93.485,51.364,84.637,60.298,64.915,42.879,42.669,51.924,42.394,EVOLVING,1000.0,212,72,284,10169
36,Beta_LineChain;Gamma_Sawtooth;Alpha_HashCollision,51.005,93.485,51.364,84.637,74.919,64.915,42.879,42.669,62.817,42.394,EVOLVING,1000.0,220,75,295,10464
37,Beta_ModuloStep;Delta_Extremist;Alpha_Reversed,51.005,118.474,51.364,84.637,74.919,64.915,49.642,42.669,62.817,49.708,EVOLVING,1000.0,223,75,298,10762
38,Gamma_Sawtooth;Delta_Extremist;Beta_LineChain,51.005,118.474,51.364,84.637,87.989,64.915,49.642,42.669,81.171,61.601,EVOLVING,1000.0,218,72,290,11052
39,Alpha_StarGraph;Gamma_LoadFactor;Alpha_Reversed,51.005,118.474,63.484,97.664,87.989,64.915,62.645,42.669,81.171,61.601,EVOLVING,1000.0,212,76,288,11340
40,Beta_AllEqual;Alpha_Reversed;Gamma_Sawtooth,51.005,118.474,63.484,97.664,87.989,64.915,75.612,55.899,94.177,61.601,EVOLVING,1000.0,220,73,293,11633
41,Beta_LineChain;Alpha_HashCollision;Gamma_Disconnected,64.175,118.474,63.484,97.664,101.515,76.812,75.612,55.899,94.177,61.601,EVOLVING,1000.0,216,71,287,11920
42,Beta_LineChain;Alpha_HashCollision;Gamma_Disconnected,82.021,118.474,63.484,97.664,116.905,87.16,75.612,55.899,94.177,61.601,EVOLVING,1000.0,211,73,284,12204
43,Beta_AllEqual;Alpha_StarGraph;Beta_LineChain,82.021,118.474,63.484,125.243,134.31,87.16,75.612,64.153,94.177,61.601,EVOLVING,1000.0,217,73,290,12494
44,Delta_Extremist;Alpha_Reversed;Beta_ModuloStep,82.021,140.949,63.484,125.243,134.31,87.16,87.594,64.153,94.177,71.261,EVOLVING,1000.0,216,79,295,12789
45,Gamma_Sawtooth;Beta_AllEqual;Alpha_Reversed,82.021,140.949,63.484,125.243,134.31,87.16,110.518,78.189,106.091,71.261,EVOLVING,1000.0,222,75,297,13086
46,Beta_AllEqual;Beta_ModuloStep;Beta_LineChain,82.021,167.875,63.484,125.243,162.967,87.16,110.518,87.068,106.091,71.261,EVOLVING,1000.0,206,73,279,13365
47,Gamma_LoadFactor;Gamma_Disconnected;Beta_ModuloStep,82.021,186.145,78.95,125.243,162.967,101.363,110.518,87.068,106.091,71.261,EVOLVING,1000.0,218,75,293,13658
48,Gamma_Disconnected;Gamma_LoadFactor;Delta_Extremist,82.021,186.145,101.067,125.243,162.967,113.799,110.518,87.068,106.091,82.731,EVOLVING,1000.0,220,74,294,13952
49,Alpha_Reversed;Alpha_HashCollision;Beta_LineChain,93.977,186.145,101.067,125.243,204.436,113.799,125.917,87.068,106.091,82.731,EVOLVING,1000.0,214,68,282,14234
50,Gamma_Sawtooth;Alpha_HashCollision;Gamma_Disconnected,106.955,186.145,101.067,125.243,204.436,124.465,125.917,87.068,1550.65,82.731,TLE_ACHIEVED,1000.0,214,74,288,14522
