Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
39,Beta_ModuloStep;Alpha_StarGraph;Gamma_LoadFactor,745.399,653.903,699.023,727.563,703.021,724.692,696.918,629.888,737.602,729.336,EVOLVING,2000.0,212,78,290,11387
40,Beta_ModuloStep;Gamma_LoadFactor;Alpha_Reversed,745.399,653.903,699.023,727.563,703.021,724.692,696.918,629.888,737.602,729.336,EVOLVING,2000.0,220,79,299,11686
41,Delta_Extremist;Alpha_HashCollision;Beta_AllEqual,745.399,653.903,699.023,727.563,703.021,724.692,696.918,669.93,737.602,729.336,EVOLVING,2000.0,210,77,287,11973
42,Alpha_HashCollision;Gamma_Sawtooth;Beta_ModuloStep,768.897,705.093,699.023,727.563,703.021,724.692,696.918,669.93,737.602,729.336,EVOLVING,2000.0,222,77,299,12272
43,Gamma_Sawtooth;Beta_ModuloStep;Beta_LineChain,768.897,705.093,699.023,727.563,752.958,724.692,696.918,669.93,757.758,729.336,EVOLVING,2000.0,217,70,287,12559
44,Alpha_HashCollision;Gamma_Disconnected;Beta_AllEqual,768.897,705.093,699.023,727.563,752.958,724.692,696.918,760.488,757.758,729.336,EVOLVING,2000.0,215,74,289,12848
45,Gamma_Disconnected;Alpha_StarGraph;Beta_ModuloStep,768.897,705.093,699.023,741.363,752.958,750.216,696.918,760.488,757.758,729.336,EVOLVING,2000.0,214,77,291,13139
46,Beta_AllEqual;Gamma_LoadFactor;Delta_Extremist,768.897,705.093,770.233,741.363,752.958,750.216,696.918,760.488,757.758,729.336,EVOLVING,2000.0,216,68,284,13423
47,Gamma_Sawtooth;Gamma_LoadFactor;Alpha_Reversed,768.897,705.093,770.233,741.363,752.958,750.216,763.627,760.488,757.758,729.336,EVOLVING,2000.0,222,70,292,13715
48,Delta_Extremist;Alpha_StarGraph;Gamma_Sawtooth,768.897,705.093,770.233,743.205,752.958,750.216,763.627,760.488,757.758,750.296,EVOLVING,2000.0,219,75,294,14009
49,Beta_LineChain;Gamma_LoadFactor;Alpha_HashCollision,768.897,705.093,770.233,743.205,752.958,750.216,763.627,760.488,757.758,750.296,EVOLVING,2000.0,215,77,292,14301
50,Gamma_Disconnected;Gamma_LoadFactor;Gamma_Sawtooth,768.897,705.093,770.233,743.205,752.958,750.216,763.627,760.488,757.758,750.296,EVOLVING,2000.0,215,76,291,14592
