Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
21,Beta_ModuloStep;Alpha_Reversed;Gamma_Sawtooth,447.949,541.557,463.315,475.482,496.035,422.965,508.365,540.47,568.71,505.607,EVOLVING,2000,65,33,33,762
22,Delta_Extremist;Gamma_LoadFactor;Alpha_StarGraph,447.949,541.557,571.302,496.861,496.035,422.965,508.365,540.47,568.71,508.917,EVOLVING,2000,66,35,35,797
23,Gamma_LoadFactor;Beta_LineChain;Alpha_StarGraph,447.949,541.557,571.302,498.663,527.987,422.965,508.365,540.47,568.71,508.917,EVOLVING,2000,73,39,39,836
24,Gamma_Disconnected;Beta_AllEqual;Alpha_StarGraph,447.949,541.557,571.302,518.203,527.987,583.648,508.365,570.812,568.71,508.917,EVOLVING,2000,73,33,33,869
25,Beta_ModuloStep;Gamma_LoadFactor;Alpha_HashCollision,498.736,548.859,571.302,518.203,527.987,583.648,508.365,570.812,568.71,508.917,EVOLVING,2000,75,32,32,901
26,Alpha_HashCollision;Gamma_LoadFactor;Beta_ModuloStep,594.198,557.355,625.946,518.203,527.987,583.648,508.365,570.812,568.71,508.917,EVOLVING,2000,79,32,32,933
27,Alpha_HashCollision;Beta_AllEqual;Alpha_StarGraph,597.621,557.355,625.946,578.772,527.987,583.648,508.365,570.812,568.71,508.917,EVOLVING,2000,69,33,33,966
28,Gamma_Disconnected;Gamma_LoadFactor;Gamma_Sawtooth,597.621,557.355,629.441,578.772,527.987,583.648,508.365,570.812,639.609,508.917,EVOLVING,2000,71,34,34,1000
29,Alpha_HashCollision;Beta_AllEqual;Alpha_StarGraph,638.656,557.355,629.441,593.584,527.987,583.648,508.365,570.812,639.609,508.917,EVOLVING,2000,80,38,38,1038
30,Alpha_HashCollision;Alpha_Reversed;Delta_Extremist,638.656,557.355,629.441,593.584,527.987,583.648,560.034,570.812,639.609,627.084,EVOLVING,2000,70,37,37,1075
31,Alpha_StarGraph;Beta_ModuloStep;Beta_LineChain,638.656,595.499,629.441,652.182,622.465,583.648,560.034,570.812,639.609,627.084,EVOLVING,2000,66,33,33,1108
32,Beta_AllEqual;Alpha_Reversed;Gamma_LoadFactor,638.656,595.499,629.441,652.182,622.465,583.648,623.184,652.798,639.609,627.084,EVOLVING,2000,72,38,38,1146
33,Gamma_LoadFactor;Beta_ModuloStep;Alpha_HashCollision,638.656,634.19,629.441,652.182,622.465,583.648,623.184,652.798,639.609,627.084,EVOLVING,2000,69,33,33,1179
34,Beta_AllEqual;Delta_Extremist;Gamma_Sawtooth,638.656,634.19,629.441,652.182,622.465,583.648,623.184,660.663,640.079,627.084,EVOLVING,2000,75,35,35,1214
35,Beta_ModuloStep;Beta_AllEqual;Gamma_Sawtooth,638.656,667.154,629.441,652.182,622.465,583.648,623.184,660.663,640.079,627.084,EVOLVING,2000,80,32,32,1246
36,Alpha_Reversed;Gamma_LoadFactor;Beta_LineChain,638.656,667.154,629.441,652.182,622.465,583.648,623.184,660.663,640.079,627.084,EVOLVING,2000,73,34,34,1280
37,Alpha_StarGraph;Alpha_Reversed;Gamma_LoadFactor,638.656,667.154,629.441,652.182,622.465,583.648,624.234,660.663,640.079,627.084,EVOLVING,2000,67,40,40,1320
38,Alpha_StarGraph;Beta_AllEqual;Gamma_LoadFactor,638.656,667.154,629.441,677.779,622.465,583.648,624.234,660.663,640.079,627.084,EVOLVING,2000,79,34,34,1354
39,Alpha_Reversed;Alpha_HashCollision;Gamma_Disconnected,657.763,667.154,629.441,677.779,622.465,602.126,624.234,660.663,640.079,627.084,EVOLVING,2000,65,37,37,1391
40,Alpha_Reversed;Gamma_LoadFactor;Delta_Extremist,657.763,667.154,629.441,677.779,622.465,602.126,624.234,660.663,640.079,670.255,EVOLVING,2000,70,40,40,1431
41,Gamma_LoadFactor;Alpha_HashCollision;Delta_Extremist,657.763,667.154,629.441,677.779,622.465,602.126,624.234,660.663,640.079,670.255,EVOLVING,2000,68,34,34,1465
42,Alpha_StarGraph;Gamma_Disconnected;Alpha_HashCollision,689.26,667.154,629.441,677.779,622.465,602.126,624.234,660.663,640.079,670.255,EVOLVING,2000,79,35,35,1500
43,Beta_AllEqual;Gamma_LoadFactor;Gamma_Sawtooth,689.26,667.154,667.568,677.779,622.465,602.126,624.234,660.663,640.079,670.255,EVOLVING,2000,75,34,34,1534
44,Delta_Extremist;Alpha_StarGraph;Beta_LineChain,689.26,667.154,667.568,677.779,622.465,602.126,624.234,660.663,640.079,670.255,EVOLVING,2000,65,36,36,1570
45,Alpha_HashCollision;Gamma_LoadFactor;Alpha_StarGraph,689.26,667.154,667.568,677.779,622.465,602.126,624.234,660.663,640.079,670.255,EVOLVING,2000,80,37,37,1607
46,Gamma_Sawtooth;Alpha_StarGraph;Beta_ModuloStep,689.26,670.087,667.568,697.646,622.465,602.126,624.234,660.663,688.425,670.255,EVOLVING,2000,75,35,35,1642
47,Gamma_Disconnected;Alpha_HashCollision;Alpha_Reversed,689.26,670.087,667.568,697.646,622.465,606.842,624.234,660.663,688.425,670.255,EVOLVING,2000,65,40,40,1682
48,Alpha_StarGraph;Gamma_LoadFactor;Delta_Extremist,689.26,670.087,684.711,697.646,622.465,606.842,624.234,660.663,688.425,670.255,EVOLVING,2000,67,35,35,1717
49,Alpha_HashCollision;Beta_ModuloStep;Alpha_StarGraph,689.26,670.087,684.711,697.646,622.465,606.842,624.234,660.663,688.425,670.255,EVOLVING,2000,75,33,33,1750
50,Delta_Extremist;Alpha_HashCollision;Beta_LineChain,689.26,670.087,684.711,697.646,651.599,606.842,624.234,660.663,688.425,670.255,EVOLVING,2000,73,38,38,1788
