Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
20,Gamma_LoadFactor;Alpha_Reversed;Beta_AllEqual,583.988,599.074,635.909,611.197,515.389,647.843,619.181,658.137,511.458,531.665,EVOLVING,2000.0,211,74,285,5810
21,Gamma_Sawtooth;Delta_Extremist;Gamma_Disconnected,583.988,599.074,635.909,611.197,515.389,647.843,619.181,658.137,543.932,633.767,EVOLVING,2000.0,216,72,288,6098
22,Gamma_LoadFactor;Gamma_Sawtooth;Alpha_StarGraph,583.988,599.074,635.909,658.405,515.389,647.843,619.181,658.137,563.208,633.767,EVOLVING,2000.0,216,81,297,6395
23,Beta_ModuloStep;Delta_Extremist;Gamma_LoadFactor,583.988,628.589,687.398,658.405,515.389,647.843,619.181,658.137,563.208,694.45,EVOLVING,2000.0,213,76,289,6684
24,Gamma_LoadFactor;Gamma_Sawtooth;Beta_LineChain,583.988,628.589,687.398,658.405,667.573,647.843,619.181,658.137,563.208,694.45,EVOLVING,2000.0,206,72,278,6962
25,Beta_ModuloStep;Alpha_HashCollision;Gamma_LoadFactor,585.18,628.589,687.398,658.405,667.573,647.843,619.181,658.137,563.208,694.45,EVOLVING,2000.0,215,71,286,7248
26,Gamma_Sawtooth;Alpha_Reversed;Gamma_Disconnected,585.18,628.589,687.398,658.405,667.573,647.843,696.877,658.137,729.191,694.45,EVOLVING,2000.0,212,68,280,7528
27,Gamma_Disconnected;Alpha_StarGraph;Alpha_HashCollision,686.69,628.589,687.398,670.973,667.573,709.233,696.877,658.137,729.191,694.45,EVOLVING,2000.0,221,78,299,7827
28,Alpha_StarGraph;Beta_AllEqual;Alpha_Reversed,686.69,628.589,687.398,704.428,667.573,709.233,737.037,722.261,729.191,694.45,EVOLVING,2000.0,210,72,282,8109
29,Alpha_StarGraph;Gamma_Disconnected;Delta_Extremist,686.69,628.589,687.398,704.428,667.573,734.496,737.037,722.261,729.191,696.212,EVOLVING,2000.0,218,79,297,8406
30,Alpha_HashCollision;Alpha_Reversed;Beta_LineChain,750.185,628.589,687.398,704.428,667.573,734.496,737.037,722.261,729.191,696.212,EVOLVING,2000.0,221,77,298,8704
31,Gamma_Disconnected;Alpha_Reversed;Gamma_Sawtooth,750.185,628.589,687.398,704.428,667.573,734.496,737.037,722.261,729.191,696.212,EVOLVING,2000.0,216,73,289,8993
32,Gamma_Disconnected;Beta_AllEqual;Alpha_StarGraph,750.185,628.589,687.398,704.428,667.573,734.496,737.037,722.261,729.191,696.212,EVOLVING,2000.0,211,73,284,9277
33,Alpha_Reversed;Beta_ModuloStep;Gamma_Disconnected,750.185,765.353,687.398,704.428,667.573,734.496,737.037,722.261,729.191,696.212,EVOLVING,2000.0,213,79,292,9569
34,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,750.185,765.353,687.398,704.428,667.573,734.496,737.037,722.261,729.191,737.393,EVOLVING,2000.0,216,68,284,9853
35,Beta_AllEqual;Beta_ModuloStep;Beta_LineChain,750.185,765.353,687.398,704.428,718.077,734.496,737.037,722.261,729.191,737.393,EVOLVING,2000.0,217,78,295,10148
36,Delta_Extremist;Gamma_Disconnected;Alpha_Reversed,750.185,765.353,687.398,704.428,718.077,734.496,737.037,722.261,729.191,737.393,EVOLVING,2000.0,214,78,292,10440
37,Beta_AllEqual;Beta_LineChain;Delta_Extremist,750.185,765.353,687.398,704.428,718.077,734.496,737.037,778.237,729.191,737.393,EVOLVING,2000.0,217,76,293,10733
38,Alpha_HashCollision;Beta_ModuloStep;Beta_LineChain,750.185,765.353,687.398,704.428,788.082,734.496,737.037,778.237,729.191,737.393,EVOLVING,2000.0,219,69,288,11021
39,Beta_ModuloStep;Alpha_StarGraph;Beta_LineChain,750.185,765.353,687.398,715.507,788.082,734.496,737.037,778.237,729.191,737.393,EVOLVING,2000.0,216,82,298,11319
40,Alpha_HashCollision;Gamma_Sawtooth;Alpha_StarGraph,750.185,765.353,687.398,715.507,788.082,734.496,737.037,778.237,790.525,737.393,EVOLVING,2000.0,207,76,283,11602
41,Delta_Extremist;Beta_ModuloStep;Gamma_Disconnected,750.185,765.353,687.398,715.507,788.082,761.558,737.037,778.237,790.525,737.393,EVOLVING,2000.0,220,72,292,11894
42,Alpha_StarGraph;Beta_AllEqual;Alpha_HashCollision,750.185,765.353,687.398,715.507,788.082,761.558,737.037,778.237,790.525,737.393,EVOLVING,2000.0,212,81,293,12187
43,Gamma_LoadFactor;Alpha_StarGraph;Beta_AllEqual,750.185,765.353,690.813,715.507,788.082,761.558,737.037,778.237,790.525,737.393,EVOLVING,2000.0,213,72,285,12472
44,Alpha_HashCollision;Gamma_Disconnected;Beta_AllEqual,770.54,765.353,690.813,715.507,788.082,761.558,737.037,779.501,790.525,737.393,EVOLVING,2000.0,220,75,295,12767
45,Beta_AllEqual;Alpha_HashCollision;Gamma_LoadFactor,770.54,765.353,690.813,715.507,788.082,761.558,737.037,779.501,790.525,737.393,EVOLVING,2000.0,220,70,290,13057
46,Beta_ModuloStep;Alpha_HashCollision;Alpha_Reversed,770.54,765.353,690.813,715.507,788.082,761.558,737.037,779.501,790.525,737.393,EVOLVING,2000.0,215,80,295,13352
47,Alpha_HashCollision;Beta_ModuloStep;Delta_Extremist,770.54,765.353,690.813,715.507,788.082,761.558,737.037,779.501,790.525,737.393,EVOLVING,2000.0,217,77,294,13646
48,Alpha_HashCollision;Beta_AllEqual;Gamma_Sawtooth,770.54,765.353,690.813,715.507,788.082,761.558,737.037,779.501,790.525,737.393,EVOLVING,2000.0,213,79,292,13938
49,Alpha_HashCollision;Beta_LineChain;Delta_Extremist,770.54,765.353,690.813,715.507,788.082,761.558,737.037,779.501,790.525,737.393,EVOLVING,2000.0,213,71,284,14222
50,Beta_LineChain;Alpha_StarGraph;Gamma_Sawtooth,770.54,765.353,690.813,729.106,788.082,761.558,737.037,779.501,790.525,737.393,EVOLVING,2000.0,222,80,302,14524
