Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
21,Beta_AllEqual;Beta_ModuloStep;Gamma_Sawtooth,477.44,477.184,348.901,504.77,498.005,548.892,564.779,582.068,568.777,569.519,EVOLVING,2000.0,211,80,291,6115
22,Gamma_Sawtooth;Delta_Extremist;Beta_ModuloStep,477.44,486.299,348.901,504.77,498.005,548.892,564.779,582.068,613.284,598.773,EVOLVING,2000.0,218,72,290,6405
23,Alpha_HashCollision;Alpha_StarGraph;Gamma_LoadFactor,601.65,486.299,588.198,535.389,498.005,548.892,564.779,582.068,613.284,598.773,EVOLVING,2000.0,215,77,292,6697
24,Beta_LineChain;Alpha_HashCollision;Alpha_Reversed,601.65,486.299,588.198,535.389,539.135,548.892,618.082,582.068,613.284,598.773,EVOLVING,2000.0,219,77,296,6993
25,Alpha_StarGraph;Beta_LineChain;Beta_ModuloStep,601.65,531.59,588.198,601.807,539.135,548.892,618.082,582.068,613.284,598.773,EVOLVING,2000.0,216,76,292,7285
26,Delta_Extremist;Gamma_Sawtooth;Beta_AllEqual,601.65,531.59,588.198,601.807,539.135,548.892,618.082,631.696,613.284,627.346,EVOLVING,2000.0,217,75,292,7577
27,Gamma_Sawtooth;Gamma_Disconnected;Beta_AllEqual,601.65,531.59,588.198,601.807,539.135,551.144,618.082,631.696,646.29,627.346,EVOLVING,2000.0,216,74,290,7867
28,Gamma_LoadFactor;Beta_LineChain;Gamma_Disconnected,601.65,531.59,632.526,601.807,601.224,562.744,618.082,631.696,646.29,627.346,EVOLVING,2000.0,214,68,282,8149
29,Beta_LineChain;Gamma_Disconnected;Delta_Extremist,601.65,531.59,632.526,601.807,601.224,597.363,618.082,631.696,646.29,627.346,EVOLVING,2000.0,205,81,286,8435
30,Alpha_Reversed;Alpha_HashCollision;Gamma_Disconnected,601.65,531.59,632.526,601.807,601.224,597.363,618.082,631.696,646.29,627.346,EVOLVING,2000.0,217,78,295,8730
31,Alpha_HashCollision;Delta_Extremist;Gamma_LoadFactor,601.65,531.59,632.526,601.807,601.224,597.363,618.082,631.696,646.29,627.346,EVOLVING,2000.0,213,70,283,9013
32,Alpha_Reversed;Delta_Extremist;Gamma_Disconnected,601.65,531.59,632.526,601.807,601.224,597.363,618.082,631.696,646.29,627.346,EVOLVING,2000.0,210,83,293,9306
33,Gamma_LoadFactor;Gamma_Disconnected;Beta_LineChain,601.65,531.59,632.526,601.807,668.052,622.168,618.082,631.696,646.29,627.346,EVOLVING,2000.0,213,68,281,9587
34,Delta_Extremist;Gamma_Sawtooth;Beta_ModuloStep,601.65,693.479,632.526,601.807,668.052,622.168,618.082,631.696,673.093,627.346,EVOLVING,2000.0,217,78,295,9882
35,Delta_Extremist;Gamma_Sawtooth;Alpha_StarGraph,601.65,693.479,632.526,601.807,668.052,622.168,618.082,631.696,673.093,657.231,EVOLVING,2000.0,220,74,294,10176
36,Gamma_Sawtooth;Beta_AllEqual;Gamma_Disconnected,601.65,693.479,632.526,601.807,668.052,698.693,618.082,636.605,673.093,657.231,EVOLVING,2000.0,223,77,300,10476
37,Beta_AllEqual;Beta_ModuloStep;Gamma_Disconnected,601.65,693.479,632.526,601.807,668.052,698.693,618.082,636.605,673.093,657.231,EVOLVING,2000.0,224,67,291,10767
38,Beta_LineChain;Alpha_HashCollision;Gamma_Sawtooth,662.258,693.479,632.526,601.807,685.352,698.693,618.082,636.605,706.947,657.231,EVOLVING,2000.0,224,79,303,11070
39,Alpha_HashCollision;Alpha_StarGraph;Gamma_Disconnected,662.258,693.479,632.526,705.839,685.352,698.693,618.082,636.605,706.947,657.231,EVOLVING,2000.0,219,73,292,11362
40,Gamma_Disconnected;Alpha_HashCollision;Alpha_StarGraph,662.258,693.479,632.526,705.839,685.352,698.693,618.082,636.605,706.947,657.231,EVOLVING,2000.0,215,77,292,11654
41,Alpha_HashCollision;Alpha_StarGraph;Beta_LineChain,662.258,693.479,632.526,705.839,692.137,698.693,618.082,636.605,706.947,657.231,EVOLVING,2000.0,217,75,292,11946
42,Gamma_Disconnected;Beta_AllEqual;Beta_LineChain,662.258,693.479,632.526,705.839,692.137,698.693,618.082,636.605,706.947,657.231,EVOLVING,2000.0,209,72,281,12227
43,Gamma_Sawtooth;Alpha_HashCollision;Delta_Extremist,662.258,693.479,632.526,705.839,692.137,698.693,618.082,636.605,706.947,693.703,EVOLVING,2000.0,225,80,305,12532
44,Alpha_StarGraph;Delta_Extremist;Gamma_Disconnected,662.258,693.479,632.526,705.839,692.137,698.693,618.082,636.605,706.947,693.703,EVOLVING,2000.0,224,74,298,12830
45,Beta_LineChain;Gamma_LoadFactor;Gamma_Disconnected,662.258,693.479,666.129,705.839,692.137,698.693,618.082,636.605,706.947,693.703,EVOLVING,2000.0,215,83,298,13128
46,Beta_LineChain;Alpha_Reversed;Gamma_Disconnected,662.258,693.479,666.129,705.839,692.137,698.693,669.709,636.605,706.947,693.703,EVOLVING,2000.0,227,73,300,13428
47,Beta_ModuloStep;Beta_LineChain;Alpha_HashCollision,662.258,693.479,666.129,705.839,692.137,698.693,669.709,636.605,706.947,693.703,EVOLVING,2000.0,213,73,286,13714
48,Alpha_StarGraph;Beta_LineChain;Gamma_LoadFactor,662.258,693.479,666.129,705.839,692.137,698.693,669.709,636.605,706.947,693.703,EVOLVING,2000.0,216,70,286,14000
49,Gamma_Disconnected;Delta_Extremist;Alpha_Reversed,662.258,693.479,666.129,705.839,692.137,725.285,724.043,636.605,706.947,693.703,EVOLVING,2000.0,217,79,296,14296
50,Alpha_Reversed;Alpha_StarGraph;Gamma_LoadFactor,662.258,693.479,716.032,705.839,692.137,725.285,724.043,636.605,706.947,693.703,EVOLVING,2000.0,213,74,287,14583
