Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
11,Gamma_Disconnected;Beta_AllEqual;Delta_Extremist,229.3,282.144,381.612,328.907,331.378,426.069,339.219,344.111,245.494,345.628,EVOLVING,2000,79,38,38,392
12,Delta_Extremist;Beta_AllEqual;Gamma_Disconnected,229.3,282.144,381.612,328.907,331.378,426.069,339.219,421.294,245.494,407.154,EVOLVING,2000,78,35,35,427
13,Delta_Extremist;Alpha_StarGraph;Alpha_HashCollision,390.103,282.144,381.612,368.464,331.378,426.069,339.219,421.294,245.494,407.154,EVOLVING,2000,76,32,32,459
14,Gamma_LoadFactor;Beta_LineChain;Beta_AllEqual,390.103,282.144,454.589,368.464,487.847,426.069,339.219,443.837,245.494,407.154,EVOLVING,2000,66,35,35,494
15,Gamma_LoadFactor;Delta_Extremist;Beta_AllEqual,390.103,282.144,454.589,368.464,487.847,426.069,339.219,497.965,245.494,436.137,EVOLVING,2000,78,35,35,529
16,Alpha_Reversed;Beta_LineChain;Alpha_HashCollision,418.611,282.144,454.589,368.464,497.063,426.069,481.047,497.965,245.494,436.137,EVOLVING,2000,70,38,38,567
17,Alpha_Reversed;Delta_Extremist;Beta_ModuloStep,418.611,474.428,454.589,368.464,497.063,426.069,490.958,497.965,245.494,534.209,EVOLVING,2000,75,37,37,604
18,Gamma_Disconnected;Beta_LineChain;Delta_Extremist,418.611,474.428,454.589,368.464,497.063,530.213,490.958,497.965,245.494,534.209,EVOLVING,2000,66,38,38,642
19,Gamma_Disconnected;Gamma_Sawtooth;Alpha_HashCollision,457.047,474.428,454.589,368.464,497.063,530.213,490.958,497.965,512.489,534.209,EVOLVING,2000,72,34,34,676
20,Beta_LineChain;Alpha_HashCollision;Beta_AllEqual,558.557,474.428,454.589,368.464,527.348,530.213,490.958,497.965,512.489,534.209,EVOLVING,2000,72,36,36,712
21,Alpha_Reversed;Delta_Extremist;Beta_LineChain,558.557,474.428,454.589,368.464,527.348,530.213,490.958,497.965,512.489,534.209,EVOLVING,2000,65,35,35,747
22,Beta_AllEqual;Gamma_Disconnected;Beta_ModuloStep,558.557,477.902,454.589,368.464,527.348,530.213,490.958,580.434,512.489,534.209,EVOLVING,2000,78,37,37,784
23,Gamma_Disconnected;Beta_AllEqual;Alpha_StarGraph,558.557,477.902,454.589,602.435,527.348,530.213,490.958,597.122,512.489,534.209,EVOLVING,2000,79,32,32,816
24,Delta_Extremist;Beta_AllEqual;Beta_LineChain,558.557,477.902,454.589,602.435,527.348,530.213,490.958,597.122,512.489,534.209,EVOLVING,2000,71,40,40,856
25,Beta_AllEqual;Gamma_Disconnected;Beta_LineChain,558.557,477.902,454.589,602.435,591.167,571.004,490.958,597.122,512.489,534.209,EVOLVING,2000,67,39,39,895
26,Alpha_Reversed;Alpha_StarGraph;Gamma_Sawtooth,558.557,477.902,454.589,630.608,591.167,571.004,531.618,597.122,605.511,534.209,EVOLVING,2000,69,33,33,928
27,Alpha_Reversed;Alpha_StarGraph;Delta_Extremist,558.557,477.902,454.589,630.608,591.167,571.004,598.019,597.122,605.511,534.209,EVOLVING,2000,77,33,33,961
28,Gamma_Disconnected;Gamma_Sawtooth;Gamma_LoadFactor,558.557,477.902,540.259,630.608,591.167,634.004,598.019,597.122,605.511,534.209,EVOLVING,2000,73,34,34,995
29,Gamma_Sawtooth;Gamma_Disconnected;Alpha_StarGraph,558.557,477.902,540.259,630.608,591.167,634.004,598.019,597.122,605.511,534.209,EVOLVING,2000,72,32,32,1027
30,Delta_Extremist;Beta_LineChain;Gamma_LoadFactor,558.557,477.902,540.259,630.608,591.167,634.004,598.019,597.122,605.511,620.962,EVOLVING,2000,66,37,37,1064
31,Beta_LineChain;Delta_Extremist;Alpha_Reversed,558.557,477.902,540.259,630.608,594.538,634.004,598.019,597.122,605.511,620.962,EVOLVING,2000,66,34,34,1098
32,Alpha_HashCollision;Gamma_Disconnected;Gamma_LoadFactor,598.134,477.902,618.443,630.608,594.538,634.004,598.019,597.122,605.511,620.962,EVOLVING,2000,77,36,36,1134
33,Gamma_LoadFactor;Alpha_Reversed;Beta_ModuloStep,598.134,529.644,650.032,630.608,594.538,634.004,598.019,597.122,605.511,620.962,EVOLVING,2000,65,35,35,1169
34,Gamma_Disconnected;Gamma_Sawtooth;Beta_LineChain,598.134,529.644,650.032,630.608,594.538,634.004,598.019,597.122,605.511,620.962,EVOLVING,2000,68,38,38,1207
35,Gamma_LoadFactor;Alpha_StarGraph;Gamma_Disconnected,598.134,529.644,650.032,630.608,594.538,634.004,598.019,597.122,605.511,620.962,EVOLVING,2000,77,35,35,1242
36,Alpha_Reversed;Beta_AllEqual;Gamma_Sawtooth,598.134,529.644,650.032,630.608,594.538,634.004,598.019,597.122,658.983,620.962,EVOLVING,2000,69,34,34,1276
37,Alpha_HashCollision;Gamma_Disconnected;Delta_Extremist,656.128,529.644,650.032,630.608,594.538,652.187,598.019,597.122,658.983,620.962,EVOLVING,2000,70,33,33,1309
38,Alpha_StarGraph;Delta_Extremist;Gamma_LoadFactor,656.128,529.644,650.032,634.406,594.538,652.187,598.019,597.122,658.983,620.962,EVOLVING,2000,65,40,40,1349
39,Gamma_Disconnected;Alpha_HashCollision;Alpha_Reversed,656.128,529.644,650.032,634.406,594.538,652.187,617.833,597.122,658.983,620.962,EVOLVING,2000,72,34,34,1383
40,Alpha_StarGraph;Alpha_HashCollision;Gamma_Disconnected,656.128,529.644,650.032,634.406,594.538,652.187,617.833,597.122,658.983,620.962,EVOLVING,2000,72,35,35,1418
41,Gamma_Disconnected;Beta_ModuloStep;Beta_AllEqual,656.128,574.823,650.032,634.406,594.538,652.187,617.833,615.328,658.983,620.962,EVOLVING,2000,68,33,33,1451
42,Gamma_LoadFactor;Gamma_Sawtooth;Beta_AllEqual,656.128,574.823,676.441,634.406,594.538,652.187,617.833,619.172,658.983,620.962,EVOLVING,2000,79,33,33,1484
43,Alpha_Reversed;Beta_AllEqual;Alpha_HashCollision,656.128,574.823,676.441,634.406,594.538,652.187,621.063,619.172,658.983,620.962,EVOLVING,2000,70,36,36,1520
44,Beta_ModuloStep;Gamma_LoadFactor;Gamma_Sawtooth,656.128,684.52,688.248,634.406,594.538,652.187,621.063,619.172,658.983,620.962,EVOLVING,2000,69,36,36,1556
45,Alpha_HashCollision;Alpha_Reversed;Beta_ModuloStep,657.54,684.52,688.248,634.406,594.538,652.187,621.063,619.172,658.983,620.962,EVOLVING,2000,75,39,39,1595
46,Alpha_Reversed;Alpha_HashCollision;Gamma_Sawtooth,687.589,684.52,688.248,634.406,594.538,652.187,686.643,619.172,658.983,620.962,EVOLVING,2000,79,38,38,1633
47,Beta_ModuloStep;Gamma_LoadFactor;Alpha_HashCollision,687.589,684.52,688.248,634.406,594.538,652.187,686.643,619.172,658.983,620.962,EVOLVING,2000,68,36,36,1669
48,Alpha_HashCollision;Alpha_StarGraph;Delta_Extremist,687.589,684.52,688.248,634.406,594.538,652.187,686.643,619.172,658.983,659.091,EVOLVING,2000,72,36,36,1705
49,Beta_LineChain;Gamma_Sawtooth;Alpha_StarGraph,687.589,684.52,688.248,634.406,688.308,652.187,686.643,619.172,658.983,659.091,EVOLVING,2000,73,40,40,1745
50,Beta_ModuloStep;Gamma_Disconnected;Gamma_LoadFactor,687.589,684.52,688.248,634.406,688.308,652.187,686.643,619.172,658.983,659.091,EVOLVING,2000,77,35,35,1780
