Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
24,Delta_Extremist;Alpha_StarGraph;Beta_LineChain,637.115,647.893,613.274,663.522,661.898,655.687,594.902,658.028,568.277,616.075,EVOLVING,2000.0,212,78,290,6977
25,Gamma_Sawtooth;Beta_LineChain;Beta_ModuloStep,637.115,648.884,613.274,663.522,661.898,655.687,594.902,658.028,634.632,616.075,EVOLVING,2000.0,223,68,291,7268
26,Gamma_LoadFactor;Beta_LineChain;Alpha_Reversed,637.115,648.884,613.274,663.522,661.898,655.687,677.883,658.028,634.632,616.075,EVOLVING,2000.0,220,75,295,7563
27,Gamma_Disconnected;Alpha_Reversed;Delta_Extremist,637.115,648.884,613.274,663.522,661.898,655.687,677.883,658.028,634.632,634.688,EVOLVING,2000.0,217,72,289,7852
28,Alpha_HashCollision;Gamma_LoadFactor;Gamma_Sawtooth,700.713,648.884,649.365,663.522,661.898,655.687,677.883,658.028,705.656,634.688,EVOLVING,2000.0,214,69,283,8135
29,Gamma_Sawtooth;Beta_LineChain;Beta_ModuloStep,700.713,648.884,649.365,663.522,661.898,655.687,677.883,658.028,705.656,634.688,EVOLVING,2000.0,215,72,287,8422
30,Alpha_StarGraph;Beta_ModuloStep;Delta_Extremist,700.713,648.884,649.365,675.206,661.898,655.687,677.883,658.028,705.656,634.688,EVOLVING,2000.0,214,74,288,8710
31,Gamma_LoadFactor;Gamma_Disconnected;Gamma_Sawtooth,700.713,648.884,649.365,675.206,661.898,655.687,677.883,658.028,705.656,634.688,EVOLVING,2000.0,221,78,299,9009
32,Beta_AllEqual;Gamma_Disconnected;Gamma_LoadFactor,700.713,648.884,722.471,675.206,661.898,655.687,677.883,658.028,705.656,634.688,EVOLVING,2000.0,207,79,286,9295
33,Alpha_Reversed;Beta_ModuloStep;Beta_LineChain,700.713,717.409,722.471,675.206,661.898,655.687,736.161,658.028,705.656,634.688,EVOLVING,2000.0,219,74,293,9588
34,Alpha_Reversed;Beta_LineChain;Gamma_Sawtooth,700.713,717.409,722.471,675.206,661.898,655.687,736.161,658.028,705.656,634.688,EVOLVING,2000.0,214,70,284,9872
35,Beta_LineChain;Alpha_StarGraph;Gamma_LoadFactor,700.713,717.409,722.471,677.333,754.009,655.687,736.161,658.028,705.656,634.688,EVOLVING,2000.0,216,76,292,10164
36,Gamma_Disconnected;Delta_Extremist;Beta_ModuloStep,700.713,717.409,722.471,677.333,754.009,655.687,736.161,658.028,705.656,634.688,EVOLVING,2000.0,226,82,308,10472
37,Alpha_Reversed;Alpha_HashCollision;Delta_Extremist,700.713,717.409,722.471,677.333,754.009,655.687,736.161,658.028,705.656,664.941,EVOLVING,2000.0,213,74,287,10759
38,Gamma_Sawtooth;Gamma_Disconnected;Alpha_Reversed,700.713,717.409,722.471,677.333,754.009,714.958,736.161,658.028,705.656,664.941,EVOLVING,2000.0,226,73,299,11058
39,Beta_AllEqual;Gamma_Disconnected;Alpha_Reversed,700.713,717.409,722.471,677.333,754.009,714.958,736.161,713.374,705.656,664.941,EVOLVING,2000.0,210,77,287,11345
40,Delta_Extremist;Alpha_Reversed;Gamma_Disconnected,700.713,717.409,722.471,677.333,754.009,714.958,736.161,713.374,705.656,664.941,EVOLVING,2000.0,227,76,303,11648
41,Beta_LineChain;Beta_ModuloStep;Delta_Extremist,700.713,717.409,722.471,677.333,754.009,714.958,736.161,713.374,705.656,763.841,EVOLVING,2000.0,214,77,291,11939
42,Alpha_StarGraph;Gamma_LoadFactor;Beta_LineChain,700.713,717.409,722.471,677.333,754.009,714.958,736.161,713.374,705.656,763.841,EVOLVING,2000.0,210,82,292,12231
43,Alpha_StarGraph;Delta_Extremist;Alpha_Reversed,700.713,717.409,722.471,677.333,754.009,714.958,736.161,713.374,705.656,763.841,EVOLVING,2000.0,217,80,297,12528
44,Gamma_Sawtooth;Alpha_Reversed;Gamma_LoadFactor,700.713,717.409,722.471,677.333,754.009,714.958,779.07,713.374,740.068,763.841,EVOLVING,2000.0,219,77,296,12824
45,Beta_LineChain;Gamma_LoadFactor;Alpha_StarGraph,700.713,717.409,724.427,767.035,760.43,714.958,779.07,713.374,740.068,763.841,EVOLVING,2000.0,220,74,294,13118
46,Beta_ModuloStep;Beta_LineChain;Alpha_Reversed,700.713,717.409,724.427,767.035,760.43,714.958,779.07,713.374,740.068,763.841,EVOLVING,2000.0,215,76,291,13409
47,Alpha_Reversed;Alpha_HashCollision;Beta_LineChain,700.713,717.409,724.427,767.035,760.43,714.958,779.07,713.374,740.068,763.841,EVOLVING,2000.0,214,72,286,13695
48,Delta_Extremist;Gamma_LoadFactor;Alpha_HashCollision,718.924,717.409,724.427,767.035,760.43,714.958,779.07,713.374,740.068,763.841,EVOLVING,2000.0,214,73,287,13982
49,Gamma_LoadFactor;Beta_ModuloStep;Delta_Extremist,718.924,717.409,724.427,767.035,760.43,714.958,779.07,713.374,740.068,768.297,EVOLVING,2000.0,217,78,295,14277
50,Beta_LineChain;Gamma_Disconnected;Beta_AllEqual,718.924,717.409,724.427,767.035,760.43,714.958,779.07,713.374,740.068,768.297,EVOLVING,2000.0,218,77,295,14572
