Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
20,Alpha_Reversed;Beta_LineChain;Delta_Extremist,476.257,392.173,474.33,510.193,556.338,483.307,504.1,516.395,514.651,543.035,EVOLVING,2000.0,218,80,298,5820
21,Beta_LineChain;Alpha_StarGraph;Beta_ModuloStep,476.257,469.63,474.33,510.193,556.338,483.307,504.1,516.395,514.651,543.035,EVOLVING,2000.0,211,72,283,6103
22,Beta_LineChain;Alpha_StarGraph;Beta_AllEqual,476.257,469.63,474.33,510.193,556.338,483.307,504.1,525.455,514.651,543.035,EVOLVING,2000.0,223,75,298,6401
23,Beta_ModuloStep;Gamma_Disconnected;Alpha_StarGraph,476.257,531.195,474.33,510.193,556.338,554.905,504.1,525.455,514.651,543.035,EVOLVING,2000.0,226,80,306,6707
24,Gamma_Disconnected;Beta_ModuloStep;Beta_LineChain,476.257,531.195,474.33,510.193,594.119,554.905,504.1,525.455,514.651,543.035,EVOLVING,2000.0,215,70,285,6992
25,Delta_Extremist;Alpha_Reversed;Beta_AllEqual,476.257,531.195,474.33,510.193,594.119,554.905,546.244,553.142,514.651,613.415,EVOLVING,2000.0,209,75,284,7276
26,Gamma_Disconnected;Delta_Extremist;Beta_LineChain,476.257,531.195,474.33,510.193,594.119,554.905,546.244,553.142,514.651,613.415,EVOLVING,2000.0,207,77,284,7560
27,Alpha_HashCollision;Gamma_Disconnected;Delta_Extremist,587.155,531.195,474.33,510.193,594.119,626.331,546.244,553.142,514.651,613.415,EVOLVING,2000.0,215,78,293,7853
28,Beta_ModuloStep;Beta_LineChain;Beta_AllEqual,587.155,531.195,474.33,510.193,594.119,626.331,546.244,598.238,514.651,613.415,EVOLVING,2000.0,216,75,291,8144
29,Gamma_Disconnected;Alpha_StarGraph;Gamma_Sawtooth,587.155,531.195,474.33,515.927,594.119,626.331,546.244,598.238,562.699,613.415,EVOLVING,2000.0,219,76,295,8439
30,Beta_AllEqual;Alpha_HashCollision;Delta_Extremist,599.574,531.195,474.33,515.927,594.119,626.331,546.244,598.238,562.699,613.415,EVOLVING,2000.0,218,73,291,8730
31,Alpha_HashCollision;Delta_Extremist;Gamma_LoadFactor,599.574,531.195,528.261,515.927,594.119,626.331,546.244,598.238,562.699,624.591,EVOLVING,2000.0,211,74,285,9015
32,Beta_AllEqual;Alpha_StarGraph;Alpha_Reversed,599.574,531.195,528.261,544.797,594.119,626.331,596.131,598.238,562.699,624.591,EVOLVING,2000.0,220,70,290,9305
33,Alpha_HashCollision;Beta_ModuloStep;Gamma_Disconnected,599.574,654.482,528.261,544.797,594.119,626.331,596.131,598.238,562.699,624.591,EVOLVING,2000.0,222,69,291,9596
34,Gamma_Sawtooth;Alpha_HashCollision;Delta_Extremist,599.574,654.482,528.261,544.797,594.119,626.331,596.131,598.238,562.699,624.591,EVOLVING,2000.0,215,78,293,9889
35,Alpha_HashCollision;Alpha_Reversed;Alpha_StarGraph,618.142,654.482,528.261,548.382,594.119,626.331,618.223,598.238,562.699,624.591,EVOLVING,2000.0,214,76,290,10179
36,Delta_Extremist;Alpha_StarGraph;Gamma_Disconnected,618.142,654.482,528.261,548.382,594.119,626.331,618.223,598.238,562.699,624.591,EVOLVING,2000.0,211,68,279,10458
37,Alpha_Reversed;Beta_AllEqual;Gamma_Sawtooth,618.142,654.482,528.261,548.382,594.119,626.331,618.223,666.105,610.255,624.591,EVOLVING,2000.0,212,77,289,10747
38,Gamma_Disconnected;Gamma_LoadFactor;Beta_AllEqual,618.142,654.482,645.242,548.382,594.119,631.841,618.223,666.105,610.255,624.591,EVOLVING,2000.0,219,77,296,11043
39,Alpha_StarGraph;Delta_Extremist;Beta_LineChain,618.142,654.482,645.242,556.643,621.333,631.841,618.223,666.105,610.255,642.775,EVOLVING,2000.0,216,80,296,11339
40,Alpha_Reversed;Delta_Extremist;Alpha_StarGraph,618.142,654.482,645.242,556.643,621.333,631.841,618.223,666.105,610.255,642.775,EVOLVING,2000.0,225,80,305,11644
41,Beta_ModuloStep;Alpha_StarGraph;Beta_AllEqual,618.142,654.482,645.242,674.414,621.333,631.841,618.223,666.105,610.255,642.775,EVOLVING,2000.0,214,67,281,11925
42,Gamma_Sawtooth;Gamma_LoadFactor;Beta_LineChain,618.142,654.482,645.242,674.414,655.97,631.841,618.223,666.105,610.255,642.775,EVOLVING,2000.0,226,76,302,12227
43,Delta_Extremist;Beta_AllEqual;Gamma_Disconnected,618.142,654.482,645.242,674.414,655.97,636.626,618.223,675.538,610.255,669.93,EVOLVING,2000.0,221,77,298,12525
44,Gamma_Disconnected;Alpha_HashCollision;Alpha_StarGraph,664.109,654.482,645.242,674.414,655.97,673.378,618.223,675.538,610.255,669.93,EVOLVING,2000.0,218,73,291,12816
45,Beta_AllEqual;Gamma_LoadFactor;Delta_Extremist,664.109,654.482,653.258,674.414,655.97,673.378,618.223,675.538,610.255,669.93,EVOLVING,2000.0,214,78,292,13108
46,Gamma_Disconnected;Beta_LineChain;Gamma_LoadFactor,664.109,654.482,653.258,674.414,655.97,673.378,618.223,675.538,610.255,669.93,EVOLVING,2000.0,224,75,299,13407
47,Beta_ModuloStep;Gamma_Sawtooth;Beta_LineChain,664.109,654.482,653.258,674.414,655.97,673.378,618.223,675.538,626.117,669.93,EVOLVING,2000.0,209,76,285,13692
48,Gamma_Disconnected;Alpha_Reversed;Beta_ModuloStep,664.109,654.482,653.258,674.414,655.97,678.417,618.223,675.538,626.117,669.93,EVOLVING,2000.0,219,72,291,13983
49,Gamma_Disconnected;Alpha_HashCollision;Gamma_Sawtooth,664.109,654.482,653.258,674.414,655.97,678.417,618.223,675.538,626.117,669.93,EVOLVING,2000.0,211,74,285,14268
50,Beta_LineChain;Gamma_Disconnected;Alpha_Reversed,664.109,654.482,653.258,674.414,655.97,678.417,660.778,675.538,626.117,669.93,EVOLVING,2000.0,210,75,285,14553
