Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
38,Beta_LineChain;Alpha_Reversed;Beta_AllEqual,523.699,519.411,530.838,505.55,564.044,539.117,537.403,498.251,531.353,510.333,EVOLVING,2000.0,72,38,38,1362
39,Gamma_Sawtooth;Beta_AllEqual;Alpha_Reversed,523.699,519.411,530.838,505.55,564.044,539.117,537.403,498.251,531.353,510.333,EVOLVING,2000.0,67,33,33,1395
40,Beta_LineChain;Beta_AllEqual;Gamma_LoadFactor,523.699,519.411,530.838,505.55,564.044,539.117,537.403,498.251,531.353,510.333,EVOLVING,2000.0,71,38,38,1433
41,Alpha_Reversed;Gamma_LoadFactor;Gamma_Sawtooth,523.699,519.411,560.994,505.55,564.044,539.117,537.403,498.251,531.353,510.333,EVOLVING,2000.0,71,36,36,1469
42,Delta_Extremist;Gamma_LoadFactor;Beta_ModuloStep,523.699,519.411,560.994,505.55,564.044,539.117,537.403,498.251,531.353,520.002,EVOLVING,2000.0,74,35,35,1504
43,Gamma_LoadFactor;Gamma_Sawtooth;Delta_Extremist,523.699,519.411,560.994,505.55,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,65,32,32,1536
44,Beta_AllEqual;Delta_Extremist;Beta_ModuloStep,523.699,519.411,560.994,505.55,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,77,40,40,1576
45,Gamma_LoadFactor;Delta_Extremist;Gamma_Sawtooth,523.699,519.411,560.994,505.55,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,71,36,36,1612
46,Delta_Extremist;Gamma_LoadFactor;Alpha_HashCollision,539.408,519.411,576.082,505.55,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,72,36,36,1648
47,Alpha_HashCollision;Alpha_StarGraph;Beta_LineChain,539.408,519.411,576.082,569.076,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,79,32,32,1680
48,Delta_Extremist;Gamma_Disconnected;Beta_ModuloStep,539.408,532.861,576.082,569.076,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,72,32,32,1712
49,Gamma_Sawtooth;Gamma_Disconnected;Alpha_StarGraph,539.408,532.861,576.082,579.984,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,77,36,36,1748
50,Beta_ModuloStep;Alpha_StarGraph;Gamma_Sawtooth,539.408,559.044,576.082,579.984,564.044,539.117,537.403,498.251,564.769,579.112,EVOLVING,2000.0,69,37,37,1785
