Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
15,Gamma_LoadFactor;Gamma_Disconnected;Beta_LineChain,381.098,447.58,494.046,372.828,389.721,460.275,457.106,459.086,15.696,377.114,EVOLVING,2000.0,214,76,290,4342
16,Alpha_StarGraph;Alpha_HashCollision;Beta_AllEqual,499.695,447.58,494.046,427.398,389.721,460.275,457.106,497.104,15.696,377.114,EVOLVING,2000.0,216,71,287,4629
17,Gamma_LoadFactor;Beta_ModuloStep;Beta_LineChain,499.695,447.58,494.046,427.398,482.659,460.275,457.106,497.104,15.696,377.114,EVOLVING,2000.0,221,74,295,4924
18,Delta_Extremist;Gamma_Sawtooth;Alpha_StarGraph,499.695,447.58,494.046,470.865,482.659,460.275,457.106,497.104,539.441,482.313,EVOLVING,2000.0,218,78,296,5220
19,Beta_AllEqual;Alpha_StarGraph;Alpha_Reversed,499.695,447.58,494.046,503.6,482.659,460.275,465.471,497.104,539.441,482.313,EVOLVING,2000.0,222,72,294,5514
20,Beta_AllEqual;Gamma_LoadFactor;Alpha_HashCollision,507.514,447.58,494.046,503.6,482.659,460.275,465.471,553.413,539.441,482.313,EVOLVING,2000.0,224,75,299,5813
21,Alpha_HashCollision;Gamma_Sawtooth;Gamma_LoadFactor,507.514,447.58,494.046,503.6,482.659,460.275,465.471,553.413,570.562,482.313,EVOLVING,2000.0,209,77,286,6099
22,Alpha_StarGraph;Gamma_Disconnected;Gamma_LoadFactor,507.514,447.58,547.687,543.057,482.659,568.481,465.471,553.413,570.562,482.313,EVOLVING,2000.0,219,80,299,6398
23,Delta_Extremist;Gamma_Disconnected;Alpha_StarGraph,507.514,447.58,547.687,543.057,482.659,568.481,465.471,553.413,570.562,517.901,EVOLVING,2000.0,214,80,294,6692
24,Gamma_LoadFactor;Beta_LineChain;Alpha_HashCollision,520.02,447.58,547.687,543.057,569.092,568.481,465.471,553.413,570.562,517.901,EVOLVING,2000.0,212,74,286,6978
25,Alpha_StarGraph;Delta_Extremist;Beta_ModuloStep,520.02,568.828,547.687,543.057,569.092,568.481,465.471,553.413,570.562,601.273,EVOLVING,2000.0,212,79,291,7269
26,Alpha_StarGraph;Beta_AllEqual;Gamma_LoadFactor,520.02,568.828,547.687,591.94,569.092,568.481,465.471,553.413,570.562,601.273,EVOLVING,2000.0,216,71,287,7556
27,Alpha_Reversed;Alpha_StarGraph;Gamma_Sawtooth,520.02,568.828,547.687,591.94,569.092,568.481,539.546,553.413,572.893,601.273,EVOLVING,2000.0,225,72,297,7853
28,Alpha_HashCollision;Alpha_Reversed;Gamma_Sawtooth,538.347,568.828,547.687,591.94,569.092,568.481,539.546,553.413,621.637,601.273,EVOLVING,2000.0,222,77,299,8152
29,Delta_Extremist;Gamma_Disconnected;Gamma_LoadFactor,538.347,568.828,623.83,591.94,569.092,572.821,539.546,553.413,621.637,601.273,EVOLVING,2000.0,214,74,288,8440
30,Beta_AllEqual;Alpha_Reversed;Alpha_HashCollision,550.051,568.828,623.83,591.94,569.092,572.821,609.973,633.528,621.637,601.273,EVOLVING,2000.0,218,78,296,8736
31,Beta_ModuloStep;Gamma_Disconnected;Beta_LineChain,550.051,575.261,623.83,591.94,595.549,615.898,609.973,633.528,621.637,601.273,EVOLVING,2000.0,212,74,286,9022
32,Gamma_Sawtooth;Gamma_LoadFactor;Beta_LineChain,550.051,575.261,623.83,591.94,616.986,615.898,609.973,633.528,621.637,601.273,EVOLVING,2000.0,226,74,300,9322
33,Alpha_StarGraph;Beta_LineChain;Beta_AllEqual,550.051,575.261,623.83,591.94,616.986,615.898,609.973,633.528,621.637,601.273,EVOLVING,2000.0,223,72,295,9617
34,Gamma_Disconnected;Alpha_StarGraph;Gamma_LoadFactor,550.051,575.261,623.83,594.153,616.986,615.898,609.973,633.528,621.637,601.273,EVOLVING,2000.0,217,74,291,9908
35,Alpha_Reversed;Gamma_LoadFactor;Beta_AllEqual,550.051,575.261,623.83,594.153,616.986,615.898,609.973,653.066,621.637,601.273,EVOLVING,2000.0,221,69,290,10198
36,Gamma_Sawtooth;Gamma_Disconnected;Beta_ModuloStep,550.051,650.09,623.83,594.153,616.986,660.698,609.973,653.066,633.388,601.273,EVOLVING,2000.0,212,76,288,10486
37,Delta_Extremist;Gamma_Sawtooth;Gamma_Disconnected,550.051,650.09,623.83,594.153,616.986,660.698,609.973,653.066,633.388,601.273,EVOLVING,2000.0,213,82,295,10781
38,Delta_Extremist;Gamma_Disconnected;Beta_ModuloStep,550.051,650.09,623.83,594.153,616.986,660.698,609.973,653.066,633.388,601.273,EVOLVING,2000.0,205,79,284,11065
39,Gamma_LoadFactor;Gamma_Disconnected;Alpha_StarGraph,550.051,650.09,623.83,594.153,616.986,660.698,609.973,653.066,633.388,601.273,EVOLVING,2000.0,216,75,291,11356
40,Gamma_LoadFactor;Beta_LineChain;Alpha_Reversed,550.051,650.09,623.83,594.153,616.986,660.698,609.973,653.066,633.388,601.273,EVOLVING,2000.0,213,73,286,11642
41,Beta_ModuloStep;Beta_AllEqual;Alpha_StarGraph,550.051,650.09,623.83,651.271,616.986,660.698,609.973,653.066,633.388,601.273,EVOLVING,2000.0,215,75,290,11932
42,Delta_Extremist;Gamma_Disconnected;Alpha_Reversed,550.051,650.09,623.83,651.271,616.986,660.698,609.973,653.066,633.388,601.273,EVOLVING,2000.0,220,76,296,12228
43,Beta_ModuloStep;Beta_AllEqual;Delta_Extremist,550.051,661.023,623.83,651.271,616.986,660.698,609.973,654.494,633.388,601.273,EVOLVING,2000.0,213,76,289,12517
44,Alpha_StarGraph;Gamma_LoadFactor;Gamma_Disconnected,550.051,661.023,623.83,651.271,616.986,660.698,609.973,654.494,633.388,601.273,EVOLVING,2000.0,217,75,292,12809
45,Beta_ModuloStep;Gamma_Sawtooth;Alpha_StarGraph,550.051,661.023,623.83,651.271,616.986,660.698,609.973,654.494,645.48,601.273,EVOLVING,2000.0,213,73,286,13095
46,Gamma_LoadFactor;Beta_LineChain;Beta_AllEqual,550.051,661.023,623.83,651.271,616.986,660.698,609.973,654.494,645.48,601.273,EVOLVING,2000.0,214,73,287,13382
47,Beta_LineChain;Delta_Extremist;Gamma_Disconnected,550.051,661.023,623.83,651.271,646.034,660.698,609.973,654.494,645.48,601.273,EVOLVING,2000.0,214,77,291,13673
48,Gamma_Sawtooth;Beta_AllEqual;Alpha_StarGraph,550.051,661.023,623.83,651.271,646.034,660.698,609.973,657.538,661.482,601.273,EVOLVING,2000.0,213,69,282,13955
49,Alpha_HashCollision;Gamma_Sawtooth;Alpha_Reversed,601.891,661.023,623.83,651.271,646.034,660.698,657.265,657.538,661.482,601.273,EVOLVING,2000.0,219,70,289,14244
50,Beta_LineChain;Gamma_Sawtooth;Alpha_StarGraph,601.891,661.023,623.83,651.271,646.034,660.698,657.265,657.538,661.482,601.273,EVOLVING,2000.0,218,79,297,14541
