Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
14,Beta_LineChain;Beta_ModuloStep;Alpha_Reversed,247.476,287.281,263.694,32.236,278.966,262.493,325.394,293.658,245.903,219.595,EVOLVING,2000.0,75,40,40,495
15,Alpha_StarGraph;Gamma_Disconnected;Alpha_HashCollision,327.413,287.281,263.694,271.496,278.966,290.221,325.394,293.658,245.903,219.595,EVOLVING,2000.0,69,40,40,535
16,Alpha_Reversed;Beta_ModuloStep;Delta_Extremist,327.413,323.771,263.694,271.496,278.966,290.221,330.894,293.658,245.903,340.57,EVOLVING,2000.0,76,36,36,571
17,Delta_Extremist;Alpha_StarGraph;Gamma_Disconnected,327.413,323.771,263.694,291.744,278.966,314.343,330.894,293.658,245.903,340.57,EVOLVING,2000.0,67,38,38,609
18,Beta_ModuloStep;Alpha_Reversed;Alpha_HashCollision,366.158,348.471,263.694,291.744,278.966,314.343,357.202,293.658,245.903,340.57,EVOLVING,2000.0,73,36,36,645
19,Gamma_Disconnected;Beta_LineChain;Alpha_StarGraph,366.158,348.471,263.694,356.097,332.946,331.032,357.202,293.658,245.903,340.57,EVOLVING,2000.0,71,37,37,682
20,Gamma_Disconnected;Delta_Extremist;Alpha_StarGraph,366.158,348.471,263.694,382.727,332.946,384.3,357.202,293.658,245.903,340.597,EVOLVING,2000.0,71,33,33,715
21,Beta_LineChain;Delta_Extremist;Gamma_Disconnected,366.158,348.471,263.694,382.727,364.012,384.3,357.202,293.658,245.903,340.597,EVOLVING,2000.0,75,38,38,753
22,Beta_LineChain;Alpha_Reversed;Alpha_HashCollision,401.284,348.471,263.694,382.727,394.756,384.3,357.202,293.658,245.903,340.597,EVOLVING,2000.0,72,39,39,792
23,Alpha_StarGraph;Gamma_LoadFactor;Gamma_Disconnected,401.284,348.471,403.651,382.95,394.756,384.3,357.202,293.658,245.903,340.597,EVOLVING,2000.0,79,35,35,827
24,Beta_ModuloStep;Gamma_Sawtooth;Beta_AllEqual,401.284,413.359,403.651,382.95,394.756,384.3,357.202,360.236,349.108,340.597,EVOLVING,2000.0,79,34,34,861
25,Gamma_LoadFactor;Beta_AllEqual;Alpha_StarGraph,401.284,413.359,403.651,382.95,394.756,384.3,357.202,394.603,349.108,340.597,EVOLVING,2000.0,76,39,39,900
26,Gamma_LoadFactor;Alpha_HashCollision;Gamma_Disconnected,401.284,413.359,405.835,382.95,394.756,387.281,357.202,394.603,349.108,340.597,EVOLVING,2000.0,78,37,37,937
27,Beta_AllEqual;Beta_LineChain;Gamma_Disconnected,401.284,413.359,405.835,382.95,394.756,428.421,357.202,396.016,349.108,340.597,EVOLVING,2000.0,65,32,32,969
28,Alpha_StarGraph;Gamma_LoadFactor;Beta_AllEqual,401.284,413.359,409.975,398.559,394.756,428.421,357.202,404.693,349.108,340.597,EVOLVING,2000.0,80,38,38,1007
29,Alpha_Reversed;Beta_AllEqual;Gamma_Sawtooth,401.284,413.359,409.975,398.559,394.756,428.421,408.847,404.693,389.987,340.597,EVOLVING,2000.0,78,34,34,1041
30,Alpha_Reversed;Beta_AllEqual;Beta_ModuloStep,401.284,433.1,409.975,398.559,394.756,428.421,408.847,404.693,389.987,340.597,EVOLVING,2000.0,75,40,40,1081
31,Delta_Extremist;Gamma_LoadFactor;Gamma_Disconnected,401.284,433.1,409.975,398.559,394.756,428.421,408.847,404.693,389.987,430.374,EVOLVING,2000.0,79,37,37,1118
32,Alpha_Reversed;Gamma_Sawtooth;Gamma_LoadFactor,401.284,433.1,409.975,398.559,394.756,428.421,408.847,404.693,403.157,430.374,EVOLVING,2000.0,65,36,36,1154
33,Beta_AllEqual;Delta_Extremist;Beta_ModuloStep,401.284,433.1,409.975,398.559,394.756,428.421,408.847,404.693,403.157,430.374,EVOLVING,2000.0,80,34,34,1188
34,Beta_ModuloStep;Alpha_StarGraph;Gamma_LoadFactor,401.284,444.651,409.975,398.559,394.756,428.421,408.847,404.693,403.157,430.374,EVOLVING,2000.0,79,40,40,1228
35,Beta_ModuloStep;Alpha_Reversed;Gamma_LoadFactor,401.284,444.651,421.413,398.559,394.756,428.421,422.108,404.693,403.157,430.374,EVOLVING,2000.0,65,39,39,1267
36,Delta_Extremist;Beta_ModuloStep;Gamma_Sawtooth,401.284,455.584,421.413,398.559,394.756,428.421,422.108,404.693,403.157,430.374,EVOLVING,2000.0,78,40,40,1307
37,Gamma_LoadFactor;Alpha_Reversed;Gamma_Sawtooth,401.284,455.584,447.22,398.559,394.756,428.421,422.108,404.693,458.198,430.374,EVOLVING,2000.0,77,33,33,1340
38,Alpha_StarGraph;Beta_AllEqual;Gamma_LoadFactor,401.284,455.584,447.22,398.559,394.756,428.421,422.108,417.938,458.198,430.374,EVOLVING,2000.0,67,36,36,1376
39,Beta_ModuloStep;Beta_LineChain;Gamma_LoadFactor,401.284,455.584,447.22,398.559,454.395,428.421,422.108,417.938,458.198,430.374,EVOLVING,2000.0,78,39,39,1415
40,Gamma_Sawtooth;Beta_AllEqual;Gamma_LoadFactor,401.284,455.584,458.083,398.559,454.395,428.421,422.108,420.131,458.198,430.374,EVOLVING,2000.0,77,36,36,1451
41,Alpha_Reversed;Beta_ModuloStep;Gamma_Sawtooth,401.284,455.584,458.083,398.559,454.395,428.421,422.108,420.131,458.198,430.374,EVOLVING,2000.0,74,39,39,1490
42,Gamma_LoadFactor;Gamma_Disconnected;Alpha_HashCollision,424.776,455.584,458.083,398.559,454.395,428.421,422.108,420.131,458.198,430.374,EVOLVING,2000.0,65,32,32,1522
43,Gamma_Sawtooth;Alpha_HashCollision;Alpha_StarGraph,424.776,455.584,458.083,398.559,454.395,428.421,422.108,420.131,458.198,430.374,EVOLVING,2000.0,71,34,34,1556
44,Gamma_Sawtooth;Alpha_Reversed;Beta_AllEqual,424.776,455.584,458.083,398.559,454.395,428.421,441.356,454.829,458.198,430.374,EVOLVING,2000.0,72,33,33,1589
45,Alpha_HashCollision;Gamma_Sawtooth;Gamma_LoadFactor,424.776,455.584,458.083,398.559,454.395,428.421,441.356,454.829,458.198,430.374,EVOLVING,2000.0,65,38,38,1627
46,Gamma_Sawtooth;Gamma_Disconnected;Gamma_LoadFactor,424.776,455.584,458.083,398.559,454.395,429.106,441.356,454.829,458.198,430.374,EVOLVING,2000.0,70,35,35,1662
47,Alpha_StarGraph;Gamma_LoadFactor;Alpha_HashCollision,442.81,455.584,458.083,398.559,454.395,429.106,441.356,454.829,458.198,430.374,EVOLVING,2000.0,70,34,34,1696
48,Gamma_LoadFactor;Alpha_Reversed;Beta_AllEqual,442.81,455.584,458.083,398.559,454.395,429.106,471.966,469.583,458.198,430.374,EVOLVING,2000.0,68,40,40,1736
49,Alpha_Reversed;Beta_AllEqual;Beta_ModuloStep,442.81,455.584,458.083,398.559,454.395,429.106,471.966,469.583,458.198,430.374,EVOLVING,2000.0,72,38,38,1774
50,Alpha_StarGraph;Beta_LineChain;Beta_ModuloStep,442.81,455.584,458.083,398.559,457.09,429.106,471.966,469.583,458.198,430.374,EVOLVING,2000.0,72,37,37,1811
