Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
12,Beta_LineChain;Beta_AllEqual;Delta_Extremist,338.237,187.166,350.472,336.496,396.912,251.42,387.016,408.895,375.871,397.606,EVOLVING,2000.0,221,73,294,3493
13,Gamma_Sawtooth;Beta_LineChain;Gamma_Disconnected,338.237,187.166,350.472,336.496,432.714,379.638,387.016,408.895,411.524,397.606,EVOLVING,2000.0,220,83,303,3796
14,Alpha_HashCollision;Delta_Extremist;Alpha_StarGraph,435.52,187.166,350.472,403.664,432.714,379.638,387.016,408.895,411.524,397.606,EVOLVING,2000.0,219,77,296,4092
15,Alpha_StarGraph;Alpha_HashCollision;Gamma_Sawtooth,435.52,187.166,350.472,403.664,432.714,379.638,387.016,408.895,464.982,397.606,EVOLVING,2000.0,219,74,293,4385
16,Beta_AllEqual;Gamma_LoadFactor;Beta_ModuloStep,435.52,467.952,467.812,403.664,432.714,379.638,387.016,432.01,464.982,397.606,EVOLVING,2000.0,220,67,287,4672
17,Gamma_Disconnected;Alpha_Reversed;Gamma_Sawtooth,435.52,467.952,467.812,403.664,432.714,397.028,436.027,432.01,464.982,397.606,EVOLVING,2000.0,210,80,290,4962
18,Beta_LineChain;Gamma_Sawtooth;Delta_Extremist,435.52,467.952,467.812,403.664,463.073,397.028,436.027,432.01,467.17,490.943,EVOLVING,2000.0,216,78,294,5256
19,Alpha_StarGraph;Beta_LineChain;Beta_ModuloStep,435.52,516.319,467.812,504.906,520.651,397.028,436.027,432.01,467.17,490.943,EVOLVING,2000.0,221,74,295,5551
20,Alpha_HashCollision;Gamma_Disconnected;Delta_Extremist,496.38,516.319,467.812,504.906,520.651,514.252,436.027,432.01,467.17,490.943,EVOLVING,2000.0,208,72,280,5831
21,Beta_LineChain;Gamma_LoadFactor;Gamma_Sawtooth,496.38,516.319,467.812,504.906,520.651,514.252,436.027,432.01,539.606,490.943,EVOLVING,2000.0,215,73,288,6119
22,Alpha_StarGraph;Alpha_Reversed;Gamma_Disconnected,496.38,516.319,467.812,504.906,520.651,547.09,490.868,432.01,539.606,490.943,EVOLVING,2000.0,210,80,290,6409
23,Beta_ModuloStep;Gamma_Disconnected;Gamma_Sawtooth,496.38,516.319,467.812,504.906,520.651,570.993,490.868,432.01,539.606,490.943,EVOLVING,2000.0,219,79,298,6707
24,Alpha_HashCollision;Gamma_LoadFactor;Beta_AllEqual,507.7,516.319,485.161,504.906,520.651,570.993,490.868,487.416,539.606,490.943,EVOLVING,2000.0,221,78,299,7006
25,Gamma_Disconnected;Beta_AllEqual;Gamma_LoadFactor,507.7,516.319,511.115,504.906,520.651,570.993,490.868,509.321,539.606,490.943,EVOLVING,2000.0,212,78,290,7296
26,Gamma_Disconnected;Beta_LineChain;Gamma_LoadFactor,507.7,516.319,536.681,504.906,575.45,575.424,490.868,509.321,539.606,490.943,EVOLVING,2000.0,222,74,296,7592
27,Gamma_Sawtooth;Beta_ModuloStep;Beta_AllEqual,507.7,593.11,536.681,504.906,575.45,575.424,490.868,513.678,539.606,490.943,EVOLVING,2000.0,220,73,293,7885
28,Beta_LineChain;Alpha_Reversed;Alpha_HashCollision,589.164,593.11,536.681,504.906,575.45,575.424,509.871,513.678,539.606,490.943,EVOLVING,2000.0,218,77,295,8180
29,Beta_AllEqual;Delta_Extremist;Gamma_Disconnected,589.164,593.11,536.681,504.906,575.45,575.424,509.871,576.475,539.606,506.625,EVOLVING,2000.0,216,77,293,8473
30,Gamma_LoadFactor;Beta_LineChain;Gamma_Disconnected,589.164,593.11,536.681,504.906,575.45,575.424,509.871,576.475,539.606,506.625,EVOLVING,2000.0,212,71,283,8756
31,Beta_LineChain;Alpha_HashCollision;Gamma_LoadFactor,589.164,593.11,594.493,504.906,575.45,575.424,509.871,576.475,539.606,506.625,EVOLVING,2000.0,223,78,301,9057
32,Alpha_Reversed;Beta_AllEqual;Alpha_HashCollision,610.003,593.11,594.493,504.906,575.45,575.424,554.756,598.295,539.606,506.625,EVOLVING,2000.0,222,78,300,9357
33,Beta_LineChain;Gamma_LoadFactor;Beta_ModuloStep,610.003,593.11,621.849,504.906,608.265,575.424,554.756,598.295,539.606,506.625,EVOLVING,2000.0,213,72,285,9642
34,Alpha_Reversed;Gamma_Disconnected;Beta_AllEqual,610.003,593.11,621.849,504.906,608.265,575.424,566.568,610.66,539.606,506.625,EVOLVING,2000.0,223,77,300,9942
35,Gamma_Disconnected;Beta_LineChain;Gamma_LoadFactor,610.003,593.11,621.849,504.906,608.265,575.424,566.568,610.66,539.606,506.625,EVOLVING,2000.0,223,71,294,10236
36,Beta_AllEqual;Alpha_Reversed;Beta_LineChain,610.003,593.11,621.849,504.906,608.265,575.424,566.568,610.66,539.606,506.625,EVOLVING,2000.0,218,74,292,10528
37,Alpha_Reversed;Delta_Extremist;Beta_ModuloStep,610.003,593.11,621.849,504.906,608.265,575.424,628.787,610.66,539.606,637.08,EVOLVING,2000.0,208,76,284,10812
38,Delta_Extremist;Gamma_Sawtooth;Gamma_LoadFactor,610.003,593.11,621.849,504.906,608.265,575.424,628.787,610.66,599.823,637.08,EVOLVING,2000.0,215,70,285,11097
39,Beta_ModuloStep;Alpha_HashCollision;Beta_LineChain,610.003,636.921,621.849,504.906,608.265,575.424,628.787,610.66,599.823,637.08,EVOLVING,2000.0,219,70,289,11386
40,Gamma_Sawtooth;Beta_AllEqual;Alpha_Reversed,610.003,636.921,621.849,504.906,608.265,575.424,628.787,610.66,614.466,637.08,EVOLVING,2000.0,219,80,299,11685
41,Gamma_LoadFactor;Beta_LineChain;Alpha_StarGraph,610.003,636.921,623.637,618.826,608.265,575.424,628.787,610.66,614.466,637.08,EVOLVING,2000.0,211,76,287,11972
42,Gamma_Disconnected;Beta_ModuloStep;Gamma_Sawtooth,610.003,636.921,623.637,618.826,608.265,575.424,628.787,610.66,614.466,637.08,EVOLVING,2000.0,208,70,278,12250
43,Delta_Extremist;Alpha_HashCollision;Gamma_Disconnected,610.003,636.921,623.637,618.826,608.265,578.222,628.787,610.66,614.466,637.08,EVOLVING,2000.0,220,69,289,12539
44,Alpha_HashCollision;Alpha_StarGraph;Gamma_Disconnected,610.003,636.921,623.637,618.826,608.265,578.222,628.787,610.66,614.466,637.08,EVOLVING,2000.0,208,82,290,12829
45,Beta_ModuloStep;Alpha_StarGraph;Beta_AllEqual,610.003,636.921,623.637,618.826,608.265,578.222,628.787,613.046,614.466,637.08,EVOLVING,2000.0,215,73,288,13117
46,Alpha_Reversed;Gamma_Sawtooth;Beta_AllEqual,610.003,636.921,623.637,618.826,608.265,578.222,628.787,613.046,614.466,637.08,EVOLVING,2000.0,222,76,298,13415
47,Alpha_StarGraph;Gamma_LoadFactor;Gamma_Sawtooth,610.003,636.921,640.513,618.826,608.265,578.222,628.787,613.046,639.978,637.08,EVOLVING,2000.0,221,74,295,13710
48,Beta_AllEqual;Alpha_Reversed;Beta_LineChain,610.003,636.921,640.513,618.826,608.265,578.222,628.787,613.046,639.978,637.08,EVOLVING,2000.0,215,78,293,14003
49,Gamma_LoadFactor;Alpha_StarGraph;Gamma_Disconnected,610.003,636.921,640.513,618.826,608.265,578.222,628.787,613.046,639.978,637.08,EVOLVING,2000.0,218,72,290,14293
50,Beta_LineChain;Gamma_Disconnected;Alpha_StarGraph,610.003,636.921,640.513,618.826,611.324,578.222,628.787,613.046,639.978,637.08,EVOLVING,2000.0,222,73,295,14588
