Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
17,Gamma_Disconnected;Alpha_Reversed;Beta_LineChain,173.066,175.496,192.263,198.355,186.451,220.207,224.28,198.648,170.61,219.201,EVOLVING,2000,218,67,285,4974
18,Gamma_LoadFactor;Alpha_Reversed;Gamma_Sawtooth,173.066,175.496,236.175,198.355,186.451,220.207,224.28,198.648,236.397,219.201,EVOLVING,2000,215,76,291,5265
19,Alpha_StarGraph;Beta_ModuloStep;Beta_LineChain,173.066,231.947,236.175,242.164,193.154,220.207,224.28,198.648,236.397,219.201,EVOLVING,2000,227,71,298,5563
20,Gamma_Sawtooth;Beta_ModuloStep;Gamma_Disconnected,173.066,248.567,236.175,242.164,193.154,220.207,224.28,198.648,236.397,219.201,EVOLVING,2000,210,70,280,5843
21,Beta_LineChain;Alpha_Reversed;Gamma_Sawtooth,173.066,248.567,236.175,242.164,240.895,220.207,224.28,198.648,236.397,219.201,EVOLVING,2000,215,75,290,6133
22,Gamma_Disconnected;Gamma_Sawtooth;Beta_LineChain,173.066,248.567,236.175,242.164,240.895,220.207,224.28,198.648,236.397,219.201,EVOLVING,2000,218,73,291,6424
23,Gamma_Disconnected;Gamma_LoadFactor;Delta_Extremist,173.066,248.567,236.175,242.164,240.895,255.997,224.28,198.648,236.397,246.701,EVOLVING,2000,222,73,295,6719
24,Gamma_LoadFactor;Beta_LineChain;Gamma_Disconnected,173.066,248.567,239.286,242.164,253.855,255.997,224.28,198.648,236.397,246.701,EVOLVING,2000,215,79,294,7013
25,Alpha_HashCollision;Beta_AllEqual;Alpha_StarGraph,211.522,248.567,239.286,258.023,253.855,255.997,224.28,247.265,236.397,246.701,EVOLVING,2000,218,66,284,7297
26,Gamma_Disconnected;Gamma_LoadFactor;Beta_LineChain,211.522,248.567,239.286,258.023,259.382,255.997,224.28,247.265,236.397,246.701,EVOLVING,2000,224,79,303,7600
27,Alpha_Reversed;Gamma_LoadFactor;Beta_ModuloStep,211.522,261.925,262.395,258.023,259.382,255.997,228.257,247.265,236.397,246.701,EVOLVING,2000,221,74,295,7895
28,Delta_Extremist;Alpha_HashCollision;Gamma_Disconnected,252.941,261.925,262.395,258.023,259.382,255.997,228.257,247.265,236.397,261.429,EVOLVING,2000,214,71,285,8180
29,Delta_Extremist;Alpha_StarGraph;Alpha_HashCollision,274.944,261.925,262.395,280.525,259.382,255.997,228.257,247.265,236.397,264.495,EVOLVING,2000,218,74,292,8472
30,Alpha_Reversed;Alpha_HashCollision;Gamma_Sawtooth,274.944,261.925,262.395,280.525,259.382,255.997,252.466,247.265,236.397,264.495,EVOLVING,2000,207,79,286,8758
31,Delta_Extremist;Alpha_Reversed;Gamma_Disconnected,274.944,261.925,262.395,280.525,259.382,271.85,258.94,247.265,236.397,264.495,EVOLVING,2000,213,75,288,9046
32,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,274.944,276.321,262.395,280.525,259.382,271.85,258.94,247.265,236.397,264.495,EVOLVING,2000,213,83,296,9342
33,Alpha_Reversed;Alpha_StarGraph;Beta_LineChain,274.944,276.321,262.395,280.525,271.813,271.85,258.94,247.265,236.397,264.495,EVOLVING,2000,214,76,290,9632
34,Beta_ModuloStep;Beta_LineChain;Alpha_Reversed,274.944,276.321,262.395,280.525,272.545,271.85,258.94,247.265,236.397,264.495,EVOLVING,2000,206,76,282,9914
35,Alpha_StarGraph;Beta_AllEqual;Delta_Extremist,274.944,276.321,262.395,280.525,272.545,271.85,258.94,277.807,236.397,264.495,EVOLVING,2000,222,76,298,10212
36,Alpha_Reversed;Gamma_LoadFactor;Beta_ModuloStep,274.944,277.972,262.395,280.525,272.545,271.85,266.756,277.807,236.397,264.495,EVOLVING,2000,210,78,288,10500
37,Delta_Extremist;Alpha_HashCollision;Beta_AllEqual,274.944,277.972,262.395,280.525,272.545,271.85,266.756,277.807,236.397,268.581,EVOLVING,2000,212,81,293,10793
38,Alpha_Reversed;Gamma_LoadFactor;Beta_ModuloStep,274.944,277.972,262.395,280.525,272.545,271.85,286.768,277.807,236.397,268.581,EVOLVING,2000,219,76,295,11088
39,Beta_ModuloStep;Gamma_Sawtooth;Beta_AllEqual,274.944,277.972,262.395,280.525,272.545,271.85,286.768,277.807,246.171,268.581,EVOLVING,2000,214,81,295,11383
40,Beta_LineChain;Gamma_Sawtooth;Gamma_LoadFactor,274.944,277.972,273.018,280.525,272.545,271.85,286.768,277.807,296.934,268.581,EVOLVING,2000,225,74,299,11682
41,Delta_Extremist;Gamma_LoadFactor;Gamma_Sawtooth,274.944,277.972,273.018,280.525,272.545,271.85,286.768,277.807,296.934,288.186,EVOLVING,2000,220,77,297,11979
42,Gamma_Sawtooth;Alpha_Reversed;Gamma_Disconnected,274.944,277.972,273.018,280.525,272.545,281.27,286.768,277.807,296.934,288.186,EVOLVING,2000,219,74,293,12272
43,Beta_AllEqual;Gamma_Disconnected;Beta_ModuloStep,274.944,295.057,273.018,280.525,272.545,281.27,286.768,277.807,296.934,288.186,EVOLVING,2000,210,76,286,12558
44,Beta_AllEqual;Alpha_Reversed;Gamma_LoadFactor,274.944,295.057,273.018,280.525,272.545,281.27,286.768,285.226,296.934,288.186,EVOLVING,2000,213,74,287,12845
45,Beta_ModuloStep;Delta_Extremist;Gamma_LoadFactor,274.944,297.687,273.018,280.525,272.545,281.27,286.768,285.226,296.934,288.186,EVOLVING,2000,218,79,297,13142
46,Alpha_Reversed;Delta_Extremist;Gamma_LoadFactor,274.944,297.687,277.187,280.525,272.545,281.27,286.768,285.226,296.934,288.186,EVOLVING,2000,211,73,284,13426
47,Alpha_StarGraph;Gamma_Sawtooth;Alpha_Reversed,274.944,297.687,277.187,280.525,272.545,281.27,300.817,285.226,296.934,288.186,EVOLVING,2000,206,72,278,13704
48,Delta_Extremist;Gamma_Sawtooth;Beta_ModuloStep,274.944,297.687,277.187,280.525,272.545,281.27,300.817,285.226,296.934,288.186,EVOLVING,2000,224,73,297,14001
49,Gamma_Sawtooth;Delta_Extremist;Alpha_Reversed,274.944,297.687,277.187,280.525,272.545,281.27,304.065,285.226,296.934,288.186,EVOLVING,2000,214,79,293,14294
50,Gamma_Sawtooth;Alpha_HashCollision;Alpha_Reversed,287.146,297.687,277.187,280.525,272.545,281.27,304.065,285.226,296.934,288.186,EVOLVING,2000,213,74,287,14581
