Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
25,Gamma_Sawtooth;Delta_Extremist;Alpha_Reversed,401.934,381.479,424.118,406.686,438.974,436.171,403.803,387.988,441.783,438.99,EVOLVING,2000.0,210,78,288,7250
26,Gamma_Disconnected;Beta_AllEqual;Gamma_LoadFactor,401.934,381.479,424.118,406.686,438.974,436.171,403.803,456.617,441.783,438.99,EVOLVING,2000.0,219,70,289,7539
27,Alpha_HashCollision;Gamma_LoadFactor;Delta_Extremist,414.757,381.479,437.471,406.686,438.974,436.171,403.803,456.617,441.783,438.99,EVOLVING,2000.0,213,77,290,7829
28,Alpha_Reversed;Beta_AllEqual;Alpha_HashCollision,432.354,381.479,437.471,406.686,438.974,436.171,403.803,458.343,441.783,438.99,EVOLVING,2000.0,215,77,292,8121
29,Alpha_HashCollision;Gamma_Sawtooth;Alpha_StarGraph,432.354,381.479,437.471,411.328,438.974,436.171,403.803,458.343,441.783,438.99,EVOLVING,2000.0,214,77,291,8412
30,Alpha_Reversed;Alpha_HashCollision;Gamma_Sawtooth,471.528,381.479,437.471,411.328,438.974,436.171,403.803,458.343,441.783,438.99,EVOLVING,2000.0,214,78,292,8704
31,Alpha_Reversed;Beta_AllEqual;Alpha_StarGraph,471.528,381.479,437.471,411.328,438.974,436.171,464.042,458.343,441.783,438.99,EVOLVING,2000.0,224,77,301,9005
32,Beta_ModuloStep;Alpha_StarGraph;Gamma_Sawtooth,471.528,436.483,437.471,426.409,438.974,436.171,464.042,458.343,500.333,438.99,EVOLVING,2000.0,224,72,296,9301
33,Gamma_Sawtooth;Beta_AllEqual;Delta_Extremist,471.528,436.483,437.471,426.409,438.974,436.171,464.042,483.573,500.333,438.99,EVOLVING,2000.0,220,82,302,9603
34,Beta_LineChain;Beta_AllEqual;Alpha_HashCollision,474.462,436.483,437.471,426.409,438.974,436.171,464.042,483.573,500.333,438.99,EVOLVING,2000.0,218,81,299,9902
35,Gamma_Disconnected;Alpha_HashCollision;Gamma_Sawtooth,474.462,436.483,437.471,426.409,438.974,467.887,464.042,483.573,500.333,438.99,EVOLVING,2000.0,219,71,290,10192
36,Alpha_HashCollision;Beta_LineChain;Alpha_StarGraph,500.651,436.483,437.471,463.308,454.284,467.887,464.042,483.573,500.333,438.99,EVOLVING,2000.0,219,75,294,10486
37,Beta_LineChain;Alpha_HashCollision;Gamma_Sawtooth,500.651,436.483,437.471,463.308,454.284,467.887,464.042,483.573,500.333,438.99,EVOLVING,2000.0,215,78,293,10779
38,Alpha_HashCollision;Beta_AllEqual;Gamma_LoadFactor,500.651,436.483,437.471,463.308,454.284,467.887,464.042,502.196,500.333,438.99,EVOLVING,2000.0,212,77,289,11068
39,Alpha_HashCollision;Beta_ModuloStep;Beta_AllEqual,500.651,510.888,437.471,463.308,454.284,467.887,464.042,502.196,500.333,438.99,EVOLVING,2000.0,221,79,300,11368
40,Alpha_StarGraph;Beta_LineChain;Beta_AllEqual,500.651,510.888,437.471,491.359,454.284,467.887,464.042,502.196,500.333,438.99,EVOLVING,2000.0,209,74,283,11651
41,Beta_ModuloStep;Beta_LineChain;Alpha_Reversed,500.651,510.888,437.471,491.359,456.781,467.887,464.042,502.196,500.333,438.99,EVOLVING,2000.0,216,74,290,11941
42,Gamma_Disconnected;Delta_Extremist;Gamma_LoadFactor,500.651,510.888,437.471,491.359,456.781,499.957,464.042,502.196,500.333,494.974,EVOLVING,2000.0,220,72,292,12233
43,Gamma_LoadFactor;Beta_LineChain;Delta_Extremist,500.651,510.888,465.785,491.359,473.285,499.957,464.042,502.196,500.333,494.974,EVOLVING,2000.0,213,72,285,12518
44,Beta_ModuloStep;Alpha_StarGraph;Gamma_Sawtooth,500.651,510.888,465.785,491.359,473.285,499.957,464.042,502.196,500.333,494.974,EVOLVING,2000.0,223,77,300,12818
45,Beta_LineChain;Alpha_Reversed;Alpha_StarGraph,500.651,510.888,465.785,510.308,473.285,499.957,464.042,502.196,500.333,494.974,EVOLVING,2000.0,222,76,298,13116
46,Alpha_HashCollision;Gamma_LoadFactor;Alpha_Reversed,500.651,510.888,515.514,510.308,473.285,499.957,470.927,502.196,500.333,494.974,EVOLVING,2000.0,219,76,295,13411
47,Beta_LineChain;Alpha_HashCollision;Alpha_Reversed,500.651,510.888,515.514,510.308,473.285,499.957,500.454,502.196,500.333,494.974,EVOLVING,2000.0,210,66,276,13687
48,Gamma_Sawtooth;Gamma_Disconnected;Beta_AllEqual,500.651,510.888,515.514,510.308,473.285,499.957,500.454,502.196,514.027,494.974,EVOLVING,2000.0,209,82,291,13978
49,Alpha_HashCollision;Beta_AllEqual;Gamma_LoadFactor,512.466,510.888,515.514,510.308,473.285,499.957,500.454,502.196,514.027,494.974,EVOLVING,2000.0,216,79,295,14273
50,Alpha_HashCollision;Delta_Extremist;Alpha_Reversed,529.629,510.888,515.514,510.308,473.285,499.957,500.454,502.196,514.027,494.974,EVOLVING,2000.0,213,69,282,14555
