Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
24,Gamma_LoadFactor;Gamma_Disconnected;Delta_Extremist,299.89,339.095,342.705,366.641,214.164,360.757,317.692,341.35,362.396,371.819,EVOLVING,2000.0,219,75,294,6996
25,Gamma_Sawtooth;Beta_AllEqual;Beta_LineChain,299.89,339.095,342.705,366.641,331.097,360.757,317.692,341.35,377.274,371.819,EVOLVING,2000.0,217,72,289,7285
26,Gamma_LoadFactor;Beta_ModuloStep;Alpha_HashCollision,391.864,355.129,399.374,366.641,331.097,360.757,317.692,341.35,377.274,371.819,EVOLVING,2000.0,214,77,291,7576
27,Gamma_Sawtooth;Gamma_Disconnected;Alpha_Reversed,391.864,355.129,399.374,366.641,331.097,360.757,336.797,341.35,377.274,371.819,EVOLVING,2000.0,207,70,277,7853
28,Beta_AllEqual;Delta_Extremist;Gamma_LoadFactor,391.864,355.129,399.374,366.641,331.097,360.757,336.797,402.524,377.274,371.819,EVOLVING,2000.0,217,75,292,8145
29,Gamma_LoadFactor;Alpha_HashCollision;Beta_ModuloStep,391.864,362.803,399.374,366.641,331.097,360.757,336.797,402.524,377.274,371.819,EVOLVING,2000.0,207,76,283,8428
30,Alpha_HashCollision;Gamma_Disconnected;Gamma_Sawtooth,401.252,362.803,399.374,366.641,331.097,360.757,336.797,402.524,377.274,371.819,EVOLVING,2000.0,216,71,287,8715
31,Gamma_Disconnected;Gamma_Sawtooth;Alpha_Reversed,401.252,362.803,399.374,366.641,331.097,375.684,336.797,402.524,377.274,371.819,EVOLVING,2000.0,214,76,290,9005
32,Gamma_Disconnected;Beta_AllEqual;Alpha_HashCollision,401.252,362.803,399.374,366.641,331.097,375.684,336.797,419.557,377.274,371.819,EVOLVING,2000.0,217,82,299,9304
33,Alpha_Reversed;Alpha_StarGraph;Beta_ModuloStep,401.252,386.092,399.374,366.641,331.097,375.684,341.678,419.557,377.274,371.819,EVOLVING,2000.0,216,79,295,9599
34,Beta_ModuloStep;Delta_Extremist;Alpha_HashCollision,401.252,386.092,399.374,366.641,331.097,375.684,341.678,419.557,377.274,412.442,EVOLVING,2000.0,221,67,288,9887
35,Delta_Extremist;Alpha_Reversed;Beta_ModuloStep,401.252,426.264,399.374,366.641,331.097,375.684,387.673,419.557,377.274,412.442,EVOLVING,2000.0,213,67,280,10167
36,Alpha_HashCollision;Beta_AllEqual;Gamma_LoadFactor,419.044,426.264,399.374,366.641,331.097,375.684,387.673,419.557,377.274,412.442,EVOLVING,2000.0,211,72,283,10450
37,Gamma_Sawtooth;Beta_AllEqual;Gamma_LoadFactor,419.044,426.264,408.941,366.641,331.097,375.684,387.673,419.557,413.604,412.442,EVOLVING,2000.0,219,77,296,10746
38,Beta_LineChain;Beta_AllEqual;Gamma_Disconnected,419.044,426.264,408.941,366.641,365.493,408.257,387.673,419.557,413.604,412.442,EVOLVING,2000.0,216,72,288,11034
39,Alpha_Reversed;Beta_LineChain;Gamma_Disconnected,419.044,426.264,408.941,366.641,386.95,423.609,387.673,419.557,413.604,412.442,EVOLVING,2000.0,226,76,302,11336
40,Gamma_Disconnected;Alpha_StarGraph;Beta_AllEqual,419.044,426.264,408.941,379.902,386.95,423.609,387.673,421.653,413.604,412.442,EVOLVING,2000.0,216,79,295,11631
41,Gamma_LoadFactor;Delta_Extremist;Beta_ModuloStep,419.044,426.264,431.548,379.902,386.95,423.609,387.673,421.653,413.604,412.442,EVOLVING,2000.0,216,74,290,11921
42,Beta_LineChain;Gamma_LoadFactor;Alpha_StarGraph,419.044,426.264,431.548,423.259,402.498,423.609,387.673,421.653,413.604,412.442,EVOLVING,2000.0,218,77,295,12216
43,Beta_LineChain;Gamma_Sawtooth;Alpha_StarGraph,419.044,426.264,431.548,423.259,402.498,423.609,387.673,421.653,413.604,412.442,EVOLVING,2000.0,218,77,295,12511
44,Beta_LineChain;Beta_ModuloStep;Alpha_HashCollision,419.044,426.264,431.548,423.259,419.411,423.609,387.673,421.653,413.604,412.442,EVOLVING,2000.0,220,73,293,12804
45,Gamma_LoadFactor;Alpha_StarGraph;Alpha_HashCollision,419.044,426.264,431.548,423.259,419.411,423.609,387.673,421.653,413.604,412.442,EVOLVING,2000.0,219,75,294,13098
46,Beta_ModuloStep;Gamma_LoadFactor;Alpha_HashCollision,439.914,426.264,431.548,423.259,419.411,423.609,387.673,421.653,413.604,412.442,EVOLVING,2000.0,211,78,289,13387
47,Delta_Extremist;Alpha_HashCollision;Beta_AllEqual,439.914,426.264,431.548,423.259,419.411,423.609,387.673,421.653,413.604,413.985,EVOLVING,2000.0,220,73,293,13680
48,Alpha_HashCollision;Gamma_LoadFactor;Beta_LineChain,439.914,426.264,431.548,423.259,419.411,423.609,387.673,421.653,413.604,413.985,EVOLVING,2000.0,220,69,289,13969
49,Alpha_Reversed;Gamma_LoadFactor;Alpha_HashCollision,442.264,426.264,431.548,423.259,419.411,423.609,387.673,421.653,413.604,413.985,EVOLVING,2000.0,218,73,291,14260
50,Alpha_Reversed;Beta_ModuloStep;Alpha_HashCollision,442.264,426.264,431.548,423.259,419.411,423.609,387.673,421.653,413.604,413.985,EVOLVING,2000.0,216,70,286,14546
