Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
35,Gamma_LoadFactor;Delta_Extremist;Beta_ModuloStep,556.183,571.662,622.621,575.104,503.272,623.573,549.012,572.638,575.942,605.828,EVOLVING,2000.0,74,38,38,1241
36,Beta_AllEqual;Delta_Extremist;Alpha_HashCollision,618.189,571.662,622.621,575.104,503.272,623.573,549.012,572.638,575.942,605.828,EVOLVING,2000.0,75,32,32,1273
37,Gamma_Sawtooth;Beta_LineChain;Beta_AllEqual,618.189,571.662,622.621,575.104,580.9,623.573,549.012,572.638,635.795,605.828,EVOLVING,2000.0,69,35,35,1308
38,Gamma_LoadFactor;Alpha_HashCollision;Beta_LineChain,618.189,571.662,626.588,575.104,611.352,623.573,549.012,572.638,635.795,605.828,EVOLVING,2000.0,79,36,36,1344
39,Gamma_LoadFactor;Gamma_Disconnected;Alpha_HashCollision,618.189,571.662,626.588,575.104,611.352,630.743,549.012,572.638,635.795,605.828,EVOLVING,2000.0,78,39,39,1383
40,Beta_AllEqual;Beta_LineChain;Gamma_Disconnected,618.189,571.662,626.588,575.104,646.162,630.743,549.012,624.639,635.795,605.828,EVOLVING,2000.0,71,33,33,1416
41,Beta_LineChain;Alpha_Reversed;Gamma_LoadFactor,618.189,571.662,626.588,575.104,646.162,630.743,604.813,624.639,635.795,605.828,EVOLVING,2000.0,68,33,33,1449
42,Gamma_LoadFactor;Beta_LineChain;Beta_AllEqual,618.189,571.662,626.588,575.104,646.162,630.743,604.813,624.639,635.795,605.828,EVOLVING,2000.0,79,36,36,1485
43,Gamma_LoadFactor;Gamma_Disconnected;Beta_AllEqual,618.189,571.662,626.588,575.104,646.162,650.618,604.813,624.639,635.795,605.828,EVOLVING,2000.0,73,40,40,1525
44,Alpha_Reversed;Beta_AllEqual;Gamma_LoadFactor,618.189,571.662,626.588,575.104,646.162,650.618,616.064,624.639,635.795,605.828,EVOLVING,2000.0,73,35,35,1560
45,Beta_ModuloStep;Delta_Extremist;Gamma_Sawtooth,618.189,583.409,626.588,575.104,646.162,650.618,616.064,624.639,636.288,605.828,EVOLVING,2000.0,70,34,34,1594
46,Alpha_Reversed;Alpha_StarGraph;Alpha_HashCollision,619.742,583.409,626.588,575.104,646.162,650.618,616.064,624.639,636.288,605.828,EVOLVING,2000.0,65,35,35,1629
47,Alpha_StarGraph;Beta_AllEqual;Alpha_Reversed,619.742,583.409,626.588,575.431,646.162,650.618,616.064,624.639,636.288,605.828,EVOLVING,2000.0,67,35,35,1664
48,Alpha_StarGraph;Gamma_LoadFactor;Gamma_Disconnected,619.742,583.409,646.107,626.178,646.162,650.618,616.064,624.639,636.288,605.828,EVOLVING,2000.0,66,33,33,1697
49,Alpha_Reversed;Beta_AllEqual;Gamma_Sawtooth,619.742,583.409,646.107,626.178,646.162,650.618,658.353,624.639,636.288,605.828,EVOLVING,2000.0,76,40,40,1737
50,Beta_AllEqual;Alpha_StarGraph;Alpha_Reversed,619.742,583.409,646.107,626.178,646.162,650.618,658.353,624.639,636.288,605.828,EVOLVING,2000.0,74,38,38,1775
