Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
22,Alpha_StarGraph;Gamma_LoadFactor;Beta_AllEqual,545.96,527.721,609.351,533.096,586.1,557.475,509.958,618.066,586.843,593.591,EVOLVING,2000.0,76,33,33,771
23,Gamma_Disconnected;Alpha_HashCollision;Beta_AllEqual,545.96,527.721,609.351,533.096,586.1,610.004,509.958,618.066,586.843,593.591,EVOLVING,2000.0,67,39,39,810
24,Gamma_Disconnected;Beta_ModuloStep;Delta_Extremist,545.96,665.21,609.351,533.096,586.1,614.007,509.958,618.066,586.843,593.591,EVOLVING,2000.0,66,33,33,843
25,Delta_Extremist;Alpha_Reversed;Alpha_HashCollision,592.523,665.21,609.351,533.096,586.1,614.007,626.069,618.066,586.843,593.591,EVOLVING,2000.0,76,40,40,883
26,Gamma_LoadFactor;Gamma_Sawtooth;Beta_ModuloStep,592.523,665.21,664.833,533.096,586.1,614.007,626.069,618.066,586.843,593.591,EVOLVING,2000.0,78,32,32,915
27,Beta_ModuloStep;Gamma_LoadFactor;Gamma_Disconnected,592.523,665.21,664.833,533.096,586.1,651.973,626.069,618.066,586.843,593.591,EVOLVING,2000.0,70,37,37,952
28,Gamma_LoadFactor;Alpha_HashCollision;Gamma_Disconnected,592.523,665.21,664.833,533.096,586.1,651.973,626.069,618.066,586.843,593.591,EVOLVING,2000.0,71,40,40,992
29,Beta_ModuloStep;Beta_LineChain;Beta_AllEqual,592.523,665.21,664.833,533.096,698.059,651.973,626.069,630.271,586.843,593.591,EVOLVING,2000.0,71,35,35,1027
30,Gamma_LoadFactor;Alpha_Reversed;Alpha_HashCollision,642.417,665.21,664.833,533.096,698.059,651.973,626.069,630.271,586.843,593.591,EVOLVING,2000.0,70,36,36,1063
31,Alpha_StarGraph;Delta_Extremist;Gamma_LoadFactor,642.417,665.21,664.833,644.822,698.059,651.973,626.069,630.271,586.843,623.478,EVOLVING,2000.0,78,32,32,1095
32,Alpha_HashCollision;Alpha_StarGraph;Alpha_Reversed,711.671,665.21,664.833,682.544,698.059,651.973,641.318,630.271,586.843,623.478,EVOLVING,2000.0,67,36,36,1131
33,Alpha_HashCollision;Gamma_Disconnected;Gamma_Sawtooth,711.671,665.21,664.833,682.544,698.059,710.982,641.318,630.271,589.503,623.478,EVOLVING,2000.0,66,39,39,1170
34,Beta_ModuloStep;Delta_Extremist;Gamma_LoadFactor,711.671,681.781,664.833,682.544,698.059,710.982,641.318,630.271,589.503,623.478,EVOLVING,2000.0,69,38,38,1208
35,Gamma_Sawtooth;Alpha_HashCollision;Beta_AllEqual,711.671,681.781,664.833,682.544,698.059,710.982,641.318,711.623,720.524,623.478,EVOLVING,2000.0,72,40,40,1248
36,Delta_Extremist;Beta_AllEqual;Gamma_Disconnected,711.671,681.781,664.833,682.544,698.059,710.982,641.318,719.036,720.524,729.446,EVOLVING,2000.0,70,35,35,1283
37,Gamma_Disconnected;Gamma_LoadFactor;Alpha_StarGraph,711.671,681.781,664.833,682.544,698.059,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,65,34,34,1317
38,Beta_LineChain;Alpha_HashCollision;Gamma_Sawtooth,711.671,681.781,664.833,682.544,698.059,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,70,37,37,1354
39,Gamma_Sawtooth;Beta_LineChain;Gamma_Disconnected,711.671,681.781,664.833,682.544,744.015,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,80,37,37,1391
40,Delta_Extremist;Gamma_Sawtooth;Beta_LineChain,711.671,681.781,664.833,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,75,37,37,1428
41,Beta_AllEqual;Delta_Extremist;Alpha_HashCollision,711.671,681.781,664.833,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,78,34,34,1462
42,Gamma_Sawtooth;Beta_ModuloStep;Gamma_LoadFactor,711.671,722.142,715.61,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,72,36,36,1498
43,Beta_ModuloStep;Alpha_HashCollision;Gamma_LoadFactor,711.671,722.142,715.61,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,71,33,33,1531
44,Alpha_HashCollision;Alpha_StarGraph;Gamma_LoadFactor,711.671,722.142,750.665,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,71,32,32,1563
45,Alpha_HashCollision;Gamma_Disconnected;Delta_Extremist,732.674,722.142,750.665,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,69,35,35,1598
46,Delta_Extremist;Gamma_Sawtooth;Beta_LineChain,732.674,722.142,750.665,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,73,33,33,1631
47,Beta_AllEqual;Gamma_LoadFactor;Beta_LineChain,732.674,722.142,750.665,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,76,39,39,1670
48,Beta_LineChain;Gamma_Disconnected;Beta_AllEqual,732.674,722.142,750.665,682.544,747.017,712.823,641.318,719.036,720.524,729.446,EVOLVING,2000.0,70,39,39,1709
49,Alpha_Reversed;Beta_AllEqual;Delta_Extremist,732.674,722.142,750.665,682.544,747.017,712.823,655.168,719.036,720.524,729.446,EVOLVING,2000.0,69,38,38,1747
50,Gamma_Sawtooth;Beta_ModuloStep;Delta_Extremist,732.674,744.476,750.665,682.544,747.017,712.823,655.168,719.036,720.524,729.446,EVOLVING,2000.0,80,37,37,1784
