Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
11,Beta_AllEqual;Alpha_HashCollision;Gamma_Disconnected,375.195,290.017,357.676,304.183,309.28,349.981,235.193,359.769,253.5,249.05,EVOLVING,2000.0,77,33,33,391
12,Gamma_LoadFactor;Delta_Extremist;Alpha_Reversed,375.195,290.017,357.676,304.183,309.28,349.981,366.999,359.769,253.5,355.791,EVOLVING,2000.0,73,40,40,431
13,Gamma_LoadFactor;Alpha_StarGraph;Beta_LineChain,375.195,290.017,392.567,352.373,404.892,349.981,366.999,359.769,253.5,355.791,EVOLVING,2000.0,79,40,40,471
14,Gamma_Sawtooth;Alpha_StarGraph;Gamma_LoadFactor,375.195,290.017,392.567,451.362,404.892,349.981,366.999,359.769,394.646,355.791,EVOLVING,2000.0,72,39,39,510
15,Gamma_LoadFactor;Delta_Extremist;Alpha_StarGraph,375.195,290.017,395.628,451.362,404.892,349.981,366.999,359.769,394.646,396.978,EVOLVING,2000.0,71,37,37,547
16,Gamma_Disconnected;Gamma_LoadFactor;Gamma_Sawtooth,375.195,290.017,417.818,451.362,404.892,405.086,366.999,359.769,435.61,396.978,EVOLVING,2000.0,65,33,33,580
17,Beta_AllEqual;Gamma_Sawtooth;Alpha_Reversed,375.195,290.017,417.818,451.362,404.892,405.086,501.348,412.552,476.703,396.978,EVOLVING,2000.0,68,40,40,620
18,Alpha_Reversed;Gamma_Disconnected;Alpha_StarGraph,375.195,290.017,417.818,494.599,404.892,460.494,518.103,412.552,476.703,396.978,EVOLVING,2000.0,74,34,34,654
19,Beta_AllEqual;Delta_Extremist;Alpha_Reversed,375.195,290.017,417.818,494.599,404.892,460.494,518.103,419.02,476.703,461.51,EVOLVING,2000.0,79,33,33,687
20,Gamma_Sawtooth;Gamma_Disconnected;Delta_Extremist,375.195,290.017,417.818,494.599,404.892,472.947,518.103,419.02,476.703,507.108,EVOLVING,2000.0,66,37,37,724
21,Gamma_LoadFactor;Alpha_StarGraph;Alpha_HashCollision,440.061,290.017,466.487,494.599,404.892,472.947,518.103,419.02,476.703,507.108,EVOLVING,2000.0,77,33,33,757
22,Alpha_HashCollision;Alpha_StarGraph;Delta_Extremist,483.946,290.017,466.487,551.828,404.892,472.947,518.103,419.02,476.703,507.108,EVOLVING,2000.0,80,40,40,797
23,Beta_ModuloStep;Gamma_Disconnected;Delta_Extremist,483.946,520.856,466.487,551.828,404.892,482.585,518.103,419.02,476.703,562.698,EVOLVING,2000.0,74,38,38,835
24,Beta_LineChain;Gamma_Disconnected;Beta_AllEqual,483.946,520.856,466.487,551.828,463.821,482.585,518.103,479.13,476.703,562.698,EVOLVING,2000.0,77,35,35,870
25,Gamma_Sawtooth;Delta_Extremist;Beta_ModuloStep,483.946,559.158,466.487,551.828,463.821,482.585,518.103,479.13,523.084,569.417,EVOLVING,2000.0,68,32,32,902
26,Delta_Extremist;Gamma_LoadFactor;Alpha_StarGraph,483.946,559.158,513.478,551.828,463.821,482.585,518.103,479.13,523.084,569.417,EVOLVING,2000.0,79,34,34,936
27,Beta_LineChain;Gamma_LoadFactor;Alpha_StarGraph,483.946,559.158,562.365,566.222,512.606,482.585,518.103,479.13,523.084,569.417,EVOLVING,2000.0,71,36,36,972
28,Alpha_HashCollision;Beta_ModuloStep;Alpha_Reversed,520.029,570.594,562.365,566.222,512.606,482.585,574.488,479.13,523.084,569.417,EVOLVING,2000.0,75,35,35,1007
29,Beta_ModuloStep;Gamma_LoadFactor;Alpha_Reversed,520.029,570.594,562.365,566.222,512.606,482.585,574.488,479.13,523.084,569.417,EVOLVING,2000.0,76,33,33,1040
30,Alpha_Reversed;Delta_Extremist;Gamma_Disconnected,520.029,570.594,562.365,566.222,512.606,609.114,574.488,479.13,523.084,569.417,EVOLVING,2000.0,79,38,38,1078
31,Beta_LineChain;Delta_Extremist;Alpha_StarGraph,520.029,570.594,562.365,566.222,512.606,609.114,574.488,479.13,523.084,569.417,EVOLVING,2000.0,77,33,33,1111
32,Delta_Extremist;Alpha_Reversed;Alpha_HashCollision,520.029,570.594,562.365,566.222,512.606,609.114,581.917,479.13,523.084,617.301,EVOLVING,2000.0,73,37,37,1148
33,Gamma_Disconnected;Beta_AllEqual;Gamma_Sawtooth,520.029,570.594,562.365,566.222,512.606,609.114,581.917,540.621,610.838,617.301,EVOLVING,2000.0,66,36,36,1184
34,Gamma_Disconnected;Alpha_StarGraph;Beta_AllEqual,520.029,570.594,562.365,566.222,512.606,609.114,581.917,540.621,610.838,617.301,EVOLVING,2000.0,69,35,35,1219
35,Alpha_HashCollision;Delta_Extremist;Alpha_StarGraph,547.243,570.594,562.365,566.222,512.606,609.114,581.917,540.621,610.838,626.306,EVOLVING,2000.0,78,39,39,1258
36,Gamma_Disconnected;Beta_LineChain;Alpha_HashCollision,547.243,570.594,562.365,566.222,557.786,620.394,581.917,540.621,610.838,626.306,EVOLVING,2000.0,70,36,36,1294
37,Alpha_StarGraph;Alpha_Reversed;Beta_ModuloStep,547.243,614.005,562.365,566.222,557.786,620.394,581.917,540.621,610.838,626.306,EVOLVING,2000.0,76,40,40,1334
38,Beta_LineChain;Beta_ModuloStep;Gamma_Sawtooth,547.243,614.005,562.365,566.222,616.737,620.394,581.917,540.621,610.838,626.306,EVOLVING,2000.0,77,38,38,1372
39,Alpha_StarGraph;Gamma_Disconnected;Alpha_HashCollision,555.784,614.005,562.365,566.222,616.737,620.394,581.917,540.621,610.838,626.306,EVOLVING,2000.0,68,33,33,1405
40,Alpha_StarGraph;Alpha_Reversed;Gamma_LoadFactor,555.784,614.005,562.365,566.222,616.737,620.394,581.917,540.621,610.838,626.306,EVOLVING,2000.0,74,39,39,1444
41,Gamma_Sawtooth;Alpha_StarGraph;Beta_ModuloStep,555.784,614.005,562.365,610.787,616.737,620.394,581.917,540.621,620.834,626.306,EVOLVING,2000.0,73,32,32,1476
42,Alpha_StarGraph;Beta_ModuloStep;Alpha_HashCollision,555.784,614.005,562.365,610.787,616.737,620.394,581.917,540.621,620.834,626.306,EVOLVING,2000.0,75,40,40,1516
43,Gamma_Disconnected;Alpha_HashCollision;Beta_AllEqual,555.784,614.005,562.365,610.787,616.737,620.394,581.917,620.985,620.834,626.306,EVOLVING,2000.0,75,39,39,1555
44,Alpha_StarGraph;Alpha_Reversed;Beta_AllEqual,555.784,614.005,562.365,610.787,616.737,620.394,585.936,633.842,620.834,626.306,EVOLVING,2000.0,72,32,32,1587
45,Gamma_LoadFactor;Gamma_Disconnected;Alpha_Reversed,555.784,614.005,562.365,610.787,616.737,620.394,585.936,633.842,620.834,626.306,EVOLVING,2000.0,79,36,36,1623
46,Beta_ModuloStep;Alpha_HashCollision;Delta_Extremist,606.009,614.005,562.365,610.787,616.737,620.394,585.936,633.842,620.834,626.306,EVOLVING,2000.0,69,37,37,1660
47,Beta_AllEqual;Alpha_StarGraph;Gamma_Disconnected,606.009,614.005,562.365,610.787,616.737,620.394,585.936,633.842,620.834,626.306,EVOLVING,2000.0,65,33,33,1693
48,Alpha_StarGraph;Alpha_HashCollision;Beta_ModuloStep,652.017,614.005,562.365,610.787,616.737,620.394,585.936,633.842,620.834,626.306,EVOLVING,2000.0,65,32,32,1725
49,Gamma_LoadFactor;Beta_ModuloStep;Delta_Extremist,652.017,614.005,587.732,610.787,616.737,620.394,585.936,633.842,620.834,650.764,EVOLVING,2000.0,66,38,38,1763
50,Gamma_LoadFactor;Alpha_StarGraph;Delta_Extremist,652.017,614.005,649.079,610.787,616.737,620.394,585.936,633.842,620.834,650.764,EVOLVING,2000.0,74,32,32,1795
