Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
13,Beta_AllEqual;Gamma_Disconnected;Alpha_StarGraph,409.048,454.783,351.23,398.02,259.934,466.908,248.84,476.705,366.972,400.73,EVOLVING,2000.0,215,81,296,3785
14,Alpha_StarGraph;Gamma_Disconnected;Alpha_Reversed,409.048,454.783,351.23,424.604,259.934,466.908,438.079,476.705,366.972,400.73,EVOLVING,2000.0,223,77,300,4085
15,Gamma_LoadFactor;Beta_AllEqual;Beta_LineChain,409.048,454.783,446.861,424.604,427.409,466.908,438.079,492.226,366.972,400.73,EVOLVING,2000.0,221,75,296,4381
16,Gamma_LoadFactor;Delta_Extremist;Gamma_Disconnected,409.048,454.783,549.527,424.604,427.409,476.541,438.079,492.226,366.972,516.103,EVOLVING,2000.0,214,75,289,4670
17,Alpha_StarGraph;Gamma_LoadFactor;Delta_Extremist,409.048,454.783,549.527,539.193,427.409,476.541,438.079,492.226,366.972,516.103,EVOLVING,2000.0,216,78,294,4964
18,Alpha_StarGraph;Alpha_HashCollision;Beta_AllEqual,458.071,454.783,549.527,539.193,427.409,476.541,438.079,550.976,366.972,516.103,EVOLVING,2000.0,215,74,289,5253
19,Beta_LineChain;Delta_Extremist;Gamma_Sawtooth,458.071,454.783,549.527,539.193,539.145,476.541,438.079,550.976,507.306,516.103,EVOLVING,2000.0,220,76,296,5549
20,Alpha_Reversed;Gamma_Sawtooth;Gamma_LoadFactor,458.071,454.783,549.527,539.193,539.145,476.541,585.145,550.976,588.443,516.103,EVOLVING,2000.0,212,80,292,5841
21,Beta_AllEqual;Gamma_LoadFactor;Gamma_Disconnected,458.071,454.783,617.316,539.193,539.145,588.117,585.145,557.209,588.443,516.103,EVOLVING,2000.0,215,77,292,6133
22,Gamma_Disconnected;Alpha_Reversed;Alpha_HashCollision,522.486,454.783,617.316,539.193,539.145,588.117,615.869,557.209,588.443,516.103,EVOLVING,2000.0,216,70,286,6419
23,Gamma_Disconnected;Gamma_LoadFactor;Beta_ModuloStep,522.486,580.442,617.316,539.193,539.145,594.189,615.869,557.209,588.443,516.103,EVOLVING,2000.0,217,79,296,6715
24,Delta_Extremist;Gamma_Sawtooth;Beta_ModuloStep,522.486,580.442,617.316,539.193,539.145,594.189,615.869,557.209,612.404,606.204,EVOLVING,2000.0,227,77,304,7019
25,Beta_LineChain;Gamma_LoadFactor;Beta_AllEqual,522.486,580.442,628.875,539.193,586.948,594.189,615.869,637.287,612.404,606.204,EVOLVING,2000.0,225,73,298,7317
26,Beta_ModuloStep;Gamma_Sawtooth;Alpha_HashCollision,576.01,580.442,628.875,539.193,586.948,594.189,615.869,637.287,621.663,606.204,EVOLVING,2000.0,223,73,296,7613
27,Alpha_HashCollision;Beta_LineChain;Alpha_Reversed,616.194,580.442,628.875,539.193,586.948,594.189,622.843,637.287,621.663,606.204,EVOLVING,2000.0,215,77,292,7905
28,Beta_LineChain;Beta_AllEqual;Alpha_StarGraph,616.194,580.442,628.875,583.365,675.288,594.189,622.843,637.287,621.663,606.204,EVOLVING,2000.0,225,79,304,8209
29,Alpha_HashCollision;Alpha_Reversed;Beta_AllEqual,616.194,580.442,628.875,583.365,675.288,594.189,622.843,637.287,621.663,606.204,EVOLVING,2000.0,216,80,296,8505
30,Beta_AllEqual;Beta_LineChain;Alpha_HashCollision,649.083,580.442,628.875,583.365,675.288,594.189,622.843,637.287,621.663,606.204,EVOLVING,2000.0,211,72,283,8788
31,Delta_Extremist;Gamma_Disconnected;Alpha_StarGraph,649.083,580.442,628.875,680.49,675.288,661.872,622.843,637.287,621.663,635.184,EVOLVING,2000.0,221,70,291,9079
32,Beta_AllEqual;Beta_ModuloStep;Alpha_HashCollision,649.083,580.442,628.875,680.49,675.288,661.872,622.843,637.287,621.663,635.184,EVOLVING,2000.0,221,79,300,9379
33,Gamma_Sawtooth;Gamma_LoadFactor;Gamma_Disconnected,649.083,580.442,662.475,680.49,675.288,661.872,622.843,637.287,623.684,635.184,EVOLVING,2000.0,221,77,298,9677
34,Alpha_StarGraph;Beta_AllEqual;Alpha_HashCollision,651.295,580.442,662.475,680.49,675.288,661.872,622.843,663.773,623.684,635.184,EVOLVING,2000.0,214,75,289,9966
35,Alpha_Reversed;Gamma_LoadFactor;Gamma_Sawtooth,651.295,580.442,673.785,680.49,675.288,661.872,622.843,663.773,637.898,635.184,EVOLVING,2000.0,215,80,295,10261
36,Gamma_Sawtooth;Beta_LineChain;Delta_Extremist,651.295,580.442,673.785,680.49,685.298,661.872,622.843,663.773,637.898,635.184,EVOLVING,2000.0,214,78,292,10553
37,Delta_Extremist;Beta_ModuloStep;Beta_AllEqual,651.295,680.665,673.785,680.49,685.298,661.872,622.843,663.773,637.898,642.24,EVOLVING,2000.0,209,73,282,10835
38,Gamma_LoadFactor;Alpha_Reversed;Delta_Extremist,651.295,680.665,673.785,680.49,685.298,661.872,622.843,663.773,637.898,645.55,EVOLVING,2000.0,212,76,288,11123
39,Beta_ModuloStep;Alpha_HashCollision;Gamma_LoadFactor,665.394,680.665,673.785,680.49,685.298,661.872,622.843,663.773,637.898,645.55,EVOLVING,2000.0,220,76,296,11419
40,Gamma_LoadFactor;Beta_AllEqual;Gamma_Disconnected,665.394,680.665,673.785,680.49,685.298,661.872,622.843,663.773,637.898,645.55,EVOLVING,2000.0,214,72,286,11705
41,Beta_ModuloStep;Gamma_Disconnected;Alpha_StarGraph,665.394,680.665,673.785,711.195,685.298,710.17,622.843,663.773,637.898,645.55,EVOLVING,2000.0,212,74,286,11991
42,Gamma_Sawtooth;Beta_LineChain;Beta_AllEqual,665.394,680.665,673.785,711.195,685.298,710.17,622.843,705.608,689.189,645.55,EVOLVING,2000.0,224,73,297,12288
43,Beta_LineChain;Alpha_HashCollision;Alpha_StarGraph,715.534,680.665,673.785,711.195,685.298,710.17,622.843,705.608,689.189,645.55,EVOLVING,2000.0,214,74,288,12576
44,Alpha_Reversed;Gamma_Disconnected;Alpha_StarGraph,715.534,680.665,673.785,711.195,685.298,710.17,659.176,705.608,689.189,645.55,EVOLVING,2000.0,220,80,300,12876
45,Delta_Extremist;Alpha_Reversed;Beta_LineChain,715.534,680.665,673.785,711.195,685.298,710.17,659.176,705.608,689.189,660.068,EVOLVING,2000.0,217,75,292,13168
46,Beta_ModuloStep;Delta_Extremist;Alpha_Reversed,715.534,706.274,673.785,711.195,685.298,710.17,679.138,705.608,689.189,660.068,EVOLVING,2000.0,221,72,293,13461
47,Alpha_Reversed;Gamma_Disconnected;Beta_LineChain,715.534,706.274,673.785,711.195,705.886,732.188,679.138,705.608,689.189,660.068,EVOLVING,2000.0,221,77,298,13759
48,Alpha_HashCollision;Delta_Extremist;Beta_ModuloStep,715.534,706.274,673.785,711.195,705.886,732.188,679.138,705.608,689.189,698.663,EVOLVING,2000.0,215,73,288,14047
49,Beta_LineChain;Gamma_Sawtooth;Gamma_LoadFactor,715.534,706.274,673.785,711.195,705.886,732.188,679.138,705.608,689.189,698.663,EVOLVING,2000.0,211,78,289,14336
50,Beta_LineChain;Beta_AllEqual;Gamma_Disconnected,715.534,706.274,673.785,711.195,713.764,732.188,679.138,734.051,689.189,698.663,EVOLVING,2000.0,210,81,291,14627
