Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
16,Alpha_HashCollision;Beta_ModuloStep;Gamma_Disconnected,40.81,19.905,34.158,20.263,18.535,23.637,26.964,31.802,46.583,47.911,EVOLVING,2000.0,214,70,284,4674
17,Gamma_Sawtooth;Delta_Extremist;Beta_AllEqual,40.81,19.905,34.158,20.263,18.535,23.637,26.964,36.548,52.276,54.146,EVOLVING,2000.0,225,77,302,4976
18,Gamma_LoadFactor;Gamma_Disconnected;Alpha_Reversed,40.81,19.905,37.357,20.263,18.535,26.146,29.691,36.548,52.276,54.146,EVOLVING,2000.0,207,74,281,5257
19,Beta_ModuloStep;Alpha_StarGraph;Delta_Extremist,40.81,23.531,37.357,24.212,18.535,26.146,29.691,36.548,52.276,58.707,EVOLVING,2000.0,213,75,288,5545
20,Gamma_LoadFactor;Delta_Extremist;Beta_ModuloStep,40.81,28.054,40.451,24.212,18.535,26.146,29.691,36.548,52.276,68.329,EVOLVING,2000.0,216,73,289,5834
21,Gamma_Disconnected;Beta_AllEqual;Gamma_Sawtooth,40.81,28.054,40.451,24.212,18.535,35.123,29.691,42.608,63.532,68.329,EVOLVING,2000.0,209,68,277,6111
22,Delta_Extremist;Alpha_Reversed;Alpha_HashCollision,49.175,28.054,40.451,24.212,18.535,35.123,34.163,42.608,63.532,85.091,EVOLVING,2000.0,221,77,298,6409
23,Alpha_Reversed;Alpha_StarGraph;Gamma_Sawtooth,49.175,28.054,40.451,30.404,18.535,35.123,39.986,42.608,74.951,85.091,EVOLVING,2000.0,217,79,296,6705
24,Alpha_Reversed;Delta_Extremist;Beta_ModuloStep,49.175,38.151,40.451,30.404,18.535,35.123,49.096,42.608,74.951,96.571,EVOLVING,2000.0,215,77,292,6997
25,Beta_LineChain;Delta_Extremist;Alpha_StarGraph,49.175,38.151,40.451,38.644,22.366,35.123,49.096,42.608,74.951,113.947,EVOLVING,2000.0,219,70,289,7286
26,Beta_ModuloStep;Gamma_Disconnected;Alpha_Reversed,49.175,48.032,40.451,38.644,22.366,43.947,59.285,42.608,74.951,113.947,EVOLVING,2000.0,214,68,282,7568
27,Gamma_LoadFactor;Delta_Extremist;Alpha_HashCollision,58.501,48.032,52.468,38.644,22.366,43.947,59.285,42.608,74.951,128.673,EVOLVING,2000.0,219,77,296,7864
28,Beta_AllEqual;Delta_Extremist;Beta_LineChain,58.501,48.032,52.468,38.644,28.21,43.947,59.285,47.962,74.951,164.037,EVOLVING,2000.0,209,79,288,8152
29,Delta_Extremist;Alpha_StarGraph;Beta_AllEqual,58.501,48.032,52.468,50.347,28.21,43.947,59.285,63.031,74.951,198.481,EVOLVING,2000.0,221,76,297,8449
30,Beta_LineChain;Beta_AllEqual;Alpha_Reversed,58.501,48.032,52.468,50.347,2344.75,43.947,66.051,74.494,74.951,198.481,TLE_ACHIEVED,2000.0,219,77,296,8745
