Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
33,Alpha_Reversed;Beta_AllEqual;Alpha_HashCollision,402.496,363.07,382.365,406.012,355.078,364.346,411.893,417.435,352.801,409.844,EVOLVING,2000.0,212,70,282,9573
34,Beta_ModuloStep;Alpha_Reversed;Alpha_HashCollision,402.496,383.595,382.365,406.012,355.078,364.346,411.893,417.435,352.801,409.844,EVOLVING,2000.0,219,71,290,9863
35,Alpha_HashCollision;Gamma_LoadFactor;Alpha_StarGraph,421.577,383.595,393.534,406.012,355.078,364.346,411.893,417.435,352.801,409.844,EVOLVING,2000.0,216,68,284,10147
36,Gamma_Disconnected;Gamma_LoadFactor;Alpha_Reversed,421.577,383.595,393.534,406.012,355.078,382.287,411.893,417.435,352.801,409.844,EVOLVING,2000.0,215,77,292,10439
37,Delta_Extremist;Alpha_HashCollision;Gamma_Disconnected,421.577,383.595,393.534,406.012,355.078,385.706,411.893,417.435,352.801,426.462,EVOLVING,2000.0,215,82,297,10736
38,Beta_ModuloStep;Beta_AllEqual;Alpha_Reversed,421.577,398.546,393.534,406.012,355.078,385.706,411.893,417.435,352.801,426.462,EVOLVING,2000.0,220,73,293,11029
39,Alpha_Reversed;Beta_LineChain;Gamma_Sawtooth,421.577,398.546,393.534,406.012,426.507,385.706,426.753,417.435,382.475,426.462,EVOLVING,2000.0,209,72,281,11310
40,Alpha_Reversed;Alpha_StarGraph;Delta_Extremist,421.577,398.546,393.534,428.38,426.507,385.706,426.753,417.435,382.475,426.462,EVOLVING,2000.0,209,71,280,11590
41,Beta_LineChain;Alpha_StarGraph;Beta_ModuloStep,421.577,398.546,393.534,428.38,426.507,385.706,426.753,417.435,382.475,426.462,EVOLVING,2000.0,219,73,292,11882
42,Alpha_HashCollision;Beta_LineChain;Delta_Extremist,434.444,398.546,393.534,428.38,426.507,385.706,426.753,417.435,382.475,426.462,EVOLVING,2000.0,208,70,278,12160
43,Alpha_StarGraph;Gamma_Sawtooth;Gamma_LoadFactor,434.444,398.546,393.534,436.245,426.507,385.706,426.753,417.435,382.475,426.462,EVOLVING,2000.0,222,75,297,12457
44,Beta_LineChain;Gamma_Sawtooth;Beta_ModuloStep,434.444,398.546,393.534,436.245,426.507,385.706,426.753,417.435,384.098,426.462,EVOLVING,2000.0,212,74,286,12743
45,Beta_ModuloStep;Gamma_LoadFactor;Delta_Extremist,434.444,398.546,393.534,436.245,426.507,385.706,426.753,417.435,384.098,426.462,EVOLVING,2000.0,213,80,293,13036
46,Beta_AllEqual;Beta_LineChain;Beta_ModuloStep,434.444,398.546,393.534,436.245,426.507,385.706,426.753,417.435,384.098,426.462,EVOLVING,2000.0,220,80,300,13336
47,Beta_ModuloStep;Gamma_Sawtooth;Beta_LineChain,434.444,398.546,393.534,436.245,426.507,385.706,426.753,417.435,384.098,426.462,EVOLVING,2000.0,218,78,296,13632
48,Gamma_Sawtooth;Alpha_Reversed;Beta_ModuloStep,434.444,398.546,393.534,436.245,426.507,385.706,426.753,417.435,384.098,426.462,EVOLVING,2000.0,211,73,284,13916
49,Alpha_Reversed;Beta_LineChain;Beta_ModuloStep,434.444,410.471,393.534,436.245,426.507,385.706,436.987,417.435,384.098,426.462,EVOLVING,2000.0,220,75,295,14211
50,Alpha_HashCollision;Beta_LineChain;Beta_AllEqual,434.444,410.471,393.534,436.245,426.507,385.706,436.987,437.946,384.098,426.462,EVOLVING,2000.0,217,71,288,14499
