Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
17,Beta_AllEqual;Gamma_Sawtooth;Delta_Extremist,420.639,490.968,444.571,424.263,479.568,390.051,475.818,421.281,508.496,417.35,EVOLVING,2000.0,208,73,281,4929
18,Gamma_Disconnected;Gamma_LoadFactor;Alpha_Reversed,420.639,490.968,446.75,424.263,479.568,486.945,533.546,421.281,508.496,417.35,EVOLVING,2000.0,221,75,296,5225
19,Gamma_Disconnected;Beta_ModuloStep;Gamma_Sawtooth,420.639,490.968,446.75,424.263,479.568,559.014,533.546,421.281,508.496,417.35,EVOLVING,2000.0,222,71,293,5518
20,Alpha_Reversed;Gamma_Disconnected;Beta_AllEqual,420.639,490.968,446.75,424.263,479.568,559.014,533.546,487.357,508.496,417.35,EVOLVING,2000.0,214,73,287,5805
21,Gamma_Disconnected;Delta_Extremist;Gamma_LoadFactor,420.639,490.968,528.318,424.263,479.568,559.014,533.546,487.357,508.496,503.949,EVOLVING,2000.0,212,78,290,6095
22,Delta_Extremist;Alpha_HashCollision;Beta_ModuloStep,473.204,558.852,528.318,424.263,479.568,559.014,533.546,487.357,508.496,525.749,EVOLVING,2000.0,206,76,282,6377
23,Alpha_HashCollision;Gamma_Sawtooth;Gamma_Disconnected,492.158,558.852,528.318,424.263,479.568,565.337,533.546,487.357,508.496,525.749,EVOLVING,2000.0,220,79,299,6676
24,Alpha_Reversed;Delta_Extremist;Gamma_LoadFactor,492.158,558.852,565.632,424.263,479.568,565.337,533.546,487.357,508.496,525.749,EVOLVING,2000.0,215,76,291,6967
25,Alpha_StarGraph;Gamma_Sawtooth;Delta_Extremist,492.158,558.852,565.632,584.717,479.568,565.337,533.546,487.357,539.415,575.287,EVOLVING,2000.0,220,72,292,7259
26,Gamma_Disconnected;Gamma_LoadFactor;Beta_AllEqual,492.158,558.852,565.632,584.717,479.568,604.767,533.546,600.791,539.415,575.287,EVOLVING,2000.0,223,69,292,7551
27,Alpha_StarGraph;Delta_Extremist;Beta_LineChain,492.158,558.852,565.632,584.717,589.907,604.767,533.546,600.791,539.415,607.415,EVOLVING,2000.0,218,79,297,7848
28,Beta_AllEqual;Gamma_LoadFactor;Alpha_Reversed,492.158,558.852,565.632,584.717,589.907,604.767,612.43,600.791,539.415,607.415,EVOLVING,2000.0,216,78,294,8142
29,Beta_LineChain;Alpha_HashCollision;Gamma_Disconnected,549.554,558.852,565.632,584.717,589.907,604.767,612.43,600.791,539.415,607.415,EVOLVING,2000.0,218,77,295,8437
30,Beta_ModuloStep;Gamma_Sawtooth;Gamma_Disconnected,549.554,593.792,565.632,584.717,589.907,604.767,612.43,600.791,638.141,607.415,EVOLVING,2000.0,215,74,289,8726
31,Gamma_Disconnected;Gamma_LoadFactor;Beta_LineChain,549.554,593.792,565.632,584.717,589.907,610.774,612.43,600.791,638.141,607.415,EVOLVING,2000.0,214,75,289,9015
32,Delta_Extremist;Gamma_Disconnected;Alpha_HashCollision,614.737,593.792,565.632,584.717,589.907,610.774,612.43,600.791,638.141,607.415,EVOLVING,2000.0,216,72,288,9303
33,Beta_LineChain;Beta_ModuloStep;Alpha_HashCollision,614.737,635.391,565.632,584.717,589.907,610.774,612.43,600.791,638.141,607.415,EVOLVING,2000.0,220,73,293,9596
34,Gamma_LoadFactor;Delta_Extremist;Alpha_HashCollision,614.737,635.391,620.023,584.717,589.907,610.774,612.43,600.791,638.141,615.568,EVOLVING,2000.0,212,73,285,9881
35,Gamma_Disconnected;Beta_AllEqual;Alpha_StarGraph,614.737,635.391,620.023,663.77,589.907,610.774,612.43,600.791,638.141,615.568,EVOLVING,2000.0,211,72,283,10164
36,Alpha_StarGraph;Alpha_Reversed;Gamma_LoadFactor,614.737,635.391,620.023,663.77,589.907,610.774,617.867,600.791,638.141,615.568,EVOLVING,2000.0,222,79,301,10465
37,Beta_ModuloStep;Gamma_Disconnected;Beta_LineChain,614.737,645.102,620.023,663.77,633.44,610.774,617.867,600.791,638.141,615.568,EVOLVING,2000.0,221,74,295,10760
38,Gamma_LoadFactor;Alpha_StarGraph;Alpha_Reversed,614.737,645.102,625.565,663.77,633.44,610.774,664.068,600.791,638.141,615.568,EVOLVING,2000.0,219,78,297,11057
39,Delta_Extremist;Gamma_LoadFactor;Alpha_StarGraph,614.737,645.102,625.565,663.77,633.44,610.774,664.068,600.791,638.141,615.568,EVOLVING,2000.0,219,72,291,11348
40,Alpha_StarGraph;Gamma_Disconnected;Delta_Extremist,614.737,645.102,625.565,663.77,633.44,610.774,664.068,600.791,638.141,615.568,EVOLVING,2000.0,220,79,299,11647
41,Gamma_Sawtooth;Gamma_Disconnected;Beta_ModuloStep,614.737,645.102,625.565,663.77,633.44,631.666,664.068,600.791,648.162,615.568,EVOLVING,2000.0,217,74,291,11938
42,Gamma_Sawtooth;Beta_AllEqual;Beta_LineChain,614.737,645.102,625.565,663.77,633.44,631.666,664.068,651.47,648.162,615.568,EVOLVING,2000.0,221,78,299,12237
43,Beta_LineChain;Alpha_StarGraph;Alpha_Reversed,614.737,645.102,625.565,677.39,633.44,631.666,664.068,651.47,648.162,615.568,EVOLVING,2000.0,216,70,286,12523
44,Alpha_StarGraph;Alpha_HashCollision;Beta_LineChain,614.737,645.102,625.565,677.39,633.44,631.666,664.068,651.47,648.162,615.568,EVOLVING,2000.0,213,73,286,12809
45,Beta_ModuloStep;Alpha_StarGraph;Alpha_HashCollision,614.737,645.102,625.565,677.39,633.44,631.666,664.068,651.47,648.162,615.568,EVOLVING,2000.0,219,76,295,13104
46,Beta_LineChain;Alpha_HashCollision;Gamma_Disconnected,614.737,645.102,625.565,677.39,633.44,659.852,664.068,651.47,648.162,615.568,EVOLVING,2000.0,221,77,298,13402
47,Gamma_Disconnected;Alpha_StarGraph;Beta_ModuloStep,614.737,645.102,625.565,677.39,633.44,672.732,664.068,651.47,648.162,615.568,EVOLVING,2000.0,213,73,286,13688
48,Alpha_StarGraph;Beta_LineChain;Gamma_Sawtooth,614.737,645.102,625.565,689.494,665.78,672.732,664.068,651.47,650.295,615.568,EVOLVING,2000.0,219,80,299,13987
49,Gamma_Sawtooth;Alpha_HashCollision;Beta_AllEqual,616.733,645.102,625.565,689.494,665.78,672.732,664.068,652.514,658.055,615.568,EVOLVING,2000.0,216,79,295,14282
50,Alpha_HashCollision;Alpha_Reversed;Delta_Extremist,642.734,645.102,625.565,689.494,665.78,672.732,664.068,652.514,658.055,684.68,EVOLVING,2000.0,217,71,288,14570
