Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
41,Beta_ModuloStep;Alpha_Reversed;Gamma_Disconnected,260.851,278.497,298.332,290.437,283.014,264.678,284.501,263.829,286.655,268.808,EVOLVING,2000,218,78,296,11922
42,Beta_ModuloStep;Beta_AllEqual;Gamma_Disconnected,260.851,282.393,298.332,290.437,283.014,264.678,284.501,265.64,286.655,268.808,EVOLVING,2000,223,76,299,12221
43,Delta_Extremist;Beta_LineChain;Gamma_Disconnected,260.851,282.393,298.332,290.437,283.014,286.697,284.501,265.64,286.655,282.219,EVOLVING,2000,215,77,292,12513
44,Alpha_StarGraph;Gamma_Disconnected;Gamma_Sawtooth,260.851,282.393,298.332,290.437,283.014,286.697,284.501,265.64,286.655,282.219,EVOLVING,2000,215,76,291,12804
45,Alpha_Reversed;Delta_Extremist;Beta_AllEqual,260.851,282.393,298.332,290.437,283.014,286.697,285.195,290.309,286.655,282.219,EVOLVING,2000,220,79,299,13103
46,Alpha_HashCollision;Beta_LineChain;Alpha_Reversed,260.851,282.393,298.332,290.437,283.014,286.697,294.452,290.309,286.655,282.219,EVOLVING,2000,221,74,295,13398
47,Gamma_Sawtooth;Delta_Extremist;Alpha_HashCollision,267.565,282.393,298.332,290.437,283.014,286.697,294.452,290.309,286.655,283.356,EVOLVING,2000,214,80,294,13692
48,Alpha_HashCollision;Delta_Extremist;Beta_LineChain,267.565,282.393,298.332,290.437,283.014,286.697,294.452,290.309,286.655,290.583,EVOLVING,2000,209,74,283,13975
49,Beta_AllEqual;Gamma_Sawtooth;Gamma_LoadFactor,267.565,282.393,298.332,290.437,283.014,286.697,294.452,293.389,304.297,290.583,EVOLVING,2000,219,74,293,14268
50,Gamma_Sawtooth;Alpha_Reversed;Gamma_LoadFactor,267.565,282.393,298.332,290.437,283.014,286.697,294.452,293.389,304.297,290.583,EVOLVING,2000,211,74,285,14553
