Generation,Active_Islands,Alpha_HashCollision,Beta_ModuloStep,Gamma_LoadFactor,Alpha_StarGraph,Beta_LineChain,Gamma_Disconnected,Alpha_Reversed,Beta_AllEqual,Gamma_Sawtooth,Delta_Extremist,Status,Target_Time_Limit_MS,Input_Tokens_Gen,Output_Tokens_Gen,Tokens_Used_This_Gen,Cumulative_Tokens
39,Beta_ModuloStep;Alpha_HashCollision;Beta_AllEqual,692.89,693.756,674.177,666.521,688.297,674.677,692.667,699.843,615.185,643.103,EVOLVING,2000.0,214,75,289,11348
40,Delta_Extremist;Beta_LineChain;Gamma_Disconnected,692.89,693.756,674.177,666.521,688.297,674.677,692.667,699.843,615.185,645.143,EVOLVING,2000.0,214,78,292,11640
41,Beta_LineChain;Gamma_Sawtooth;Gamma_Disconnected,692.89,693.756,674.177,666.521,688.297,696.779,692.667,699.843,615.185,645.143,EVOLVING,2000.0,210,74,284,11924
42,Gamma_Disconnected;Beta_LineChain;Alpha_StarGraph,692.89,693.756,674.177,721.091,688.297,696.779,692.667,699.843,615.185,645.143,EVOLVING,2000.0,211,76,287,12211
43,Alpha_HashCollision;Alpha_StarGraph;Beta_LineChain,714.695,693.756,674.177,721.091,714.722,696.779,692.667,699.843,615.185,645.143,EVOLVING,2000.0,206,73,279,12490
44,Gamma_Disconnected;Delta_Extremist;Alpha_HashCollision,729.181,693.756,674.177,721.091,714.722,723.075,692.667,699.843,615.185,657.317,EVOLVING,2000.0,216,72,288,12778
45,Beta_AllEqual;Alpha_StarGraph;Alpha_Reversed,729.181,693.756,674.177,721.091,714.722,723.075,692.667,699.843,615.185,657.317,EVOLVING,2000.0,216,74,290,13068
46,Gamma_Disconnected;Gamma_LoadFactor;Alpha_Reversed,729.181,693.756,674.177,721.091,714.722,723.075,692.667,699.843,615.185,657.317,EVOLVING,2000.0,223,73,296,13364
47,Beta_AllEqual;Alpha_StarGraph;Gamma_Sawtooth,729.181,693.756,674.177,721.091,714.722,723.075,692.667,699.843,621.24,657.317,EVOLVING,2000.0,220,83,303,13667
48,Delta_Extremist;Beta_AllEqual;Alpha_StarGraph,729.181,693.756,674.177,721.091,714.722,723.075,692.667,699.843,621.24,664.721,EVOLVING,2000.0,211,71,282,13949
49,Beta_LineChain;Beta_AllEqual;Delta_Extremist,729.181,693.756,674.177,721.091,735.106,723.075,692.667,699.843,621.24,664.721,EVOLVING,2000.0,210,79,289,14238
50,Beta_LineChain;Alpha_HashCollision;Beta_AllEqual,729.181,693.756,674.177,721.091,736.787,723.075,692.667,699.843,621.24,664.721,EVOLVING,2000.0,221,80,301,14539
